id,time_created,time_updated,number,purchase_order_header_id,company_id,itemfile_number_sfk,order_quantity,received_quantity,cost,message,color_id_sfk,fabric_id_sfk,cancelled_quantity,cancelled_temp_quantity,ship_to_id_sfk,required_date,date_ordered,freight_per_item,temp_quantity_to_receive,vendor_id,last_received_date,landed_cost,status_type_id,purchase_order_requisition_indicator_type_id,exception_ind_type_id,converted_purchase_order_number,approved_ind
f8728bd2-05d9-11ec-aacd-005056bb008a,2021-08-25 19:23:47.594135,2021-08-25 19:23:47.594135,293941,eb52a63a-05d9-11ec-ab3a-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLSAMUN55NU6900,3,3,356.750,55  4K UHD SMART LED TV,,,,,6,2020-03-12,2020-03-05,,,b5d4ac7e-05d9-11ec-a59d-005056bb008a,2020-03-05,356.750,6,1,2,0,false
f8728c68-05d9-11ec-aace-005056bb008a,2021-08-25 19:23:47.59415,2021-08-25 19:23:47.59415,293941,eb52a63a-05d9-11ec-ab3a-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLSAMUN65NU6900,2,2,461.000,65  UHD 4K SMART TV,,,,,6,2020-03-12,2020-03-05,,,b5d4ac7e-05d9-11ec-a59d-005056bb008a,2020-03-05,461.000,6,1,2,0,false
f8728cf4-05d9-11ec-aacf-005056bb008a,2021-08-25 19:23:47.594164,2021-08-25 19:23:47.594164,294020,eb52a702-05d9-11ec-ab3b-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLLGE32LM500BPUA,3,3,169.000,32  HDTV 720P,,,,,6,2020-03-17,2020-03-05,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-05,169.000,6,1,2,0,false
f8728d8a-05d9-11ec-aad0-005056bb008a,2021-08-25 19:23:47.594179,2021-08-25 19:23:47.594179,294021,eb52a7a2-05d9-11ec-ab3c-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLPHL43PFL5603F,3,3,219.000,PHILIPS 43 TV SMARTULTRA HD,,,,,6,2020-03-17,2020-03-05,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-05,219.000,6,1,2,0,false
f8728f38-05d9-11ec-aad1-005056bb008a,2021-08-25 19:23:47.594222,2021-08-25 19:23:47.594222,294021,eb52a7a2-05d9-11ec-ab3c-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLLGE70UM6970PUA,2,2,709.000,70  4K UHDTV 2160P LED SMART,,,,,6,2020-03-17,2020-03-05,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-05,709.000,6,1,2,0,false
f8728fce-05d9-11ec-aad2-005056bb008a,2021-08-25 19:23:47.594236,2021-08-25 19:23:47.594237,294021,eb52a7a2-05d9-11ec-ab3c-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLLGE75UM6970PUB,2,2,809.000,LG 75  CLASS 4K (2160P)UA HD SMART LED HDR TV,,,,,6,2020-03-17,2020-03-05,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-05,809.000,6,1,2,0,false
f872905a-05d9-11ec-aad3-005056bb008a,2021-08-25 19:23:47.594251,2021-08-25 19:23:47.594251,294024,eb52aa4a-05d9-11ec-ab40-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ASWPLWFE505WOJS,1,0,430.000,"WHIRLPOOL 5.3 CF. ELECTRIC RANGE, STAINLESS",,,,,15,2020-03-15,2020-03-05,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,,430.000,1,1,2,0,false
f87290f0-05d9-11ec-aad4-005056bb008a,2021-08-25 19:23:47.594266,2021-08-25 19:23:47.594266,294024,eb52aa4a-05d9-11ec-ab40-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADAMANED4655EW,1,0,265.000,6.5' ELECTRIC DRYER 11 CYCLE - WHITE,,,,,15,2020-03-15,2020-03-05,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,,265.000,1,1,2,0,false
f8729c12-05d9-11ec-aad5-005056bb008a,2021-08-25 19:23:47.594552,2021-08-25 19:23:47.594552,294024,eb52aa4a-05d9-11ec-ab40-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWAMANTW4516FW,1,0,285.000,3.6' TOPLOAD WASHER 8 CYCLE - WHITE,,,,,15,2020-03-15,2020-03-05,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,,285.000,1,1,2,0,false
f8729cb2-05d9-11ec-aad6-005056bb008a,2021-08-25 19:23:47.594567,2021-08-25 19:23:47.594567,294024,eb52aa4a-05d9-11ec-ab40-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWWPLWTW4955HW,1,1,370.000,"WHIRLPOOL 3.8 CUFT TOP LOAD WASHER,DUAL ACTION",,,,,15,2020-03-15,2020-03-05,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-05,370.000,1,1,2,0,false
f8729d52-05d9-11ec-aad7-005056bb008a,2021-08-25 19:23:47.594583,2021-08-25 19:23:47.594583,303956,eb52bb0c-05d9-11ec-ab57-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FGASH120003835,1,1,429.480,"SIGNATURE DESIGN  BLADEN-COFFEE  SOFA AND LOVESEAT /nPLUSH ARM RESTS, BUSTLE BACK DESIGN VERSATILE COFFEE-COLORED",,,,,1,2020-03-27,2020-03-06,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-11,429.480,6,1,4,0,false
f8729de8-05d9-11ec-aad8-005056bb008a,2021-08-25 19:23:47.594598,2021-08-25 19:23:47.594598,303956,eb52bb0c-05d9-11ec-ab57-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FXASH750081766,1,1,415.230,"LAF SOFA, RAF CORNER CHAISE - DARCY BLACK",,,,,1,2020-03-27,2020-03-06,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-19,415.230,6,1,4,0,false
f8729e74-05d9-11ec-aad9-005056bb008a,2021-08-25 19:23:47.594612,2021-08-25 19:23:47.594612,303956,eb52bb0c-05d9-11ec-ab57-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BOASHB3768297,1,1,173.110,ALISDAIR KING SLIEGH BED,,,,,1,2020-03-27,2020-03-06,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-11,173.110,6,1,4,0,false
f8729f0a-05d9-11ec-aada-005056bb008a,2021-08-25 19:23:47.594627,2021-08-25 19:23:47.594627,303956,eb52bb0c-05d9-11ec-ab57-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BOASHB211SBEDK,1,1,281.310,"KING PANEL HB STORAGE FB, RAILS /nMULTI RUSTIC COLOR DRYSTAN",,,,,1,2020-03-27,2020-03-06,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-11,281.310,6,1,4,0,false
f8729fa0-05d9-11ec-aadb-005056bb008a,2021-08-25 19:23:47.594642,2021-08-25 19:23:47.594642,303957,eb52bf4e-05d9-11ec-ab5d-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB219KGSTG10PC,1,1,863.410,"KG POST,STORAGE,HBFB,RLS,CHST,DRSR,MIR,2-NS /nLIGHT BROWN BITTERSWEET",,,,,1,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-26,863.410,6,1,4,0,false
f872a036-05d9-11ec-aadc-005056bb008a,2021-08-25 19:23:47.594657,2021-08-25 19:23:47.594657,303957,eb52bf4e-05d9-11ec-ab5d-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BCASHB21946,1,1,135.250,BITTERSWEET CHEST,,,,,1,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-19,135.250,6,1,4,0,false
f872a0c2-05d9-11ec-aadd-005056bb008a,2021-08-25 19:23:47.594671,2021-08-25 19:23:47.594671,305770,eb52bff8-05d9-11ec-ab5e-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWAMANTW4516FW,2,2,285.000,3.6' TOPLOAD WASHER 8 CYCLE - WHITE,,,,,1,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-12,285.000,6,1,2,0,false
f872a176-05d9-11ec-aade-005056bb008a,2021-08-25 19:23:47.594689,2021-08-25 19:23:47.594689,305770,eb52bff8-05d9-11ec-ab5e-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADAMANED4655EW,2,2,265.000,6.5' ELECTRIC DRYER 11 CYCLE - WHITE,,,,,1,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-12,265.000,6,1,2,0,false
f872a20c-05d9-11ec-aadf-005056bb008a,2021-08-25 19:23:47.594704,2021-08-25 19:23:47.594704,305770,eb52bff8-05d9-11ec-ab5e-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADWPLWED4950HW,1,1,370.000,"7.0' DRYER, WRINKLE SHIELD HAMPER DROP DOWN DOOR 12 CYCLES /n3 TEMP, INTERIOR LIGHT",,,,,1,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-12,370.000,6,1,2,0,false
f872a2a2-05d9-11ec-aae0-005056bb008a,2021-08-25 19:23:47.594719,2021-08-25 19:23:47.594719,305771,eb52c4b2-05d9-11ec-ab64-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BBASHB3284TF,1,1,406.840,HALANTON TWIN/FULL BUNKBED WITH MATTRESSSES,,,,,14,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-17,406.840,6,1,4,0,false
f872a32e-05d9-11ec-aae1-005056bb008a,2021-08-25 19:23:47.594733,2021-08-25 19:23:47.594733,305772,eb52c0a2-05d9-11ec-ab5f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FGASH916033835,1,1,429.480,SOFA/LOVESEAT GREGALE COFFEE 2 TONE BROWN,,,,,7,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-11,429.480,6,1,2,0,false
f872a3c4-05d9-11ec-aae2-005056bb008a,2021-08-25 19:23:47.594748,2021-08-25 19:23:47.594748,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MQASHM89931,1,1,211.090,AUGUSTA  EURO TOP QUEEN MATTRESS,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,211.090,6,1,4,0,false
f872a45a-05d9-11ec-aae3-005056bb008a,2021-08-25 19:23:47.594762,2021-08-25 19:23:47.594763,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MBASHM80X32,1,1,66.660,QUEEN SOLID FOUNDATION,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,66.660,6,1,4,0,false
f872a4e6-05d9-11ec-aae4-005056bb008a,2021-08-25 19:23:47.594777,2021-08-25 19:23:47.594777,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BBASHB1063TF,1,1,312.700,TWIN/FULL BUNK BED W/LADDER BLACK/GRAY MATTRESSES INCLUDED,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,312.700,6,1,4,0,false
f872a57c-05d9-11ec-aae5-005056bb008a,2021-08-25 19:23:47.594792,2021-08-25 19:23:47.594792,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ZRASHR197002,1,1,44.900,ROSEMONT-RED,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,44.900,6,1,4,0,false
f872a608-05d9-11ec-aae6-005056bb008a,2021-08-25 19:23:47.594806,2021-08-25 19:23:47.594806,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB138QN5PC,1,1,346.230,"QN HBFB,RAILS, DRESSER, MIRROR - BLACK MARIBEL",,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-24,346.230,6,1,4,0,false
f872a6bc-05d9-11ec-aae7-005056bb008a,2021-08-25 19:23:47.594824,2021-08-25 19:23:47.594824,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB271KING5PC,1,1,443.610,"KING POSTER HB, FB, RLS, DRSR, MIR - BLACK",,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-21,443.610,6,1,4,0,false
f872a752-05d9-11ec-aae8-005056bb008a,2021-08-25 19:23:47.594839,2021-08-25 19:23:47.594839,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FGASH291018894,1,1,695.730,RECLINING SOFA/LOVE WITH CONSOLE - CHESTNUT,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-20,695.730,6,1,4,0,false
f872a7de-05d9-11ec-aae9-005056bb008a,2021-08-25 19:23:47.594853,2021-08-25 19:23:47.594853,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MBASHM80X42,2,2,121.200,KING FOUNDATION (2) TWIN XL,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,121.200,6,1,4,0,false
f872a874-05d9-11ec-aaea-005056bb008a,2021-08-25 19:23:47.594867,2021-08-25 19:23:47.594868,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MKASHM89941,3,3,251.490,M89941 AUGUSTA WHITE KING MATTRESS,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-13,251.490,6,1,4,0,false
f872a900-05d9-11ec-aaeb-005056bb008a,2021-08-25 19:23:47.594882,2021-08-25 19:23:47.594882,305773,eb52c6c4-05d9-11ec-ab67-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB497-6SK,1,1,674.990,"KING STORAGE BED, DRESSER, MIRROR, NS - BROWN GRAY",,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,674.990,6,1,4,0,false
f872a996-05d9-11ec-aaec-005056bb008a,2021-08-25 19:23:47.594897,2021-08-25 19:23:47.594897,305774,eb52c7a0-05d9-11ec-ab68-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,PCSAM122600B,1,1,757.000,SAMSUNG GALAXY S10 BLACK W/WARRANTY,,,,,16,2020-03-12,2020-03-12,,,b5d6b71c-05d9-11ec-a6bb-005056bb008a,2020-03-13,757.000,6,1,2,0,false
f872aa68-05d9-11ec-aaed-005056bb008a,2021-08-25 19:23:47.594918,2021-08-25 19:23:47.594918,305775,eb52c156-05d9-11ec-ab60-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FXASH278024849,1,0,676.740,2 PC TAMBO CANYON RECLINING SECTIONAL,,,,,7,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,676.740,1,1,4,0,false
f872aaf4-05d9-11ec-aaee-005056bb008a,2021-08-25 19:23:47.594932,2021-08-25 19:23:47.594932,305775,eb52c156-05d9-11ec-ab60-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BDASHB27131,1,1,216.400,"B271 Dresser, Color: Black",,,,,7,2020-04-01,2020-03-11,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-13,216.400,1,1,4,0,false
f872ab8a-05d9-11ec-aaef-005056bb008a,2021-08-25 19:23:47.594947,2021-08-25 19:23:47.594947,305776,eb52c606-05d9-11ec-ab66-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FGASH338038894,1,1,676.730,"RECLINING SOFA, RECLINING LOVESEAT WITH CONSOLE - TEAK",,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-16,676.730,6,1,4,0,false
f872ad06-05d9-11ec-aaf0-005056bb008a,2021-08-25 19:23:47.594985,2021-08-25 19:23:47.594985,305776,eb52c606-05d9-11ec-ab66-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FGASH570023835,1,1,438.980,SOFA/LOVESEAT SLATE WITH PILLOWS,,,,,15,2020-04-02,2020-03-12,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-12,438.980,6,1,4,0,false
f872ad9c-05d9-11ec-aaf1-005056bb008a,2021-08-25 19:23:47.595,2021-08-25 19:23:47.595,308090,eb52c2aa-05d9-11ec-ab61-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLLGE65UM6900PUA,3,3,499.000,LG 65  4K HDR SMART LED TV,,,,,7,2020-03-23,2020-03-11,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-13,499.000,6,1,2,0,false
f872ae32-05d9-11ec-aaf2-005056bb008a,2021-08-25 19:23:47.595014,2021-08-25 19:23:47.595015,308090,eb52c2aa-05d9-11ec-ab61-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLLGE70UM6970PUA,1,1,709.000,70  4K UHDTV 2160P LED SMART,,,,,7,2020-03-23,2020-03-11,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-13,709.000,6,1,2,0,false
f872aebe-05d9-11ec-aaf3-005056bb008a,2021-08-25 19:23:47.595029,2021-08-25 19:23:47.595029,308090,eb52c2aa-05d9-11ec-ab61-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TLOROBV55CBLO1,2,2,389.000,BOLVA 55,,,,,7,2020-03-23,2020-03-11,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-13,389.000,6,1,2,0,false
f872af4a-05d9-11ec-aaf4-005056bb008a,2021-08-25 19:23:47.595043,2021-08-25 19:23:47.595043,308606,eb52cbc4-05d9-11ec-ab6e-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,DDASHD5381302,2,1,64.920,DRWEING TALL UPH SWIVEL BARSTOOL,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-23,64.920,6,1,2,0,false
f872afe0-05d9-11ec-aaf5-005056bb008a,2021-08-25 19:23:47.595058,2021-08-25 19:23:47.595058,308608,eb52c408-05d9-11ec-ab63-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWAMANTW4516FW,3,3,285.000,3.6' TOPLOAD WASHER 8 CYCLE - WHITE,,,,,10,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-18,285.000,6,1,2,0,false
f872b076-05d9-11ec-aaf6-005056bb008a,2021-08-25 19:23:47.595073,2021-08-25 19:23:47.595073,308608,eb52c408-05d9-11ec-ab63-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ARAMAART318FFDB,1,1,450.000,18' TOP MOUNT GLASS SHELVES - BLACK,,,,,10,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-18,450.000,6,1,2,0,false
f872b10c-05d9-11ec-aaf7-005056bb008a,2021-08-25 19:23:47.595088,2021-08-25 19:23:47.595088,308609,eb52d43e-05d9-11ec-ab7a-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,CMHEWHP270HDMI,2,2,165.000,HP 27 in. Widescreen FHD LCD Monitor Only,,,,,16,2020-03-31,2020-03-24,,,b5d4ac7e-05d9-11ec-a59d-005056bb008a,2020-03-24,165.000,6,1,2,0,false
f872b1a2-05d9-11ec-aaf8-005056bb008a,2021-08-25 19:23:47.595102,2021-08-25 19:23:47.595102,308610,eb52d36c-05d9-11ec-ab79-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,VGDELSGSHADOWIII,2,1,719.000,"SKYTECH SHADOW III AMD RYZEN5-2600 GAMING TOWER 8GB, 500GB S",,,,,16,2020-04-05,2020-03-24,,,b5d4b7dc-05d9-11ec-a5a5-005056bb008a,2020-03-24,719.000,1,1,2,0,false
f872b256-05d9-11ec-aaf9-005056bb008a,2021-08-25 19:23:47.59512,2021-08-25 19:23:47.595121,308611,eb52c55c-05d9-11ec-ab65-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWAMANTW4516FW,1,1,285.000,3.6' TOPLOAD WASHER 8 CYCLE - WHITE,,,,,14,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-16,285.000,6,1,2,0,false
f872b2e2-05d9-11ec-aafa-005056bb008a,2021-08-25 19:23:47.595135,2021-08-25 19:23:47.595135,308611,eb52c55c-05d9-11ec-ab65-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADAMANED4655EW,2,2,265.000,6.5' ELECTRIC DRYER 11 CYCLE - WHITE,,,,,14,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-16,265.000,6,1,2,0,false
f872b378-05d9-11ec-aafb-005056bb008a,2021-08-25 19:23:47.59515,2021-08-25 19:23:47.59515,308611,eb52c55c-05d9-11ec-ab65-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ASWPLWFE505W0HB,1,1,415.000,"5.3 CU FT STEAM CLEAN, GLASSTOP 5 BURNER, /nXL WINDOW, STORAGE DRAWER",,,,,14,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-26,415.000,6,1,2,0,false
f872b40e-05d9-11ec-aafc-005056bb008a,2021-08-25 19:23:47.595165,2021-08-25 19:23:47.595165,308612,eb52c35e-05d9-11ec-ab62-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWWPLWTW4950HW,1,1,370.000,"3.9 TOPLOAD WASHER, SS TUB, SMOOTH IMPELLER 12 CYCLES EXTRA /nSOIL LEVEL 770 RPM SPIN SPEED WATER LEVEL AND SOAKING CYCLES",,,,,7,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-18,370.000,1,1,2,0,false
f872b4a4-05d9-11ec-aafd-005056bb008a,2021-08-25 19:23:47.59518,2021-08-25 19:23:47.59518,308612,eb52c35e-05d9-11ec-ab62-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ASWPLWFE505W0HB,1,1,415.000,"5.3 CU FT STEAM CLEAN, GLASSTOP 5 BURNER, /nXL WINDOW, STORAGE DRAWER",,,,,7,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-24,415.000,1,1,2,0,false
f872b53a-05d9-11ec-aafe-005056bb008a,2021-08-25 19:23:47.595195,2021-08-25 19:23:47.595195,308612,eb52c35e-05d9-11ec-ab62-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADAMANED4655EW,2,2,265.000,6.5' ELECTRIC DRYER 11 CYCLE - WHITE,,,,,7,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,2020-03-18,265.000,1,1,2,0,false
f872b5d0-05d9-11ec-aaff-005056bb008a,2021-08-25 19:23:47.59521,2021-08-25 19:23:47.59521,308612,eb52c35e-05d9-11ec-ab62-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,AWWPLWTW7500GC,1,0,449.000,4.8' TOP LOAD WITH BUILT IN FAUCET,,,,,7,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,,449.000,1,1,2,0,false
f872b65c-05d9-11ec-ab00-005056bb008a,2021-08-25 19:23:47.595224,2021-08-25 19:23:47.595224,308612,eb52c35e-05d9-11ec-ab62-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,ADWPLWED7500GC,1,0,449.000,7.4' TOP LOAD DRYER ACCUDRY W/TOUCH CONTROLS,,,,,7,2020-03-21,2020-03-11,,,b5d4e158-05d9-11ec-a5bc-005056bb008a,,449.000,1,1,2,0,false
f872b6f2-05d9-11ec-ab01-005056bb008a,2021-08-25 19:23:47.595239,2021-08-25 19:23:47.595239,313566,eb52d164-05d9-11ec-ab76-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB192KG7PC,1,1,620.530,WHITE RUSTICE 7 PIECE KING BEDROOM SET,,,,,16,2020-04-14,2020-03-24,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-24,620.530,6,1,2,0,false
f872b7b0-05d9-11ec-ab02-005056bb008a,2021-08-25 19:23:47.595258,2021-08-25 19:23:47.595258,313566,eb52d164-05d9-11ec-ab76-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FXASH278014849,1,1,676.740,278-01-48 LAF RCL L/S $338.37 278-01-49 RAF RCL L/S $338.37 /nGRAY MICROFIBER FEATURES INFINITE POSITIONS FOR COMFORT,,,,,16,2020-04-14,2020-03-24,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-24,676.740,6,1,2,0,false
f872b846-05d9-11ec-ab03-005056bb008a,2021-08-25 19:23:47.595273,2021-08-25 19:23:47.595273,313568,eb52cc78-05d9-11ec-ab6f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,FRASH8210525,1,1,241.740,ROCKER RECLINER KEMPTEN BLACK,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-18,241.740,6,1,2,0,false
f872b8dc-05d9-11ec-ab04-005056bb008a,2021-08-25 19:23:47.595288,2021-08-25 19:23:47.595288,313568,eb52cc78-05d9-11ec-ab6f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,TSASHW79728,1,1,210.980,MEDIUM TV STAND HARPAN REDDISH BROWN,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-24,210.980,6,1,2,0,false
f872b968-05d9-11ec-ab05-005056bb008a,2021-08-25 19:23:47.595302,2021-08-25 19:23:47.595302,313568,eb52cc78-05d9-11ec-ab6f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MBASHM80X42,2,2,60.600,KING FOUNDATION (2) TWIN XL,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-21,60.600,6,1,2,0,false
f872b9fe-05d9-11ec-ab06-005056bb008a,2021-08-25 19:23:47.595317,2021-08-25 19:23:47.595317,313568,eb52cc78-05d9-11ec-ab6f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,MKASHM89941,1,1,251.490,M89941 AUGUSTA WHITE KING MATTRESS $249.98,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-21,251.490,6,1,2,0,false
f872ba94-05d9-11ec-ab07-005056bb008a,2021-08-25 19:23:47.595332,2021-08-25 19:23:47.595332,313568,eb52cc78-05d9-11ec-ab6f-005056bb008a,157dcbe8-05d9-11ec-882f-005056bb008a,BGASHB271KING7PC,1,1,572.360,B271-68 KG HB PNL $92.03 B271-61 PST $51.01 B271-66 FB $88.7 /n-99 RLS $59.89 -31 DSR $144.18 -36 MIR $66.54 -92 NS $76.52,,,,,15,2020-04-08,2020-03-18,,,b5d47ca4-05d9-11ec-a578-005056bb008a,2020-03-21,572.360,6,1,2,0,false
