"id","time_created","time_updated","company_id","account_payable_invoice_id","payment_number_id","vendor_id","amount","discount"
"115ac9ba-05db-11ec-bd6d-005056bb008a","2021-08-25 19:31:38.878203","2021-08-25 19:31:38.878203","157dcbe8-05d9-11ec-882f-005056bb008a","382cff50-05da-11ec-9a8e-005056bb008a","02612706-05db-11ec-895d-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","1958.00",
"115aca14-05db-11ec-bd6e-005056bb008a","2021-08-25 19:31:38.878212","2021-08-25 19:31:38.878212","157dcbe8-05d9-11ec-882f-005056bb008a","382d009a-05da-11ec-9a90-005056bb008a","02612864-05db-11ec-895e-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","661.88",
"115aca78-05db-11ec-bd6f-005056bb008a","2021-08-25 19:31:38.878221","2021-08-25 19:31:38.878221","157dcbe8-05d9-11ec-882f-005056bb008a","382d013a-05da-11ec-9a91-005056bb008a","02612864-05db-11ec-895e-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","255.07",
"115acad2-05db-11ec-bd70-005056bb008a","2021-08-25 19:31:38.878231","2021-08-25 19:31:38.878231","157dcbe8-05d9-11ec-882f-005056bb008a","382d032e-05da-11ec-9a94-005056bb008a","02612864-05db-11ec-895e-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","899.80",
"115acb2c-05db-11ec-bd71-005056bb008a","2021-08-25 19:31:38.87824","2021-08-25 19:31:38.87824","157dcbe8-05d9-11ec-882f-005056bb008a","382d03ec-05da-11ec-9a95-005056bb008a","026128e6-05db-11ec-895f-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","4765.00",
"115acbc2-05db-11ec-bd72-005056bb008a","2021-08-25 19:31:38.878255","2021-08-25 19:31:38.878255","157dcbe8-05d9-11ec-882f-005056bb008a","382d04be-05da-11ec-9a96-005056bb008a","02612d64-05db-11ec-8960-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","4837.45",
"115acc1c-05db-11ec-bd73-005056bb008a","2021-08-25 19:31:38.878264","2021-08-25 19:31:38.878264","157dcbe8-05d9-11ec-882f-005056bb008a","382d055e-05da-11ec-9a97-005056bb008a","02612dfa-05db-11ec-8961-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","4699.41",
"115accd0-05db-11ec-bd74-005056bb008a","2021-08-25 19:31:38.878282","2021-08-25 19:31:38.878282","157dcbe8-05d9-11ec-882f-005056bb008a","382d05f4-05da-11ec-9a98-005056bb008a","02612e72-05db-11ec-8962-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","422.23",
"115acd48-05db-11ec-bd75-005056bb008a","2021-08-25 19:31:38.878295","2021-08-25 19:31:38.878295","157dcbe8-05d9-11ec-882f-005056bb008a","382d068a-05da-11ec-9a99-005056bb008a","02612e72-05db-11ec-8962-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","461.78",
"115acdb6-05db-11ec-bd76-005056bb008a","2021-08-25 19:31:38.878305","2021-08-25 19:31:38.878305","157dcbe8-05d9-11ec-882f-005056bb008a","382d0720-05da-11ec-9a9a-005056bb008a","02612eea-05db-11ec-8963-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","421.08",
"115ace10-05db-11ec-bd77-005056bb008a","2021-08-25 19:31:38.878314","2021-08-25 19:31:38.878314","157dcbe8-05d9-11ec-882f-005056bb008a","382d07b6-05da-11ec-9a9b-005056bb008a","02612eea-05db-11ec-8963-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","524.33",
"115ace74-05db-11ec-bd78-005056bb008a","2021-08-25 19:31:38.878323","2021-08-25 19:31:38.878323","157dcbe8-05d9-11ec-882f-005056bb008a","382d084c-05da-11ec-9a9c-005056bb008a","02612f62-05db-11ec-8964-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","559.46",
"115acece-05db-11ec-bd79-005056bb008a","2021-08-25 19:31:38.878333","2021-08-25 19:31:38.878333","157dcbe8-05d9-11ec-882f-005056bb008a","382d08d8-05da-11ec-9a9d-005056bb008a","02612f62-05db-11ec-8964-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","541.90",
"115acf28-05db-11ec-bd7a-005056bb008a","2021-08-25 19:31:38.878342","2021-08-25 19:31:38.878342","157dcbe8-05d9-11ec-882f-005056bb008a","382d0978-05da-11ec-9a9e-005056bb008a","02612fda-05db-11ec-8965-005056bb008a","b5d66118-05d9-11ec-a687-005056bb008a","106.98",
"115acf8c-05db-11ec-bd7b-005056bb008a","2021-08-25 19:31:38.878351","2021-08-25 19:31:38.878351","157dcbe8-05d9-11ec-882f-005056bb008a","382d0a2c-05da-11ec-9a9f-005056bb008a","02613052-05db-11ec-8966-005056bb008a","b5d66118-05d9-11ec-a687-005056bb008a","23.52",
"115acfe6-05db-11ec-bd7c-005056bb008a","2021-08-25 19:31:38.878361","2021-08-25 19:31:38.878361","157dcbe8-05d9-11ec-882f-005056bb008a","382d0ac2-05da-11ec-9aa0-005056bb008a","026130ca-05db-11ec-8967-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","3103.70",
"115ad040-05db-11ec-bd7d-005056bb008a","2021-08-25 19:31:38.87837","2021-08-25 19:31:38.87837","157dcbe8-05d9-11ec-882f-005056bb008a","382d0b58-05da-11ec-9aa1-005056bb008a","0261314c-05db-11ec-8968-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","3103.70",
"115ad09a-05db-11ec-bd7e-005056bb008a","2021-08-25 19:31:38.878379","2021-08-25 19:31:38.878379","157dcbe8-05d9-11ec-882f-005056bb008a","382d0bee-05da-11ec-9aa2-005056bb008a","026131c4-05db-11ec-8969-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","3103.70",
"115ad0fe-05db-11ec-bd7f-005056bb008a","2021-08-25 19:31:38.878389","2021-08-25 19:31:38.878389","157dcbe8-05d9-11ec-882f-005056bb008a","382d0d56-05da-11ec-9aa3-005056bb008a","0261325a-05db-11ec-896a-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","37.40",
"115ad194-05db-11ec-bd80-005056bb008a","2021-08-25 19:31:38.878404","2021-08-25 19:31:38.878404","157dcbe8-05d9-11ec-882f-005056bb008a","382d0f40-05da-11ec-9aa6-005056bb008a","026132d2-05db-11ec-896b-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","82.50",
"115ad1f8-05db-11ec-bd81-005056bb008a","2021-08-25 19:31:38.878414","2021-08-25 19:31:38.878414","157dcbe8-05d9-11ec-882f-005056bb008a","382d0fe0-05da-11ec-9aa7-005056bb008a","026132d2-05db-11ec-896b-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","520.30",
"115ad252-05db-11ec-bd82-005056bb008a","2021-08-25 19:31:38.878423","2021-08-25 19:31:38.878423","157dcbe8-05d9-11ec-882f-005056bb008a","382d109e-05da-11ec-9aa8-005056bb008a","026132d2-05db-11ec-896b-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","542.30",
"115ad2ac-05db-11ec-bd83-005056bb008a","2021-08-25 19:31:38.878432","2021-08-25 19:31:38.878432","157dcbe8-05d9-11ec-882f-005056bb008a","382d113e-05da-11ec-9aa9-005056bb008a","026132d2-05db-11ec-896b-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","225.50",
"115ad310-05db-11ec-bd84-005056bb008a","2021-08-25 19:31:38.878441","2021-08-25 19:31:38.878441","157dcbe8-05d9-11ec-882f-005056bb008a","382d127e-05da-11ec-9aab-005056bb008a","0261334a-05db-11ec-896c-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","130.90",
"115ad36a-05db-11ec-bd85-005056bb008a","2021-08-25 19:31:38.878451","2021-08-25 19:31:38.878451","157dcbe8-05d9-11ec-882f-005056bb008a","382d14f4-05da-11ec-9aaf-005056bb008a","026133c2-05db-11ec-896d-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","4226.52",
"115ad3c4-05db-11ec-bd86-005056bb008a","2021-08-25 19:31:38.87846","2021-08-25 19:31:38.87846","157dcbe8-05d9-11ec-882f-005056bb008a","382d158a-05da-11ec-9ab0-005056bb008a","0261364c-05db-11ec-896e-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","4226.52",
"115ad41e-05db-11ec-bd87-005056bb008a","2021-08-25 19:31:38.878469","2021-08-25 19:31:38.878469","157dcbe8-05d9-11ec-882f-005056bb008a","382d163e-05da-11ec-9ab1-005056bb008a","026136c4-05db-11ec-896f-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","4226.52",
"115ad478-05db-11ec-bd88-005056bb008a","2021-08-25 19:31:38.878478","2021-08-25 19:31:38.878478","157dcbe8-05d9-11ec-882f-005056bb008a","382d16d4-05da-11ec-9ab2-005056bb008a","02613746-05db-11ec-8970-005056bb008a","b5d67bf8-05d9-11ec-a699-005056bb008a","403.56",
"115ad55e-05db-11ec-bd89-005056bb008a","2021-08-25 19:31:38.878501","2021-08-25 19:31:38.878501","157dcbe8-05d9-11ec-882f-005056bb008a","382d176a-05da-11ec-9ab3-005056bb008a","026137dc-05db-11ec-8971-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","42.84",
"115ad5b8-05db-11ec-bd8a-005056bb008a","2021-08-25 19:31:38.87851","2021-08-25 19:31:38.87851","157dcbe8-05d9-11ec-882f-005056bb008a","382d1800-05da-11ec-9ab4-005056bb008a","02613854-05db-11ec-8972-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","44.09",
"115ad612-05db-11ec-bd8b-005056bb008a","2021-08-25 19:31:38.878519","2021-08-25 19:31:38.878519","157dcbe8-05d9-11ec-882f-005056bb008a","382d1896-05da-11ec-9ab5-005056bb008a","026138cc-05db-11ec-8973-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","43.46",
"115ad676-05db-11ec-bd8c-005056bb008a","2021-08-25 19:31:38.878528","2021-08-25 19:31:38.878528","157dcbe8-05d9-11ec-882f-005056bb008a","382d192c-05da-11ec-9ab6-005056bb008a","02613944-05db-11ec-8974-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","728.18",
"115ad6d0-05db-11ec-bd8d-005056bb008a","2021-08-25 19:31:38.878537","2021-08-25 19:31:38.878538","157dcbe8-05d9-11ec-882f-005056bb008a","382d19c2-05da-11ec-9ab7-005056bb008a","026139bc-05db-11ec-8975-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","328.54",
"115ad766-05db-11ec-bd8e-005056bb008a","2021-08-25 19:31:38.878553","2021-08-25 19:31:38.878553","157dcbe8-05d9-11ec-882f-005056bb008a","382d1a58-05da-11ec-9ab8-005056bb008a","02613a34-05db-11ec-8976-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","472.13",
"115ad7c0-05db-11ec-bd8f-005056bb008a","2021-08-25 19:31:38.878562","2021-08-25 19:31:38.878562","157dcbe8-05d9-11ec-882f-005056bb008a","382d1ae4-05da-11ec-9ab9-005056bb008a","02613a34-05db-11ec-8976-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","764.66",
"115ad824-05db-11ec-bd90-005056bb008a","2021-08-25 19:31:38.878571","2021-08-25 19:31:38.878571","157dcbe8-05d9-11ec-882f-005056bb008a","382d1f08-05da-11ec-9aba-005056bb008a","02613aa2-05db-11ec-8977-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","789.62",
"115ad87e-05db-11ec-bd91-005056bb008a","2021-08-25 19:31:38.878581","2021-08-25 19:31:38.878581","157dcbe8-05d9-11ec-882f-005056bb008a","382d1fb2-05da-11ec-9abb-005056bb008a","02613b1a-05db-11ec-8978-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","367.99",
"115ad8d8-05db-11ec-bd92-005056bb008a","2021-08-25 19:31:38.87859","2021-08-25 19:31:38.87859","157dcbe8-05d9-11ec-882f-005056bb008a","382d2052-05da-11ec-9abc-005056bb008a","02613b92-05db-11ec-8979-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","75.55",
"115ad932-05db-11ec-bd93-005056bb008a","2021-08-25 19:31:38.878599","2021-08-25 19:31:38.878599","157dcbe8-05d9-11ec-882f-005056bb008a","382d20f2-05da-11ec-9abd-005056bb008a","02613b92-05db-11ec-8979-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","44.03",
"115ad98c-05db-11ec-bd94-005056bb008a","2021-08-25 19:31:38.878608","2021-08-25 19:31:38.878608","157dcbe8-05d9-11ec-882f-005056bb008a","382d2188-05da-11ec-9abe-005056bb008a","02613b92-05db-11ec-8979-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","121.87",
"115ad9f0-05db-11ec-bd95-005056bb008a","2021-08-25 19:31:38.878617","2021-08-25 19:31:38.878617","157dcbe8-05d9-11ec-882f-005056bb008a","382d2228-05da-11ec-9abf-005056bb008a","02613b92-05db-11ec-8979-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","91.50",
"115ada4a-05db-11ec-bd96-005056bb008a","2021-08-25 19:31:38.878627","2021-08-25 19:31:38.878627","157dcbe8-05d9-11ec-882f-005056bb008a","382d22be-05da-11ec-9ac0-005056bb008a","02613c0a-05db-11ec-897a-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","83.61",
"115adaa4-05db-11ec-bd97-005056bb008a","2021-08-25 19:31:38.878636","2021-08-25 19:31:38.878636","157dcbe8-05d9-11ec-882f-005056bb008a","382d235e-05da-11ec-9ac1-005056bb008a","02613c0a-05db-11ec-897a-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","175.03",
"115adafe-05db-11ec-bd98-005056bb008a","2021-08-25 19:31:38.878645","2021-08-25 19:31:38.878645","157dcbe8-05d9-11ec-882f-005056bb008a","382d23f4-05da-11ec-9ac2-005056bb008a","02613c0a-05db-11ec-897a-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","89.99",
"115adb8a-05db-11ec-bd99-005056bb008a","2021-08-25 19:31:38.878659","2021-08-25 19:31:38.878659","157dcbe8-05d9-11ec-882f-005056bb008a","382d24b2-05da-11ec-9ac3-005056bb008a","02613c82-05db-11ec-897b-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","47.80",
"115adbe4-05db-11ec-bd9a-005056bb008a","2021-08-25 19:31:38.878668","2021-08-25 19:31:38.878668","157dcbe8-05d9-11ec-882f-005056bb008a","382d2548-05da-11ec-9ac4-005056bb008a","02613cfa-05db-11ec-897c-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","74.80",
"115adcde-05db-11ec-bd9b-005056bb008a","2021-08-25 19:31:38.878693","2021-08-25 19:31:38.878693","157dcbe8-05d9-11ec-882f-005056bb008a","382d2656-05da-11ec-9ac5-005056bb008a","02613e12-05db-11ec-897d-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","150.31",
"115add7e-05db-11ec-bd9c-005056bb008a","2021-08-25 19:31:38.878708","2021-08-25 19:31:38.878708","157dcbe8-05d9-11ec-882f-005056bb008a","382d26f6-05da-11ec-9ac6-005056bb008a","0260eea8-05db-11ec-88eb-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-534.45",
"115addd8-05db-11ec-bd9d-005056bb008a","2021-08-25 19:31:38.878718","2021-08-25 19:31:38.878718","157dcbe8-05d9-11ec-882f-005056bb008a","382d26f6-05da-11ec-9ac6-005056bb008a","0260ef0c-05db-11ec-88ec-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-534.45",
"115ade3c-05db-11ec-bd9e-005056bb008a","2021-08-25 19:31:38.878728","2021-08-25 19:31:38.878728","157dcbe8-05d9-11ec-882f-005056bb008a","382d26f6-05da-11ec-9ac6-005056bb008a","0260ea66-05db-11ec-88e1-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-534.45",
"115ade96-05db-11ec-bd9f-005056bb008a","2021-08-25 19:31:38.878737","2021-08-25 19:31:38.878737","157dcbe8-05d9-11ec-882f-005056bb008a","382d2796-05da-11ec-9ac7-005056bb008a","0260eea8-05db-11ec-88eb-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-569.10",
"115adefa-05db-11ec-bda0-005056bb008a","2021-08-25 19:31:38.878747","2021-08-25 19:31:38.878747","157dcbe8-05d9-11ec-882f-005056bb008a","382d2796-05da-11ec-9ac7-005056bb008a","0260ef0c-05db-11ec-88ec-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-569.10",
"115adf54-05db-11ec-bda1-005056bb008a","2021-08-25 19:31:38.878756","2021-08-25 19:31:38.878756","157dcbe8-05d9-11ec-882f-005056bb008a","382d2796-05da-11ec-9ac7-005056bb008a","0260ea66-05db-11ec-88e1-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-569.10",
"115adfb8-05db-11ec-bda2-005056bb008a","2021-08-25 19:31:38.878766","2021-08-25 19:31:38.878766","157dcbe8-05d9-11ec-882f-005056bb008a","382d2836-05da-11ec-9ac8-005056bb008a","0260e822-05db-11ec-88db-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-669.90",
"115ae01c-05db-11ec-bda3-005056bb008a","2021-08-25 19:31:38.878775","2021-08-25 19:31:38.878775","157dcbe8-05d9-11ec-882f-005056bb008a","382d28d6-05da-11ec-9ac9-005056bb008a","0260edd6-05db-11ec-88e9-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","10.00",
"115ae076-05db-11ec-bda4-005056bb008a","2021-08-25 19:31:38.878785","2021-08-25 19:31:38.878785","157dcbe8-05d9-11ec-882f-005056bb008a","382d28d6-05da-11ec-9ac9-005056bb008a","0260e9a8-05db-11ec-88df-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","10.00",
"115ae0da-05db-11ec-bda5-005056bb008a","2021-08-25 19:31:38.878795","2021-08-25 19:31:38.878795","157dcbe8-05d9-11ec-882f-005056bb008a","382d2976-05da-11ec-9aca-005056bb008a","0260edd6-05db-11ec-88e9-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","28.00",
"115ae134-05db-11ec-bda6-005056bb008a","2021-08-25 19:31:38.878804","2021-08-25 19:31:38.878804","157dcbe8-05d9-11ec-882f-005056bb008a","382d2976-05da-11ec-9aca-005056bb008a","0260e9a8-05db-11ec-88df-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","28.00",
"115ae198-05db-11ec-bda7-005056bb008a","2021-08-25 19:31:38.878814","2021-08-25 19:31:38.878814","157dcbe8-05d9-11ec-882f-005056bb008a","382d2a16-05da-11ec-9acb-005056bb008a","0260edd6-05db-11ec-88e9-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","10.00",
"115ae1fc-05db-11ec-bda8-005056bb008a","2021-08-25 19:31:38.878823","2021-08-25 19:31:38.878823","157dcbe8-05d9-11ec-882f-005056bb008a","382d2a16-05da-11ec-9acb-005056bb008a","0260e9a8-05db-11ec-88df-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","10.00",
"115ae256-05db-11ec-bda9-005056bb008a","2021-08-25 19:31:38.878833","2021-08-25 19:31:38.878833","157dcbe8-05d9-11ec-882f-005056bb008a","382d2ad4-05da-11ec-9acc-005056bb008a","0260eb88-05db-11ec-88e4-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","60.00",
"115ae2ba-05db-11ec-bdaa-005056bb008a","2021-08-25 19:31:38.878843","2021-08-25 19:31:38.878843","157dcbe8-05d9-11ec-882f-005056bb008a","382d2d18-05da-11ec-9acf-005056bb008a","02613eb2-05db-11ec-897e-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","-405.00",
"115ae350-05db-11ec-bdab-005056bb008a","2021-08-25 19:31:38.878858","2021-08-25 19:31:38.878858","157dcbe8-05d9-11ec-882f-005056bb008a","382d2db8-05da-11ec-9ad0-005056bb008a","0260eb88-05db-11ec-88e4-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","405.00",
"115ae3b4-05db-11ec-bdac-005056bb008a","2021-08-25 19:31:38.878867","2021-08-25 19:31:38.878867","157dcbe8-05d9-11ec-882f-005056bb008a","382d2fac-05da-11ec-9ad3-005056bb008a","0260ea02-05db-11ec-88e0-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","740.00",
"115ae40e-05db-11ec-bdad-005056bb008a","2021-08-25 19:31:38.878877","2021-08-25 19:31:38.878877","157dcbe8-05d9-11ec-882f-005056bb008a","382d3056-05da-11ec-9ad4-005056bb008a","0260eb88-05db-11ec-88e4-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","740.00",
"115ae472-05db-11ec-bdae-005056bb008a","2021-08-25 19:31:38.878886","2021-08-25 19:31:38.878887","157dcbe8-05d9-11ec-882f-005056bb008a","382d311e-05da-11ec-9ad5-005056bb008a","0260eb88-05db-11ec-88e4-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","463.00",
"115ae4cc-05db-11ec-bdaf-005056bb008a","2021-08-25 19:31:38.878896","2021-08-25 19:31:38.878896","157dcbe8-05d9-11ec-882f-005056bb008a","382d3312-05da-11ec-9ad8-005056bb008a","02613f2a-05db-11ec-897f-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","190.46",
"115ae530-05db-11ec-bdb0-005056bb008a","2021-08-25 19:31:38.878905","2021-08-25 19:31:38.878905","157dcbe8-05d9-11ec-882f-005056bb008a","382d33b2-05da-11ec-9ad9-005056bb008a","02613fa2-05db-11ec-8980-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","194.05",
"115ae58a-05db-11ec-bdb1-005056bb008a","2021-08-25 19:31:38.878915","2021-08-25 19:31:38.878915","157dcbe8-05d9-11ec-882f-005056bb008a","382d3448-05da-11ec-9ada-005056bb008a","0261401a-05db-11ec-8981-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","191.79",
"115ae5e4-05db-11ec-bdb2-005056bb008a","2021-08-25 19:31:38.878924","2021-08-25 19:31:38.878924","157dcbe8-05d9-11ec-882f-005056bb008a","382d34e8-05da-11ec-9adb-005056bb008a","0261409c-05db-11ec-8982-005056bb008a","b5d6ae7a-05d9-11ec-a6b5-005056bb008a","4797.00",
"115ae648-05db-11ec-bdb3-005056bb008a","2021-08-25 19:31:38.878934","2021-08-25 19:31:38.878934","157dcbe8-05d9-11ec-882f-005056bb008a","382d357e-05da-11ec-9adc-005056bb008a","02614114-05db-11ec-8983-005056bb008a","b5d6ae7a-05d9-11ec-a6b5-005056bb008a","4797.00",
"115ae6a2-05db-11ec-bdb4-005056bb008a","2021-08-25 19:31:38.878943","2021-08-25 19:31:38.878943","157dcbe8-05d9-11ec-882f-005056bb008a","382d3614-05da-11ec-9add-005056bb008a","0261418c-05db-11ec-8984-005056bb008a","b5d6ae7a-05d9-11ec-a6b5-005056bb008a","4797.00",
"115ae706-05db-11ec-bdb5-005056bb008a","2021-08-25 19:31:38.878953","2021-08-25 19:31:38.878953","157dcbe8-05d9-11ec-882f-005056bb008a","382d36d2-05da-11ec-9ade-005056bb008a","02614204-05db-11ec-8985-005056bb008a","b5d6b104-05d9-11ec-a6b7-005056bb008a","212.00",
"115ae760-05db-11ec-bdb6-005056bb008a","2021-08-25 19:31:38.878962","2021-08-25 19:31:38.878962","157dcbe8-05d9-11ec-882f-005056bb008a","382d3768-05da-11ec-9adf-005056bb008a","0261427c-05db-11ec-8986-005056bb008a","b5d6b258-05d9-11ec-a6b8-005056bb008a","724.14",
"115ae7ba-05db-11ec-bdb7-005056bb008a","2021-08-25 19:31:38.878971","2021-08-25 19:31:38.878971","157dcbe8-05d9-11ec-882f-005056bb008a","382d37fe-05da-11ec-9ae0-005056bb008a","026142f4-05db-11ec-8987-005056bb008a","b5d6b258-05d9-11ec-a6b8-005056bb008a","400.00",
"115ae81e-05db-11ec-bdb8-005056bb008a","2021-08-25 19:31:38.878981","2021-08-25 19:31:38.878981","157dcbe8-05d9-11ec-882f-005056bb008a","382d389e-05da-11ec-9ae1-005056bb008a","0261436c-05db-11ec-8988-005056bb008a","b5d6b258-05d9-11ec-a6b8-005056bb008a","400.00",
"115ae8b4-05db-11ec-bdb9-005056bb008a","2021-08-25 19:31:38.878996","2021-08-25 19:31:38.878996","157dcbe8-05d9-11ec-882f-005056bb008a","382d3934-05da-11ec-9ae2-005056bb008a","026143e4-05db-11ec-8989-005056bb008a","b5d6b50a-05d9-11ec-a6ba-005056bb008a","659.38",
"115ae918-05db-11ec-bdba-005056bb008a","2021-08-25 19:31:38.879006","2021-08-25 19:31:38.879006","157dcbe8-05d9-11ec-882f-005056bb008a","382d39ca-05da-11ec-9ae3-005056bb008a","0261445c-05db-11ec-898a-005056bb008a","b5d6b50a-05d9-11ec-a6ba-005056bb008a","659.38",
"115ae972-05db-11ec-bdbb-005056bb008a","2021-08-25 19:31:38.879015","2021-08-25 19:31:38.879015","157dcbe8-05d9-11ec-882f-005056bb008a","382d3a6a-05da-11ec-9ae4-005056bb008a","026144d4-05db-11ec-898b-005056bb008a","b5d6b50a-05d9-11ec-a6ba-005056bb008a","659.38",
"115ae9d6-05db-11ec-bdbc-005056bb008a","2021-08-25 19:31:38.879025","2021-08-25 19:31:38.879025","157dcbe8-05d9-11ec-882f-005056bb008a","382d3b00-05da-11ec-9ae5-005056bb008a","0261456a-05db-11ec-898c-005056bb008a","b5d6b71c-05d9-11ec-a6bb-005056bb008a","-592.00",
"115aea30-05db-11ec-bdbd-005056bb008a","2021-08-25 19:31:38.879034","2021-08-25 19:31:38.879034","157dcbe8-05d9-11ec-882f-005056bb008a","3830c266-05da-11ec-8b66-005056bb008a","0261456a-05db-11ec-898c-005056bb008a","b5d6b71c-05d9-11ec-a6bb-005056bb008a","-522.00",
"115aea94-05db-11ec-bdbe-005056bb008a","2021-08-25 19:31:38.879044","2021-08-25 19:31:38.879044","157dcbe8-05d9-11ec-882f-005056bb008a","3830c900-05da-11ec-8b67-005056bb008a","0260ea02-05db-11ec-88e0-005056bb008a","b5d6b71c-05d9-11ec-a6bb-005056bb008a","522.00",
"115aeaf8-05db-11ec-bdbf-005056bb008a","2021-08-25 19:31:38.879053","2021-08-25 19:31:38.879053","157dcbe8-05d9-11ec-882f-005056bb008a","3830ca04-05da-11ec-8b68-005056bb008a","0260ea02-05db-11ec-88e0-005056bb008a","b5d6b71c-05d9-11ec-a6bb-005056bb008a","592.00",
"115aeb52-05db-11ec-bdc0-005056bb008a","2021-08-25 19:31:38.879063","2021-08-25 19:31:38.879063","157dcbe8-05d9-11ec-882f-005056bb008a","3830cf7c-05da-11ec-8b6b-005056bb008a","026145ec-05db-11ec-898d-005056bb008a","b5d6c0cc-05d9-11ec-a6c2-005056bb008a","494.22",
"115aebb6-05db-11ec-bdc1-005056bb008a","2021-08-25 19:31:38.879073","2021-08-25 19:31:38.879073","157dcbe8-05d9-11ec-882f-005056bb008a","3830d026-05da-11ec-8b6c-005056bb008a","02614664-05db-11ec-898e-005056bb008a","b5d6c0cc-05d9-11ec-a6c2-005056bb008a","766.26",
"115aec10-05db-11ec-bdc2-005056bb008a","2021-08-25 19:31:38.879082","2021-08-25 19:31:38.879082","157dcbe8-05d9-11ec-882f-005056bb008a","3830d0c6-05da-11ec-8b6d-005056bb008a","02614722-05db-11ec-898f-005056bb008a","b5d6c0cc-05d9-11ec-a6c2-005056bb008a","510.84",
