"id","time_created","time_updated","company_id","number","name","type_id","normal_account_balance_type_id","status_type_id","form_1099_field","corporate_account_indicator","search_vector"
"e5c60950-05d9-11ec-a544-005056bb008a","2021-08-25 19:23:16.264587","2021-08-25 19:23:16.264587","157dcbe8-05d9-11ec-882f-005056bb008a","2060","FRANCHISE FEE - FRANK","4","1","1",,"true","'2060':1A 'fee':3B 'franchis':2B 'frank':4B"
"e5c60a54-05d9-11ec-a545-005056bb008a","2021-08-25 19:23:16.264612","2021-08-25 19:23:16.264612","157dcbe8-05d9-11ec-882f-005056bb008a","2070","DIVIDENDS PAYABLE","4","1","1",,"true","'2070':1A 'dividend':2B 'payabl':3B"
"e5c60b44-05d9-11ec-a546-005056bb008a","2021-08-25 19:23:16.264636","2021-08-25 19:23:16.264636","157dcbe8-05d9-11ec-882f-005056bb008a","2075","NOTE PAYABLE - HIGH TOUCH","4","1","1",,"true","'2075':1A 'high':4B 'note':2B 'payabl':3B 'touch':5B"
"e5c60c84-05d9-11ec-a547-005056bb008a","2021-08-25 19:23:16.264669","2021-08-25 19:23:16.264669","157dcbe8-05d9-11ec-882f-005056bb008a","2150","SALES TAX PAYABLE","4","1","1",,"true","'2150':1A 'payabl':4B 'sale':2B 'tax':3B"
"e5c615ee-05d9-11ec-a548-005056bb008a","2021-08-25 19:23:16.26491","2021-08-25 19:23:16.26491","157dcbe8-05d9-11ec-882f-005056bb008a","2155","DEF DEPOSIT STATE $1 FEE","4","1","1",,"false","'1':5B '2155':1A 'def':2B 'deposit':3B 'fee':6B 'state':4B"
"e5c618f0-05d9-11ec-a549-005056bb008a","2021-08-25 19:23:16.264987","2021-08-25 19:23:16.264987","157dcbe8-05d9-11ec-882f-005056bb008a","2160","PDL CUSTOMER OVERPAYMENTS","4","1","1",,"false","'2160':1A 'custom':3B 'overpay':4B 'pdl':2B"
"e5c61a4e-05d9-11ec-a54a-005056bb008a","2021-08-25 19:23:16.265021","2021-08-25 19:23:16.265022","157dcbe8-05d9-11ec-882f-005056bb008a","2200","ACCRUED SALARIES","4","1","1",,"true","'2200':1A 'accru':2B 'salari':3B"
"e5c61b5c-05d9-11ec-a54b-005056bb008a","2021-08-25 19:23:16.265048","2021-08-25 19:23:16.265048","157dcbe8-05d9-11ec-882f-005056bb008a","2210","RETIREMENT WITHHELD","4","1","1",,"true","'2210':1A 'retir':2B 'withheld':3B"
"e5c61c60-05d9-11ec-a54c-005056bb008a","2021-08-25 19:23:16.265074","2021-08-25 19:23:16.265074","157dcbe8-05d9-11ec-882f-005056bb008a","2212","2017 CHEVEY BOX","4","1","1",,"false","'2017':2B '2212':1A 'box':4B 'chevey':3B"
"e5c61d82-05d9-11ec-a54d-005056bb008a","2021-08-25 19:23:16.265103","2021-08-25 19:23:16.265103","157dcbe8-05d9-11ec-882f-005056bb008a","2213","2017 CHEVY BOX TRUCK","4","1","1",,"false","'2017':2B '2213':1A 'box':4B 'chevi':3B 'truck':5B"
"e5c61e9a-05d9-11ec-a54e-005056bb008a","2021-08-25 19:23:16.265131","2021-08-25 19:23:16.265131","157dcbe8-05d9-11ec-882f-005056bb008a","2214","2017 CHEVY VAN","4","1","1",,"false","'2017':2B '2214':1A 'chevi':3B 'van':4B"
"e5c61f94-05d9-11ec-a54f-005056bb008a","2021-08-25 19:23:16.265156","2021-08-25 19:23:16.265156","157dcbe8-05d9-11ec-882f-005056bb008a","2215","2017 CHEVY VAN","4","1","1",,"false","'2017':2B '2215':1A 'chevi':3B 'van':4B"
"e5c6207a-05d9-11ec-a550-005056bb008a","2021-08-25 19:23:16.265179","2021-08-25 19:23:16.265179","157dcbe8-05d9-11ec-882f-005056bb008a","2216","2017 CHEVY VAN","4","1","1",,"false","'2017':2B '2216':1A 'chevi':3B 'van':4B"
"e5c62160-05d9-11ec-a551-005056bb008a","2021-08-25 19:23:16.265202","2021-08-25 19:23:16.265202","157dcbe8-05d9-11ec-882f-005056bb008a","2250","ACCRUED RENT","4","1","1",,"true","'2250':1A 'accru':2B 'rent':3B"
"e5c62250-05d9-11ec-a552-005056bb008a","2021-08-25 19:23:16.265226","2021-08-25 19:23:16.265227","157dcbe8-05d9-11ec-882f-005056bb008a","2255","ACCRUED INTEREST-SHAREHOLDERS","4","1","1",,"true","'2255':1A 'accru':2B 'interest':4B 'interest-sharehold':3B 'sharehold':5B"
"e5c623a4-05d9-11ec-a553-005056bb008a","2021-08-25 19:23:16.26526","2021-08-25 19:23:16.26526","157dcbe8-05d9-11ec-882f-005056bb008a","2256","ACCRUED INTEREST","4","1","1",,"true","'2256':1A 'accru':2B 'interest':3B"
"e5c6249e-05d9-11ec-a554-005056bb008a","2021-08-25 19:23:16.265285","2021-08-25 19:23:16.265285","157dcbe8-05d9-11ec-882f-005056bb008a","2260","ACCRUED PROPERTY TAXES","4","1","1",,"true","'2260':1A 'accru':2B 'properti':3B 'tax':4B"
"e5c625ac-05d9-11ec-a555-005056bb008a","2021-08-25 19:23:16.265312","2021-08-25 19:23:16.265312","157dcbe8-05d9-11ec-882f-005056bb008a","2270","OTHER ACCRUED LIABILITIES","4","1","1",,"false","'2270':1A 'accru':3B 'liabil':4B"
"e5c626e2-05d9-11ec-a556-005056bb008a","2021-08-25 19:23:16.265343","2021-08-25 19:23:16.265343","157dcbe8-05d9-11ec-882f-005056bb008a","2275","HOLDBACK - RENT A CENTER","4","1","1",,"true","'2275':1A 'center':5B 'holdback':2B 'rent':3B"
"e5c62804-05d9-11ec-a557-005056bb008a","2021-08-25 19:23:16.265376","2021-08-25 19:23:16.265376","157dcbe8-05d9-11ec-882f-005056bb008a","2300","NOTE PAYABLE - RICHARD'S","4","1","1",,"false","'2300':1A 'note':2B 'payabl':3B 'richard':4B"
"e5c62958-05d9-11ec-a558-005056bb008a","2021-08-25 19:23:16.265406","2021-08-25 19:23:16.265406","157dcbe8-05d9-11ec-882f-005056bb008a","2301","NOTE PAYABLE - FRANK'S","4","1","1",,"true","'2301':1A 'frank':4B 'note':2B 'payabl':3B"
"e5c62a66-05d9-11ec-a559-005056bb008a","2021-08-25 19:23:16.265433","2021-08-25 19:23:16.265433","157dcbe8-05d9-11ec-882f-005056bb008a","2304","NOTE PAYABLE - ALLY BANK","4","1","1",,"true","'2304':1A 'alli':4B 'bank':5B 'note':2B 'payabl':3B"
"e5c62b7e-05d9-11ec-a55a-005056bb008a","2021-08-25 19:23:16.265461","2021-08-25 19:23:16.265461","157dcbe8-05d9-11ec-882f-005056bb008a","2305","NOTE PAY - 2017 VAN V#1102057","4","1","1",,"true","'1102057':7B '2017':4B '2305':1A 'note':2B 'pay':3B 'v':6B 'van':5B"
"e5c62cc8-05d9-11ec-a55b-005056bb008a","2021-08-25 19:23:16.265494","2021-08-25 19:23:16.265494","157dcbe8-05d9-11ec-882f-005056bb008a","2306","NOTE PAY - 2017 VAN V#1100739","4","1","1",,"true","'1100739':7B '2017':4B '2306':1A 'note':2B 'pay':3B 'v':6B 'van':5B"
"e5c62dfe-05d9-11ec-a55c-005056bb008a","2021-08-25 19:23:16.265525","2021-08-25 19:23:16.265525","157dcbe8-05d9-11ec-882f-005056bb008a","2307","NOTE PAY - 2017 VAN V#1101857","4","1","1",,"true","'1101857':7B '2017':4B '2307':1A 'note':2B 'pay':3B 'v':6B 'van':5B"
"e5c62f2a-05d9-11ec-a55d-005056bb008a","2021-08-25 19:23:16.265555","2021-08-25 19:23:16.265555","157dcbe8-05d9-11ec-882f-005056bb008a","2308","NOTE PAY - 2017 BOX V#1100175","4","1","1",,"true","'1100175':7B '2017':4B '2308':1A 'box':5B 'note':2B 'pay':3B 'v':6B"
"e5c63074-05d9-11ec-a55e-005056bb008a","2021-08-25 19:23:16.265588","2021-08-25 19:23:16.265588","157dcbe8-05d9-11ec-882f-005056bb008a","2309","NOTE PAY - 2017 BOX V#1101741","4","1","1",,"true","'1101741':7B '2017':4B '2309':1A 'box':5B 'note':2B 'pay':3B 'v':6B"
"e5c631a0-05d9-11ec-a55f-005056bb008a","2021-08-25 19:23:16.265618","2021-08-25 19:23:16.265618","157dcbe8-05d9-11ec-882f-005056bb008a","2310","NOTE PAYABLE - SHAREHOLER","4","1","1",,"true","'2310':1A 'note':2B 'payabl':3B 'sharehol':4B"
"e5c632b8-05d9-11ec-a560-005056bb008a","2021-08-25 19:23:16.265646","2021-08-25 19:23:16.265646","157dcbe8-05d9-11ec-882f-005056bb008a","2312","NOTE PAY - 2017 VAN V#1100664","4","1","1",,"true","'1100664':7B '2017':4B '2312':1A 'note':2B 'pay':3B 'v':6B 'van':5B"
"e5c63420-05d9-11ec-a561-005056bb008a","2021-08-25 19:23:16.265682","2021-08-25 19:23:16.265682","157dcbe8-05d9-11ec-882f-005056bb008a","2313","NOTE PAY - 2017 BOX V#1351180","4","1","1",,"true","'1351180':7B '2017':4B '2313':1A 'box':5B 'note':2B 'pay':3B 'v':6B"
"e5c63542-05d9-11ec-a562-005056bb008a","2021-08-25 19:23:16.265711","2021-08-25 19:23:16.265711","157dcbe8-05d9-11ec-882f-005056bb008a","2314","NOTE PAY - 2017 CRUZE V#593349","4","1","1",,"true","'2017':4B '2314':1A '593349':7B 'cruze':5B 'note':2B 'pay':3B 'v':6B"
"e5c63678-05d9-11ec-a563-005056bb008a","2021-08-25 19:23:16.265742","2021-08-25 19:23:16.265742","157dcbe8-05d9-11ec-882f-005056bb008a","2315","NOTE PAY - 2018 ISUZU V#802242","4","1","1",,"true","'2018':4B '2315':1A '802242':7B 'isuzu':5B 'note':2B 'pay':3B 'v':6B"
"e5c6386c-05d9-11ec-a564-005056bb008a","2021-08-25 19:23:16.265792","2021-08-25 19:23:16.265792","157dcbe8-05d9-11ec-882f-005056bb008a","2330","LINE OF CREDIT - TEXAS CAPITAL","4","1","1",,"true","'2330':1A 'capit':6B 'credit':4B 'line':2B 'texa':5B"
"e5c639ac-05d9-11ec-a565-005056bb008a","2021-08-25 19:23:16.265824","2021-08-25 19:23:16.265824","157dcbe8-05d9-11ec-882f-005056bb008a","2331","NOTE PAYABLE - GULF COAST BANK","4","1","1",,"true","'2331':1A 'bank':6B 'coast':5B 'gulf':4B 'note':2B 'payabl':3B"
"e5c63b0a-05d9-11ec-a566-005056bb008a","2021-08-25 19:23:16.265859","2021-08-25 19:23:16.265859","157dcbe8-05d9-11ec-882f-005056bb008a","2332","NOTE PAYABLE-COLORTYME NATIONL","4","1","1",,"true","'2332':1A 'colortym':5B 'nationl':6B 'note':2B 'payabl':4B 'payable-colortym':3B"
"e5c63c5e-05d9-11ec-a567-005056bb008a","2021-08-25 19:23:16.265893","2021-08-25 19:23:16.265893","157dcbe8-05d9-11ec-882f-005056bb008a","2340","NOTES PAYABLE - BANK AMERICA","4","1","1",,"true","'2340':1A 'america':5B 'bank':4B 'note':2B 'payabl':3B"
"e5c63d80-05d9-11ec-a568-005056bb008a","2021-08-25 19:23:16.265922","2021-08-25 19:23:16.265922","157dcbe8-05d9-11ec-882f-005056bb008a","2360","Note Pay - VIN #03438 GMAC","4","1","1",,"true","'03438':5B '2360':1A 'gmac':6B 'note':2B 'pay':3B 'vin':4B"
"e5c63eac-05d9-11ec-a569-005056bb008a","2021-08-25 19:23:16.265952","2021-08-25 19:23:16.265952","157dcbe8-05d9-11ec-882f-005056bb008a","2365","Note Pay - VIN #03453 GMAC","4","1","1",,"true","'03453':5B '2365':1A 'gmac':6B 'note':2B 'pay':3B 'vin':4B"
"e5c63fc4-05d9-11ec-a56a-005056bb008a","2021-08-25 19:23:16.26598","2021-08-25 19:23:16.26598","157dcbe8-05d9-11ec-882f-005056bb008a","3000","COMMON STOCK","2","1","1",,"true","'3000':1A 'common':2B 'stock':3B"
"e5c640dc-05d9-11ec-a56b-005056bb008a","2021-08-25 19:23:16.266008","2021-08-25 19:23:16.266008","157dcbe8-05d9-11ec-882f-005056bb008a","3005","ADDITIONAL PAID-IN CAPITAL","2","1","1",,"true","'3005':1A 'addit':2B 'capit':6B 'paid':4B 'paid-in':3B"
"e5c6421c-05d9-11ec-a56c-005056bb008a","2021-08-25 19:23:16.26604","2021-08-25 19:23:16.26604","157dcbe8-05d9-11ec-882f-005056bb008a","3010","RETAINED EARNINGS","2","1","1",,"true","'3010':1A 'earn':3B 'retain':2B"
"e5c64320-05d9-11ec-a56d-005056bb008a","2021-08-25 19:23:16.266066","2021-08-25 19:23:16.266067","157dcbe8-05d9-11ec-882f-005056bb008a","3015","DIVIDENDS PAID TO SHAREHOLDERS","2","1","1",,"true","'3015':1A 'dividend':2B 'paid':3B 'sharehold':5B"
"e5c6444c-05d9-11ec-a56e-005056bb008a","2021-08-25 19:23:16.266097","2021-08-25 19:23:16.266097","157dcbe8-05d9-11ec-882f-005056bb008a","4000","RENTAL INCOME - APPLIANCE","5","1","1",,"false","'4000':1A 'applianc':4B 'incom':3B 'rental':2B"
"e5c64596-05d9-11ec-a56f-005056bb008a","2021-08-25 19:23:16.266129","2021-08-25 19:23:16.266129","157dcbe8-05d9-11ec-882f-005056bb008a","4005","RENTAL INCOME - AUDIO","5","1","1",,"false","'4005':1A 'audio':4B 'incom':3B 'rental':2B"
"e5c646a4-05d9-11ec-a570-005056bb008a","2021-08-25 19:23:16.266156","2021-08-25 19:23:16.266156","157dcbe8-05d9-11ec-882f-005056bb008a","4007","RENTAL INCOME - CAR AUDIO","5","1","1",,"false","'4007':1A 'audio':5B 'car':4B 'incom':3B 'rental':2B"
"e5c647bc-05d9-11ec-a571-005056bb008a","2021-08-25 19:23:16.266184","2021-08-25 19:23:16.266184","157dcbe8-05d9-11ec-882f-005056bb008a","4010","RENTAL INCOME - FURNITURE","5","1","1",,"false","'4010':1A 'furnitur':4B 'incom':3B 'rental':2B"
"e5c648ca-05d9-11ec-a572-005056bb008a","2021-08-25 19:23:16.266211","2021-08-25 19:23:16.266211","157dcbe8-05d9-11ec-882f-005056bb008a","4018","RENTAL INCOME - COMPUTER","5","1","1",,"false","'4018':1A 'comput':4B 'incom':3B 'rental':2B"
"e5c649d8-05d9-11ec-a573-005056bb008a","2021-08-25 19:23:16.266238","2021-08-25 19:23:16.266238","157dcbe8-05d9-11ec-882f-005056bb008a","4020","RENTAL INCOME - JEWELRY","5","1","1",,"false","'4020':1A 'incom':3B 'jewelri':4B 'rental':2B"
"e5c64af0-05d9-11ec-a574-005056bb008a","2021-08-25 19:23:16.266266","2021-08-25 19:23:16.266266","157dcbe8-05d9-11ec-882f-005056bb008a","4025","RENTAL INCOME - CELLULAR PHONE","5","1","1",,"false","'4025':1A 'cellular':4B 'incom':3B 'phone':5B 'rental':2B"
"e5c64c12-05d9-11ec-a575-005056bb008a","2021-08-25 19:23:16.266295","2021-08-25 19:23:16.266295","157dcbe8-05d9-11ec-882f-005056bb008a","4030","RENTAL INCOME - TV","5","1","1",,"false","'4030':1A 'incom':3B 'rental':2B 'tv':4B"
"e5c64d0c-05d9-11ec-a576-005056bb008a","2021-08-25 19:23:16.26632","2021-08-25 19:23:16.26632","157dcbe8-05d9-11ec-882f-005056bb008a","4035","RENTAL INCOME - VIDEO","5","1","1",,"false","'4035':1A 'incom':3B 'rental':2B 'video':4B"
"e5c64e38-05d9-11ec-a577-005056bb008a","2021-08-25 19:23:16.26635","2021-08-25 19:23:16.26635","157dcbe8-05d9-11ec-882f-005056bb008a","4040","RENTAL INCOME - MISCELLANEOUS","5","1","1",,"false","'4040':1A 'incom':3B 'miscellan':4B 'rental':2B"
"e5c64f50-05d9-11ec-a578-005056bb008a","2021-08-25 19:23:16.266378","2021-08-25 19:23:16.266379","157dcbe8-05d9-11ec-882f-005056bb008a","4100","EARLY PURCHASE OPTION","5","1","1",,"false","'4100':1A 'earli':2B 'option':4B 'purchas':3B"
"e5c6505e-05d9-11ec-a579-005056bb008a","2021-08-25 19:23:16.266405","2021-08-25 19:23:16.266405","157dcbe8-05d9-11ec-882f-005056bb008a","4105","CASH SALE - INVENTORY","5","1","1",,"false","'4105':1A 'cash':2B 'inventori':4B 'sale':3B"
"e5c65162-05d9-11ec-a57a-005056bb008a","2021-08-25 19:23:16.266432","2021-08-25 19:23:16.266432","157dcbe8-05d9-11ec-882f-005056bb008a","4110","CASH SALE - NON-INVENTORY","5","1","1",,"false","'4110':1A 'cash':2B 'inventori':6B 'non':5B 'non-inventori':4B 'sale':3B"
"e5c652a2-05d9-11ec-a57b-005056bb008a","2021-08-25 19:23:16.266463","2021-08-25 19:23:16.266463","157dcbe8-05d9-11ec-882f-005056bb008a","4190","CELLULAR PHONE REBATE","5","1","1",,"true","'4190':1A 'cellular':2B 'phone':3B 'rebat':4B"
"e5c653b0-05d9-11ec-a57c-005056bb008a","2021-08-25 19:23:16.26649","2021-08-25 19:23:16.26649","157dcbe8-05d9-11ec-882f-005056bb008a","4200","PROCESSING FEES","5","1","1",,"false","'4200':1A 'fee':3B 'process':2B"
"e5c654aa-05d9-11ec-a57d-005056bb008a","2021-08-25 19:23:16.266515","2021-08-25 19:23:16.266515","157dcbe8-05d9-11ec-882f-005056bb008a","4205","REINSTATMENT FEES","5","1","1",,"false","'4205':1A 'fee':3B 'reinstat':2B"
"e5c655a4-05d9-11ec-a57e-005056bb008a","2021-08-25 19:23:16.26654","2021-08-25 19:23:16.26654","157dcbe8-05d9-11ec-882f-005056bb008a","4210","COLLECTION FEES","5","1","1",,"false","'4210':1A 'collect':2B 'fee':3B"
"e5c6569e-05d9-11ec-a57f-005056bb008a","2021-08-25 19:23:16.266565","2021-08-25 19:23:16.266565","157dcbe8-05d9-11ec-882f-005056bb008a","4214","WAIVER FEES","5","1","1",,"false","'4214':1A 'fee':3B 'waiver':2B"
"e5c657ac-05d9-11ec-a580-005056bb008a","2021-08-25 19:23:16.266592","2021-08-25 19:23:16.266592","157dcbe8-05d9-11ec-882f-005056bb008a","4215","DEF DEP FEES INCOME","5","1","1",,"false","'4215':1A 'def':2B 'dep':3B 'fee':4B 'incom':5B"
"e5c658ba-05d9-11ec-a581-005056bb008a","2021-08-25 19:23:16.266619","2021-08-25 19:23:16.266619","157dcbe8-05d9-11ec-882f-005056bb008a","4216","DEF DEPOSIT RETURNED CK FEES","5","1","1",,"false","'4216':1A 'ck':5B 'def':2B 'deposit':3B 'fee':6B 'return':4B"
"e5c659f0-05d9-11ec-a582-005056bb008a","2021-08-25 19:23:16.266657","2021-08-25 19:23:16.266657","157dcbe8-05d9-11ec-882f-005056bb008a","4218","DD CK DEPOSIT - PAYDOWN STATUS","5","1","1",,"false","'4218':1A 'ck':3B 'dd':2B 'deposit':4B 'paydown':5B 'status':6B"
"e5c65b80-05d9-11ec-a583-005056bb008a","2021-08-25 19:23:16.26669","2021-08-25 19:23:16.26669","157dcbe8-05d9-11ec-882f-005056bb008a","4219","PDL INTEREST INCOME","5","1","1",,"false","'4219':1A 'incom':4B 'interest':3B 'pdl':2B"
"e5c65c8e-05d9-11ec-a584-005056bb008a","2021-08-25 19:23:16.266717","2021-08-25 19:23:16.266717","157dcbe8-05d9-11ec-882f-005056bb008a","4220","OTHER INCOME","5","1","1",,"false","'4220':1A 'incom':3B"
"e5c65d74-05d9-11ec-a585-005056bb008a","2021-08-25 19:23:16.26674","2021-08-25 19:23:16.26674","157dcbe8-05d9-11ec-882f-005056bb008a","4221","OTHER INCOME - RTO","5","1","1",,"false","'4221':1A 'incom':3B 'rto':4B"
"e5c65e78-05d9-11ec-a586-005056bb008a","2021-08-25 19:23:16.266766","2021-08-25 19:23:16.266766","157dcbe8-05d9-11ec-882f-005056bb008a","4225","PREFERRED CUSTOMER CLUB","5","1","1",,"false","'4225':1A 'club':4B 'custom':3B 'prefer':2B"
"e5c65f86-05d9-11ec-a587-005056bb008a","2021-08-25 19:23:16.266793","2021-08-25 19:23:16.266794","157dcbe8-05d9-11ec-882f-005056bb008a","5000","INVENTORY DEPREC - APPLIANCE","3","2","1",,"false","'5000':1A 'applianc':4B 'deprec':3B 'inventori':2B"
"e5c660d0-05d9-11ec-a588-005056bb008a","2021-08-25 19:23:16.266826","2021-08-25 19:23:16.266826","157dcbe8-05d9-11ec-882f-005056bb008a","5005","INVENTORY DEPREC - AUDIO","3","2","1",,"false","'5005':1A 'audio':4B 'deprec':3B 'inventori':2B"
"e5c661e8-05d9-11ec-a589-005056bb008a","2021-08-25 19:23:16.266854","2021-08-25 19:23:16.266854","157dcbe8-05d9-11ec-882f-005056bb008a","5007","INVENTORY DEPREC - CAR AUDIO","3","2","1",,"false","'5007':1A 'audio':5B 'car':4B 'deprec':3B 'inventori':2B"
"e5c6630a-05d9-11ec-a58a-005056bb008a","2021-08-25 19:23:16.266883","2021-08-25 19:23:16.266883","157dcbe8-05d9-11ec-882f-005056bb008a","5010","INVENTORY DEPREC - FURNITURE","3","2","1",,"false","'5010':1A 'deprec':3B 'furnitur':4B 'inventori':2B"
"e5c66418-05d9-11ec-a58b-005056bb008a","2021-08-25 19:23:16.26691","2021-08-25 19:23:16.266911","157dcbe8-05d9-11ec-882f-005056bb008a","5018","INVENTORY DEPREC - COMPUTER","3","2","1",,"false","'5018':1A 'comput':4B 'deprec':3B 'inventori':2B"
"e5c66530-05d9-11ec-a58c-005056bb008a","2021-08-25 19:23:16.266938","2021-08-25 19:23:16.266938","157dcbe8-05d9-11ec-882f-005056bb008a","5020","INVENTORY DEPREC - JEWELRY","3","2","1",,"false","'5020':1A 'deprec':3B 'inventori':2B 'jewelri':4B"
"e5c66850-05d9-11ec-a58d-005056bb008a","2021-08-25 19:23:16.267018","2021-08-25 19:23:16.267018","157dcbe8-05d9-11ec-882f-005056bb008a","5025","INVENTORY DEPREC - CELL PHONE","3","2","1",,"false","'5025':1A 'cell':4B 'deprec':3B 'inventori':2B 'phone':5B"
"e5c66990-05d9-11ec-a58e-005056bb008a","2021-08-25 19:23:16.26705","2021-08-25 19:23:16.26705","157dcbe8-05d9-11ec-882f-005056bb008a","5030","INVENTORY DEPREC - TV","3","2","1",,"false","'5030':1A 'deprec':3B 'inventori':2B 'tv':4B"
"e5c66a9e-05d9-11ec-a58f-005056bb008a","2021-08-25 19:23:16.267077","2021-08-25 19:23:16.267077","157dcbe8-05d9-11ec-882f-005056bb008a","5035","INVENTORY DEPREC - VIDEO","3","2","1",,"false","'5035':1A 'deprec':3B 'inventori':2B 'video':4B"
"e5c66ba2-05d9-11ec-a590-005056bb008a","2021-08-25 19:23:16.267103","2021-08-25 19:23:16.267103","157dcbe8-05d9-11ec-882f-005056bb008a","5040","INVENTORY DEPREC - MISCELANOUS","3","2","1",,"false","'5040':1A 'deprec':3B 'inventori':2B 'miscelan':4B"
"e5c66ce2-05d9-11ec-a591-005056bb008a","2021-08-25 19:23:16.267135","2021-08-25 19:23:16.267135","157dcbe8-05d9-11ec-882f-005056bb008a","5100","REMAINING COST - PAYOUTS","3","2","1",,"false","'5100':1A 'cost':3B 'payout':4B 'remain':2B"
"e5c66dfa-05d9-11ec-a592-005056bb008a","2021-08-25 19:23:16.267163","2021-08-25 19:23:16.267163","157dcbe8-05d9-11ec-882f-005056bb008a","5101","REMAINING COST - PURCHASE OPT.","3","2","1",,"false","'5101':1A 'cost':3B 'opt':5B 'purchas':4B 'remain':2B"
"e5c66f30-05d9-11ec-a593-005056bb008a","2021-08-25 19:23:16.267194","2021-08-25 19:23:16.267194","157dcbe8-05d9-11ec-882f-005056bb008a","5102","REMAINING COST - CASH SALE","3","2","1",,"false","'5102':1A 'cash':4B 'cost':3B 'remain':2B 'sale':5B"
"e5c67048-05d9-11ec-a594-005056bb008a","2021-08-25 19:23:16.267222","2021-08-25 19:23:16.267222","157dcbe8-05d9-11ec-882f-005056bb008a","5120","COST OF AIRTIME/CELLULAR PHONE","3","2","1",,"false","'5120':1A 'airtime/cellular':4B 'cost':2B 'phone':5B"
"e5c6716a-05d9-11ec-a595-005056bb008a","2021-08-25 19:23:16.267251","2021-08-25 19:23:16.267251","157dcbe8-05d9-11ec-882f-005056bb008a","5150","REMAINING COST - SKIP STOLEN","3","2","1",,"false","'5150':1A 'cost':3B 'remain':2B 'skip':4B 'stolen':5B"
"e5c67282-05d9-11ec-a596-005056bb008a","2021-08-25 19:23:16.267279","2021-08-25 19:23:16.26728","157dcbe8-05d9-11ec-882f-005056bb008a","5151","REMAINING COST - OTHER","3","2","1",,"false","'5151':1A 'cost':3B 'remain':2B"
"e5c67386-05d9-11ec-a597-005056bb008a","2021-08-25 19:23:16.267305","2021-08-25 19:23:16.267305","157dcbe8-05d9-11ec-882f-005056bb008a","5152","REMAINING COST - LEGAL","3","2","1",,"false","'5152':1A 'cost':3B 'legal':4B 'remain':2B"
"e5c6748a-05d9-11ec-a598-005056bb008a","2021-08-25 19:23:16.267331","2021-08-25 19:23:16.267331","157dcbe8-05d9-11ec-882f-005056bb008a","5153","REMAINING COST - WAIVER/FIRE","3","2","1",,"false","'5153':1A 'cost':3B 'remain':2B 'waiver/fire':4B"
"e5c675c0-05d9-11ec-a599-005056bb008a","2021-08-25 19:23:16.267362","2021-08-25 19:23:16.267362","157dcbe8-05d9-11ec-882f-005056bb008a","5154","REMAINING COST -STORE SHORTAGE","3","2","1",,"false","'5154':1A 'cost':3B 'remain':2B 'shortag':5B 'store':4B"
"e5c676ec-05d9-11ec-a59a-005056bb008a","2021-08-25 19:23:16.267392","2021-08-25 19:23:16.267392","157dcbe8-05d9-11ec-882f-005056bb008a","5155","REMAINING COST - EMP PURCHASE","3","2","1",,"false","'5155':1A 'cost':3B 'emp':4B 'purchas':5B 'remain':2B"
"e5c67804-05d9-11ec-a59b-005056bb008a","2021-08-25 19:23:16.26742","2021-08-25 19:23:16.26742","157dcbe8-05d9-11ec-882f-005056bb008a","5157","REMAINING COST - UNREPAIRABLE","3","2","1",,"false","'5157':1A 'cost':3B 'remain':2B 'unrepair':4B"
"e5c6791c-05d9-11ec-a59c-005056bb008a","2021-08-25 19:23:16.267448","2021-08-25 19:23:16.267448","157dcbe8-05d9-11ec-882f-005056bb008a","5158","REMAINING COST-DONATION","3","2","1",,"false","'5158':1A 'cost':4B 'cost-don':3B 'donat':5B 'remain':2B"
"e5c6807e-05d9-11ec-a59d-005056bb008a","2021-08-25 19:23:16.267637","2021-08-25 19:23:16.267637","157dcbe8-05d9-11ec-882f-005056bb008a","5159","REMAINING COST-RETURNED FOR CR","3","2","1",,"false","'5159':1A 'cost':4B 'cost-return':3B 'cr':7B 'remain':2B 'return':5B"
"e5c683a8-05d9-11ec-a59e-005056bb008a","2021-08-25 19:23:16.267718","2021-08-25 19:23:16.267718","157dcbe8-05d9-11ec-882f-005056bb008a","5160","DECEASED CUSTOMER","3","2","1",,"false","'5160':1A 'custom':3B 'deceas':2B"
"e5c684d4-05d9-11ec-a59f-005056bb008a","2021-08-25 19:23:16.267748","2021-08-25 19:23:16.267748","157dcbe8-05d9-11ec-882f-005056bb008a","5200","ACCESSORIES","3","2","1",,"false","'5200':1A 'accessori':2B"
"e5c685ce-05d9-11ec-a5a0-005056bb008a","2021-08-25 19:23:16.267773","2021-08-25 19:23:16.267773","157dcbe8-05d9-11ec-882f-005056bb008a","5210","CHARGE-OFF - RECOVERY","3","2","1",,"false","'5210':1A 'charg':3B 'charge-off':2B 'recoveri':5B"
"e5c686fa-05d9-11ec-a5a1-005056bb008a","2021-08-25 19:23:16.267803","2021-08-25 19:23:16.267803","157dcbe8-05d9-11ec-882f-005056bb008a","5220","CHARGE OFF - TRANSFER TO FA","3","2","1",,"false","'5220':1A 'charg':2B 'fa':6B 'transfer':4B"
"e5c68844-05d9-11ec-a5a2-005056bb008a","2021-08-25 19:23:16.267836","2021-08-25 19:23:16.267837","157dcbe8-05d9-11ec-882f-005056bb008a","5300","PURCHASE DISCOUNTS","3","2","1",,"false","'5300':1A 'discount':3B 'purchas':2B"
