"id","time_created","time_updated","invoice_id","distribution_account_id","distribution_profit_center_id_sfk","distribution_amount"
"5264d938-05da-11ec-96ad-005056bb008a","2021-08-25 19:26:18.49931","2021-08-25 19:26:18.49931","382907d8-05da-11ec-bf79-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-4165.57"
"5264d97e-05da-11ec-96ae-005056bb008a","2021-08-25 19:26:18.499317","2021-08-25 19:26:18.499317","38290864-05da-11ec-bf7a-005056bb008a","e5c6cc28-05d9-11ec-a5dd-005056bb008a","7","4165.57"
"5264d9c4-05da-11ec-96af-005056bb008a","2021-08-25 19:26:18.499324","2021-08-25 19:26:18.499324","38290864-05da-11ec-bf7a-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-4165.57"
"5264da14-05da-11ec-96b0-005056bb008a","2021-08-25 19:26:18.499331","2021-08-25 19:26:18.499331","382908fa-05da-11ec-bf7b-005056bb008a","e5c6cc28-05d9-11ec-a5dd-005056bb008a","7","4165.57"
"5264da78-05da-11ec-96b1-005056bb008a","2021-08-25 19:26:18.499342","2021-08-25 19:26:18.499342","382908fa-05da-11ec-bf7b-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-4165.57"
"5264dabe-05da-11ec-96b2-005056bb008a","2021-08-25 19:26:18.499349","2021-08-25 19:26:18.499349","38290990-05da-11ec-bf7c-005056bb008a","e5c6cd04-05d9-11ec-a5de-005056bb008a","7","343.76"
"5264db04-05da-11ec-96b3-005056bb008a","2021-08-25 19:26:18.499356","2021-08-25 19:26:18.499356","38290990-05da-11ec-bf7c-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-343.76"
"5264db4a-05da-11ec-96b4-005056bb008a","2021-08-25 19:26:18.499363","2021-08-25 19:26:18.499363","38290ad0-05da-11ec-bf7d-005056bb008a","e5c6cd04-05d9-11ec-a5de-005056bb008a","7","155.72"
"5264db90-05da-11ec-96b5-005056bb008a","2021-08-25 19:26:18.49937","2021-08-25 19:26:18.49937","38290ad0-05da-11ec-bf7d-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-155.72"
"5264dbd6-05da-11ec-96b6-005056bb008a","2021-08-25 19:26:18.499377","2021-08-25 19:26:18.499377","38290b66-05da-11ec-bf7e-005056bb008a","e5c6cdea-05d9-11ec-a5df-005056bb008a","1","99.00"
"5264dc26-05da-11ec-96b7-005056bb008a","2021-08-25 19:26:18.499384","2021-08-25 19:26:18.499384","38290b66-05da-11ec-bf7e-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-99.00"
"5264dc6c-05da-11ec-96b8-005056bb008a","2021-08-25 19:26:18.499392","2021-08-25 19:26:18.499392","38290bfc-05da-11ec-bf7f-005056bb008a","e5c6cdea-05d9-11ec-a5df-005056bb008a","1","58.00"
"5264dcb2-05da-11ec-96b9-005056bb008a","2021-08-25 19:26:18.499399","2021-08-25 19:26:18.499399","38290bfc-05da-11ec-bf7f-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-58.00"
"5264dcf8-05da-11ec-96ba-005056bb008a","2021-08-25 19:26:18.499406","2021-08-25 19:26:18.499406","38290c88-05da-11ec-bf80-005056bb008a","e5c6cdea-05d9-11ec-a5df-005056bb008a","7","712.32"
"5264dd3e-05da-11ec-96bb-005056bb008a","2021-08-25 19:26:18.499413","2021-08-25 19:26:18.499413","38290c88-05da-11ec-bf80-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-712.32"
"5264dd84-05da-11ec-96bc-005056bb008a","2021-08-25 19:26:18.49942","2021-08-25 19:26:18.49942","38290d28-05da-11ec-bf81-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","1992.25"
"5264ddca-05da-11ec-96bd-005056bb008a","2021-08-25 19:26:18.499427","2021-08-25 19:26:18.499427","38290d28-05da-11ec-bf81-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1992.25"
"5264de10-05da-11ec-96be-005056bb008a","2021-08-25 19:26:18.499434","2021-08-25 19:26:18.499434","38290dc8-05da-11ec-bf82-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","1","1273.00"
"5264de60-05da-11ec-96bf-005056bb008a","2021-08-25 19:26:18.499441","2021-08-25 19:26:18.499442","38290dc8-05da-11ec-bf82-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1273.00"
"5264dea6-05da-11ec-96c0-005056bb008a","2021-08-25 19:26:18.499449","2021-08-25 19:26:18.499449","38290e5e-05da-11ec-bf83-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","1325.80"
"5264deec-05da-11ec-96c1-005056bb008a","2021-08-25 19:26:18.499456","2021-08-25 19:26:18.499456","38290e5e-05da-11ec-bf83-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1325.80"
"5264df32-05da-11ec-96c2-005056bb008a","2021-08-25 19:26:18.499463","2021-08-25 19:26:18.499463","38290ef4-05da-11ec-bf84-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","1992.18"
"5264df78-05da-11ec-96c3-005056bb008a","2021-08-25 19:26:18.49947","2021-08-25 19:26:18.49947","38290ef4-05da-11ec-bf84-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1992.18"
"5264dfbe-05da-11ec-96c4-005056bb008a","2021-08-25 19:26:18.499477","2021-08-25 19:26:18.499477","38290f8a-05da-11ec-bf85-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","1992.18"
"5264e004-05da-11ec-96c5-005056bb008a","2021-08-25 19:26:18.499484","2021-08-25 19:26:18.499484","38290f8a-05da-11ec-bf85-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1992.18"
"5264e054-05da-11ec-96c6-005056bb008a","2021-08-25 19:26:18.499491","2021-08-25 19:26:18.499491","38291020-05da-11ec-bf86-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","330.00"
"5264e0ae-05da-11ec-96c7-005056bb008a","2021-08-25 19:26:18.499501","2021-08-25 19:26:18.499501","38291020-05da-11ec-bf86-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-330.00"
"5264e0fe-05da-11ec-96c8-005056bb008a","2021-08-25 19:26:18.499509","2021-08-25 19:26:18.499509","382910de-05da-11ec-bf87-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","10","430.55"
"5264e144-05da-11ec-96c9-005056bb008a","2021-08-25 19:26:18.499516","2021-08-25 19:26:18.499516","382910de-05da-11ec-bf87-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-430.55"
"5264e18a-05da-11ec-96ca-005056bb008a","2021-08-25 19:26:18.499523","2021-08-25 19:26:18.499523","38291174-05da-11ec-bf88-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","10","193.55"
"5264e25c-05da-11ec-96cb-005056bb008a","2021-08-25 19:26:18.499544","2021-08-25 19:26:18.499544","38291174-05da-11ec-bf88-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-193.55"
"5264e2a2-05da-11ec-96cc-005056bb008a","2021-08-25 19:26:18.499551","2021-08-25 19:26:18.499551","38291200-05da-11ec-bf89-005056bb008a","e5c6f5d6-05d9-11ec-a5f7-005056bb008a","6","34.47"
"5264e2e8-05da-11ec-96cd-005056bb008a","2021-08-25 19:26:18.499558","2021-08-25 19:26:18.499558","38291200-05da-11ec-bf89-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-34.47"
"5264e338-05da-11ec-96ce-005056bb008a","2021-08-25 19:26:18.499565","2021-08-25 19:26:18.499565","38291296-05da-11ec-bf8a-005056bb008a","e5c6f5d6-05d9-11ec-a5f7-005056bb008a","6","52.79"
"5264e374-05da-11ec-96cf-005056bb008a","2021-08-25 19:26:18.499572","2021-08-25 19:26:18.499572","38291296-05da-11ec-bf8a-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-52.79"
"5264e3c4-05da-11ec-96d0-005056bb008a","2021-08-25 19:26:18.499579","2021-08-25 19:26:18.499579","3829134a-05da-11ec-bf8b-005056bb008a","e5c5be96-05d9-11ec-a504-005056bb008a","9000","1566.49"
"5264e40a-05da-11ec-96d1-005056bb008a","2021-08-25 19:26:18.499587","2021-08-25 19:26:18.499587","3829134a-05da-11ec-bf8b-005056bb008a","e5c68952-05d9-11ec-a5a3-005056bb008a","14","-0.98"
"5264e450-05da-11ec-96d2-005056bb008a","2021-08-25 19:26:18.499594","2021-08-25 19:26:18.499594","3829134a-05da-11ec-bf8b-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1565.51"
"5264e4a0-05da-11ec-96d3-005056bb008a","2021-08-25 19:26:18.499601","2021-08-25 19:26:18.499601","382913ea-05da-11ec-bf8c-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","15","262.00"
"5264e4e6-05da-11ec-96d4-005056bb008a","2021-08-25 19:26:18.499608","2021-08-25 19:26:18.499608","382913ea-05da-11ec-bf8c-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-262.00"
"5264e52c-05da-11ec-96d5-005056bb008a","2021-08-25 19:26:18.499616","2021-08-25 19:26:18.499616","3829148a-05da-11ec-bf8d-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","507.00"
"5264e572-05da-11ec-96d6-005056bb008a","2021-08-25 19:26:18.499623","2021-08-25 19:26:18.499623","3829148a-05da-11ec-bf8d-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-507.00"
"5264e5b8-05da-11ec-96d7-005056bb008a","2021-08-25 19:26:18.49963","2021-08-25 19:26:18.49963","3829152a-05da-11ec-bf8e-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","657.00"
"5264e5fe-05da-11ec-96d8-005056bb008a","2021-08-25 19:26:18.499637","2021-08-25 19:26:18.499637","3829152a-05da-11ec-bf8e-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-657.00"
"5264e644-05da-11ec-96d9-005056bb008a","2021-08-25 19:26:18.499644","2021-08-25 19:26:18.499644","382915c0-05da-11ec-bf8f-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","3036.00"
"5264e68a-05da-11ec-96da-005056bb008a","2021-08-25 19:26:18.499651","2021-08-25 19:26:18.499651","382915c0-05da-11ec-bf8f-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-3036.00"
"5264e6da-05da-11ec-96db-005056bb008a","2021-08-25 19:26:18.499659","2021-08-25 19:26:18.499659","382916a6-05da-11ec-bf90-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","7","2984.00"
"5264e720-05da-11ec-96dc-005056bb008a","2021-08-25 19:26:18.499666","2021-08-25 19:26:18.499666","382916a6-05da-11ec-bf90-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-2984.00"
"5264e784-05da-11ec-96dd-005056bb008a","2021-08-25 19:26:18.499676","2021-08-25 19:26:18.499676","38291750-05da-11ec-bf91-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","298.00"
"5264e7ca-05da-11ec-96de-005056bb008a","2021-08-25 19:26:18.499683","2021-08-25 19:26:18.499683","38291750-05da-11ec-bf91-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-298.00"
"5264e810-05da-11ec-96df-005056bb008a","2021-08-25 19:26:18.49969","2021-08-25 19:26:18.49969","382917e6-05da-11ec-bf92-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","719.00"
"5264e856-05da-11ec-96e0-005056bb008a","2021-08-25 19:26:18.499697","2021-08-25 19:26:18.499697","382917e6-05da-11ec-bf92-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-719.00"
"5264e8a6-05da-11ec-96e1-005056bb008a","2021-08-25 19:26:18.499704","2021-08-25 19:26:18.499704","3829187c-05da-11ec-bf93-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","1","100.00"
"5264e8e2-05da-11ec-96e2-005056bb008a","2021-08-25 19:26:18.499711","2021-08-25 19:26:18.499711","3829187c-05da-11ec-bf93-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","6","100.00"
"5264e928-05da-11ec-96e3-005056bb008a","2021-08-25 19:26:18.499718","2021-08-25 19:26:18.499718","3829187c-05da-11ec-bf93-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","7","100.00"
"5264e96e-05da-11ec-96e4-005056bb008a","2021-08-25 19:26:18.499725","2021-08-25 19:26:18.499725","3829187c-05da-11ec-bf93-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","10","100.00"
"5264e9b4-05da-11ec-96e5-005056bb008a","2021-08-25 19:26:18.499732","2021-08-25 19:26:18.499732","3829187c-05da-11ec-bf93-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-400.00"
"5264ea04-05da-11ec-96e6-005056bb008a","2021-08-25 19:26:18.499739","2021-08-25 19:26:18.499739","38291912-05da-11ec-bf94-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","1","100.00"
"5264ea40-05da-11ec-96e7-005056bb008a","2021-08-25 19:26:18.499746","2021-08-25 19:26:18.499746","38291912-05da-11ec-bf94-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","6","100.00"
"5264ea90-05da-11ec-96e8-005056bb008a","2021-08-25 19:26:18.499754","2021-08-25 19:26:18.499754","38291912-05da-11ec-bf94-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","7","100.00"
"5264ead6-05da-11ec-96e9-005056bb008a","2021-08-25 19:26:18.49976","2021-08-25 19:26:18.49976","38291912-05da-11ec-bf94-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","10","100.00"
"5264eb12-05da-11ec-96ea-005056bb008a","2021-08-25 19:26:18.499767","2021-08-25 19:26:18.499767","38291912-05da-11ec-bf94-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-400.00"
"5264eb62-05da-11ec-96eb-005056bb008a","2021-08-25 19:26:18.499775","2021-08-25 19:26:18.499775","3829199e-05da-11ec-bf95-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","1","100.00"
"5264eba8-05da-11ec-96ec-005056bb008a","2021-08-25 19:26:18.499781","2021-08-25 19:26:18.499781","3829199e-05da-11ec-bf95-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","6","100.00"
"5264ebe4-05da-11ec-96ed-005056bb008a","2021-08-25 19:26:18.499788","2021-08-25 19:26:18.499788","3829199e-05da-11ec-bf95-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","7","100.00"
"5264ec2a-05da-11ec-96ee-005056bb008a","2021-08-25 19:26:18.499795","2021-08-25 19:26:18.499795","3829199e-05da-11ec-bf95-005056bb008a","e5c6f48c-05d9-11ec-a5f6-005056bb008a","10","100.00"
"5264ec70-05da-11ec-96ef-005056bb008a","2021-08-25 19:26:18.499802","2021-08-25 19:26:18.499802","3829199e-05da-11ec-bf95-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-400.00"
"5264ecc0-05da-11ec-96f0-005056bb008a","2021-08-25 19:26:18.49981","2021-08-25 19:26:18.49981","38291a34-05da-11ec-bf96-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","10","607.00"
"5264ed06-05da-11ec-96f1-005056bb008a","2021-08-25 19:26:18.499817","2021-08-25 19:26:18.499817","38291a34-05da-11ec-bf96-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-607.00"
"5264ed6a-05da-11ec-96f2-005056bb008a","2021-08-25 19:26:18.499827","2021-08-25 19:26:18.499827","38291ad4-05da-11ec-bf97-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","1","644.00"
"5264edba-05da-11ec-96f3-005056bb008a","2021-08-25 19:26:18.499834","2021-08-25 19:26:18.499834","38291ad4-05da-11ec-bf97-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-644.00"
"5264ee00-05da-11ec-96f4-005056bb008a","2021-08-25 19:26:18.499842","2021-08-25 19:26:18.499842","38291b6a-05da-11ec-bf98-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","1403.00"
"5264ee46-05da-11ec-96f5-005056bb008a","2021-08-25 19:26:18.499849","2021-08-25 19:26:18.499849","38291b6a-05da-11ec-bf98-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1403.00"
"5264ee8c-05da-11ec-96f6-005056bb008a","2021-08-25 19:26:18.499856","2021-08-25 19:26:18.499856","38291c28-05da-11ec-bf99-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","1403.00"
"5264eed2-05da-11ec-96f7-005056bb008a","2021-08-25 19:26:18.499863","2021-08-25 19:26:18.499863","38291c28-05da-11ec-bf99-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1403.00"
"5264ef22-05da-11ec-96f8-005056bb008a","2021-08-25 19:26:18.49987","2021-08-25 19:26:18.49987","38291cbe-05da-11ec-bf9a-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","1","710.50"
"5264ef68-05da-11ec-96f9-005056bb008a","2021-08-25 19:26:18.499878","2021-08-25 19:26:18.499878","38291cbe-05da-11ec-bf9a-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-710.50"
"5264efae-05da-11ec-96fa-005056bb008a","2021-08-25 19:26:18.499885","2021-08-25 19:26:18.499885","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","1","323.09"
"5264eff4-05da-11ec-96fb-005056bb008a","2021-08-25 19:26:18.499892","2021-08-25 19:26:18.499892","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","7","969.27"
"5264f03a-05da-11ec-96fc-005056bb008a","2021-08-25 19:26:18.499903","2021-08-25 19:26:18.499903","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","10","646.18"
"5264f0a8-05da-11ec-96fd-005056bb008a","2021-08-25 19:26:18.49991","2021-08-25 19:26:18.49991","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","14","969.27"
"5264f0f8-05da-11ec-96fe-005056bb008a","2021-08-25 19:26:18.499917","2021-08-25 19:26:18.499917","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","15","323.09"
"5264f13e-05da-11ec-96ff-005056bb008a","2021-08-25 19:26:18.499924","2021-08-25 19:26:18.499924","38291d54-05da-11ec-bf9b-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","16","410.89"
"5264f184-05da-11ec-9700-005056bb008a","2021-08-25 19:26:18.499932","2021-08-25 19:26:18.499932","38291d54-05da-11ec-bf9b-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-3641.79"
"5264f1ca-05da-11ec-9701-005056bb008a","2021-08-25 19:26:18.499939","2021-08-25 19:26:18.499939","38291de0-05da-11ec-bf9c-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","9000","244.20"
"5264f210-05da-11ec-9702-005056bb008a","2021-08-25 19:26:18.499946","2021-08-25 19:26:18.499946","38291de0-05da-11ec-bf9c-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-244.20"
"5264f47c-05da-11ec-9703-005056bb008a","2021-08-25 19:26:18.500008","2021-08-25 19:26:18.500008","38291e76-05da-11ec-bf9d-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","1","710.50"
"5264f4cc-05da-11ec-9704-005056bb008a","2021-08-25 19:26:18.500016","2021-08-25 19:26:18.500016","38291e76-05da-11ec-bf9d-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-710.50"
"5264f512-05da-11ec-9705-005056bb008a","2021-08-25 19:26:18.500023","2021-08-25 19:26:18.500023","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","1","323.09"
"5264f558-05da-11ec-9706-005056bb008a","2021-08-25 19:26:18.50003","2021-08-25 19:26:18.50003","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","6","646.18"
"5264f59e-05da-11ec-9707-005056bb008a","2021-08-25 19:26:18.500037","2021-08-25 19:26:18.500037","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","7","1292.36"
"5264f5e4-05da-11ec-9708-005056bb008a","2021-08-25 19:26:18.500044","2021-08-25 19:26:18.500044","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","10","646.18"
"5264f634-05da-11ec-9709-005056bb008a","2021-08-25 19:26:18.500051","2021-08-25 19:26:18.500051","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","14","1292.36"
"5264f67a-05da-11ec-970a-005056bb008a","2021-08-25 19:26:18.500058","2021-08-25 19:26:18.500058","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","15","323.09"
"5264f6c0-05da-11ec-970b-005056bb008a","2021-08-25 19:26:18.500066","2021-08-25 19:26:18.500066","38291f02-05da-11ec-bf9e-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","16","323.09"
"5264f706-05da-11ec-970c-005056bb008a","2021-08-25 19:26:18.500073","2021-08-25 19:26:18.500073","38291f02-05da-11ec-bf9e-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-4846.35"
"5264f74c-05da-11ec-970d-005056bb008a","2021-08-25 19:26:18.50008","2021-08-25 19:26:18.50008","3829201a-05da-11ec-bf9f-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","9000","244.20"
"5264f79c-05da-11ec-970e-005056bb008a","2021-08-25 19:26:18.500087","2021-08-25 19:26:18.500087","3829201a-05da-11ec-bf9f-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-244.20"
"5264f7e2-05da-11ec-970f-005056bb008a","2021-08-25 19:26:18.500095","2021-08-25 19:26:18.500095","382920b0-05da-11ec-bfa0-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","1","710.50"
"5264f828-05da-11ec-9710-005056bb008a","2021-08-25 19:26:18.500102","2021-08-25 19:26:18.500102","382920b0-05da-11ec-bfa0-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-710.50"
"5264f86e-05da-11ec-9711-005056bb008a","2021-08-25 19:26:18.500109","2021-08-25 19:26:18.500109","3829213c-05da-11ec-bfa1-005056bb008a","e5c6c08e-05d9-11ec-a5d2-005056bb008a","9000","244.20"
"5264f8be-05da-11ec-9712-005056bb008a","2021-08-25 19:26:18.500116","2021-08-25 19:26:18.500116","3829213c-05da-11ec-bfa1-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-244.20"
"5264f904-05da-11ec-9713-005056bb008a","2021-08-25 19:26:18.500124","2021-08-25 19:26:18.500124","382ca4ce-05da-11ec-9a1e-005056bb008a","e5c68952-05d9-11ec-a5a3-005056bb008a","9000","265.00"
"5264f968-05da-11ec-9714-005056bb008a","2021-08-25 19:26:18.500134","2021-08-25 19:26:18.500134","382ca4ce-05da-11ec-9a1e-005056bb008a","e5c5be96-05d9-11ec-a504-005056bb008a","9000","-265.00"
"5264f9b8-05da-11ec-9715-005056bb008a","2021-08-25 19:26:18.500142","2021-08-25 19:26:18.500142","382ca4ce-05da-11ec-9a1e-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","0.00"
"5264fa8a-05da-11ec-9716-005056bb008a","2021-08-25 19:26:18.500163","2021-08-25 19:26:18.500163","382caa96-05da-11ec-9a1f-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","15","550.00"
"5264fada-05da-11ec-9717-005056bb008a","2021-08-25 19:26:18.500171","2021-08-25 19:26:18.500171","382caa96-05da-11ec-9a1f-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-550.00"
"5264fb20-05da-11ec-9718-005056bb008a","2021-08-25 19:26:18.500178","2021-08-25 19:26:18.500178","382cab9a-05da-11ec-9a20-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","1548.00"
"5264fb70-05da-11ec-9719-005056bb008a","2021-08-25 19:26:18.500185","2021-08-25 19:26:18.500185","382cab9a-05da-11ec-9a20-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1548.00"
"5264fbb6-05da-11ec-971a-005056bb008a","2021-08-25 19:26:18.500193","2021-08-25 19:26:18.500193","382cac62-05da-11ec-9a21-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","677.50"
"5264fbfc-05da-11ec-971b-005056bb008a","2021-08-25 19:26:18.5002","2021-08-25 19:26:18.5002","382cac62-05da-11ec-9a21-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-677.50"
"5264fc42-05da-11ec-971c-005056bb008a","2021-08-25 19:26:18.500207","2021-08-25 19:26:18.500207","382cad0c-05da-11ec-9a22-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","6","1100.00"
"5264fc92-05da-11ec-971d-005056bb008a","2021-08-25 19:26:18.500215","2021-08-25 19:26:18.500215","382cad0c-05da-11ec-9a22-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1100.00"
"5264fcd8-05da-11ec-971e-005056bb008a","2021-08-25 19:26:18.500222","2021-08-25 19:26:18.500222","382cadac-05da-11ec-9a23-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","15","370.00"
"5264fd1e-05da-11ec-971f-005056bb008a","2021-08-25 19:26:18.500229","2021-08-25 19:26:18.500229","382cadac-05da-11ec-9a23-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-370.00"
"5264fd64-05da-11ec-9720-005056bb008a","2021-08-25 19:26:18.500236","2021-08-25 19:26:18.500236","382cae56-05da-11ec-9a24-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","16","677.50"
"5264fdb4-05da-11ec-9721-005056bb008a","2021-08-25 19:26:18.500243","2021-08-25 19:26:18.500244","382cae56-05da-11ec-9a24-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-677.50"
"5264fdfa-05da-11ec-9722-005056bb008a","2021-08-25 19:26:18.500251","2021-08-25 19:26:18.500251","382caef6-05da-11ec-9a25-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","15","550.00"
"5264fe40-05da-11ec-9723-005056bb008a","2021-08-25 19:26:18.500258","2021-08-25 19:26:18.500258","382caef6-05da-11ec-9a25-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-550.00"
"5264fe86-05da-11ec-9724-005056bb008a","2021-08-25 19:26:18.500265","2021-08-25 19:26:18.500265","382cafa0-05da-11ec-9a26-005056bb008a","e5c5fb86-05d9-11ec-a538-005056bb008a","7","1565.00"
"5264fecc-05da-11ec-9725-005056bb008a","2021-08-25 19:26:18.500272","2021-08-25 19:26:18.500272","382cafa0-05da-11ec-9a26-005056bb008a","e5c5f69a-05d9-11ec-a533-005056bb008a","9000","-1565.00"
