"id","time_created","time_updated","company_id","bank_id","vendor_id","account_payable_payment_status_id","account_payable_payment_type_id","payment_number","payment_date","date_cleared","date_voided","amount","payment_interfaced_indicator","void_interfaced_indicator"
"026110a4-05db-11ec-892d-005056bb008a","2021-08-25 19:31:13.753516","2021-08-25 19:31:13.753516","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","53918","2020-01-09","2020-01-31",,"4352.29",false,false
"02611112-05db-11ec-892e-005056bb008a","2021-08-25 19:31:13.753526","2021-08-25 19:31:13.753527","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","53950","2020-01-24","2020-02-29",,"244.20",false,false
"02611180-05db-11ec-892f-005056bb008a","2021-08-25 19:31:13.753538","2021-08-25 19:31:13.753538","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","53995","2020-02-06","2020-02-29",,"5556.85",false,false
"026111e4-05db-11ec-8930-005056bb008a","2021-08-25 19:31:13.753548","2021-08-25 19:31:13.753548","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","54045","2020-02-27",,,"244.20",false,false
"02611252-05db-11ec-8931-005056bb008a","2021-08-25 19:31:13.753559","2021-08-25 19:31:13.753559","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","54107","2020-03-09",,,"710.50",false,false
"026112c0-05db-11ec-8932-005056bb008a","2021-08-25 19:31:13.75357","2021-08-25 19:31:13.75357","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4c2a4-05d9-11ec-a5ad-005056bb008a","1","2","54127","2020-03-25",,,"244.20",false,false
"0261132e-05db-11ec-8933-005056bb008a","2021-08-25 19:31:13.753581","2021-08-25 19:31:13.753581","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f1f2-05d9-11ec-a5c7-005056bb008a","1","2","54019","2020-02-07",,,"205.00",false,false
"0261139c-05db-11ec-8934-005056bb008a","2021-08-25 19:31:13.753592","2021-08-25 19:31:13.753592","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f1f2-05d9-11ec-a5c7-005056bb008a","1","2","54101","2020-03-06",,,"144.47",false,false
"0261140a-05db-11ec-8935-005056bb008a","2021-08-25 19:31:13.753603","2021-08-25 19:31:13.753603","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f1f2-05d9-11ec-a5c7-005056bb008a","1","2","54118","2020-03-11",,,"49.71",false,false
"026114aa-05db-11ec-8936-005056bb008a","2021-08-25 19:31:13.753619","2021-08-25 19:31:13.753619","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f1f2-05d9-11ec-a5c7-005056bb008a","1","2","54138","2020-03-25",,,"47.50",false,false
"02611518-05db-11ec-8937-005056bb008a","2021-08-25 19:31:13.75363","2021-08-25 19:31:13.75363","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f36e-05d9-11ec-a5c8-005056bb008a","1","2","53894","2020-01-02","2020-01-31",,"522.77",false,false
"02611586-05db-11ec-8938-005056bb008a","2021-08-25 19:31:13.753641","2021-08-25 19:31:13.753641","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f36e-05d9-11ec-a5c8-005056bb008a","1","2","54002","2020-02-06","2020-02-29",,"564.75",false,false
"026115f4-05db-11ec-8939-005056bb008a","2021-08-25 19:31:13.753652","2021-08-25 19:31:13.753652","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f36e-05d9-11ec-a5c8-005056bb008a","1","2","54098","2020-03-06",,,"608.92",false,false
"02611662-05db-11ec-893a-005056bb008a","2021-08-25 19:31:13.753663","2021-08-25 19:31:13.753663","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f4b8-05d9-11ec-a5c9-005056bb008a","1","2","53920","2020-01-09","2020-02-29",,"918.36",false,false
"026116d0-05db-11ec-893b-005056bb008a","2021-08-25 19:31:13.753674","2021-08-25 19:31:13.753674","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f8d2-05d9-11ec-a5cc-005056bb008a","1","2","53901","2020-01-02","2020-01-31",,"1875.00",false,false
"0261173e-05db-11ec-893c-005056bb008a","2021-08-25 19:31:13.753685","2021-08-25 19:31:13.753685","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f8d2-05d9-11ec-a5cc-005056bb008a","1","2","53979","2020-02-03","2020-02-29",,"1875.00",false,false
"026117ac-05db-11ec-893d-005056bb008a","2021-08-25 19:31:13.753696","2021-08-25 19:31:13.753696","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d4f8d2-05d9-11ec-a5cc-005056bb008a","1","2","54060","2020-03-02",,,"1875.00",false,false
"0261181a-05db-11ec-893e-005056bb008a","2021-08-25 19:31:13.753707","2021-08-25 19:31:13.753707","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d53338-05d9-11ec-a5f1-005056bb008a","1","2","54006","2020-02-07","2020-02-29",,"1000.00",false,false
"02611888-05db-11ec-893f-005056bb008a","2021-08-25 19:31:13.753718","2021-08-25 19:31:13.753718","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d53676-05d9-11ec-a5f3-005056bb008a","1","2","54117","2020-03-11",,,"200.00",false,false
"02611900-05db-11ec-8940-005056bb008a","2021-08-25 19:31:13.753729","2021-08-25 19:31:13.753729","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d53f54-05d9-11ec-a5f9-005056bb008a","1","2","53946","2020-01-15","2020-02-29",,"11.34",false,false
"0261196e-05db-11ec-8941-005056bb008a","2021-08-25 19:31:13.75374","2021-08-25 19:31:13.75374","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5693e-05d9-11ec-a617-005056bb008a","1","2","54089","2020-03-06",,,"1141.00",false,false
"026119d2-05db-11ec-8942-005056bb008a","2021-08-25 19:31:13.753751","2021-08-25 19:31:13.753751","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d572e4-05d9-11ec-a61e-005056bb008a","1","2","54033","2020-02-18",,,"60.97",false,false
"02611a40-05db-11ec-8943-005056bb008a","2021-08-25 19:31:13.753762","2021-08-25 19:31:13.753762","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d572e4-05d9-11ec-a61e-005056bb008a","1","2","54090","2020-03-06",,,"423.30",false,false
"02611aea-05db-11ec-8944-005056bb008a","2021-08-25 19:31:13.753779","2021-08-25 19:31:13.753779","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","53909","2020-01-02","2020-01-31",,"52543.67",false,false
"02611b62-05db-11ec-8945-005056bb008a","2021-08-25 19:31:13.75379","2021-08-25 19:31:13.75379","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","53944","2020-01-15","2020-01-31",,"50767.56",false,false
"02611c66-05db-11ec-8946-005056bb008a","2021-08-25 19:31:13.753817","2021-08-25 19:31:13.753817","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","53973","2020-01-30","2020-02-29",,"65985.83",false,false
"02611cde-05db-11ec-8947-005056bb008a","2021-08-25 19:31:13.753829","2021-08-25 19:31:13.753829","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","54023","2020-02-12","2020-02-29",,"53368.86",false,false
"02611d4c-05db-11ec-8948-005056bb008a","2021-08-25 19:31:13.75384","2021-08-25 19:31:13.75384","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","54054","2020-02-27",,,"52109.97",false,false
"02611dd8-05db-11ec-8949-005056bb008a","2021-08-25 19:31:13.753854","2021-08-25 19:31:13.753854","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","54119","2020-03-11",,,"51615.53",false,false
"02611e46-05db-11ec-894a-005056bb008a","2021-08-25 19:31:13.753865","2021-08-25 19:31:13.753865","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d59f94-05d9-11ec-a635-005056bb008a","1","2","54141","2020-03-25",,,"51645.96",false,false
"02611eb4-05db-11ec-894b-005056bb008a","2021-08-25 19:31:13.753876","2021-08-25 19:31:13.753876","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5a82c-05d9-11ec-a63b-005056bb008a","1","2","53948","2020-01-24","2020-02-29",,"305.20",false,false
"02611f22-05db-11ec-894c-005056bb008a","2021-08-25 19:31:13.753887","2021-08-25 19:31:13.753887","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5a82c-05d9-11ec-a63b-005056bb008a","1","2","54041","2020-02-27",,,"305.20",false,false
"02611f90-05db-11ec-894d-005056bb008a","2021-08-25 19:31:13.753898","2021-08-25 19:31:13.753898","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5a82c-05d9-11ec-a63b-005056bb008a","1","2","54126","2020-03-25",,,"305.20",false,false
"0261203a-05db-11ec-894e-005056bb008a","2021-08-25 19:31:13.753915","2021-08-25 19:31:13.753915","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5ae12-05d9-11ec-a63f-005056bb008a","1","2","54140","2020-03-25",,,"15000.00",false,false
"026120a8-05db-11ec-894f-005056bb008a","2021-08-25 19:31:13.753926","2021-08-25 19:31:13.753926","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cc4e-05d9-11ec-a653-005056bb008a","1","2","53929","2020-01-09","2020-01-31",,"107.56",false,false
"02612120-05db-11ec-8950-005056bb008a","2021-08-25 19:31:13.753938","2021-08-25 19:31:13.753938","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cc4e-05d9-11ec-a653-005056bb008a","1","2","54001","2020-02-06",,,"70.69",false,false
"026121ca-05db-11ec-8951-005056bb008a","2021-08-25 19:31:13.753955","2021-08-25 19:31:13.753955","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cc4e-05d9-11ec-a653-005056bb008a","1","2","54015","2020-02-07",,,"106.77",false,false
"02612238-05db-11ec-8952-005056bb008a","2021-08-25 19:31:13.753966","2021-08-25 19:31:13.753966","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cc4e-05d9-11ec-a653-005056bb008a","1","2","54076","2020-03-02",,,"106.58",false,false
"026122a6-05db-11ec-8953-005056bb008a","2021-08-25 19:31:13.753977","2021-08-25 19:31:13.753977","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cc4e-05d9-11ec-a653-005056bb008a","1","2","54096","2020-03-06",,,"190.18",false,false
"0261231e-05db-11ec-8954-005056bb008a","2021-08-25 19:31:13.753989","2021-08-25 19:31:13.753989","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cf00-05d9-11ec-a655-005056bb008a","1","2","54005","2020-02-07","2020-02-29",,"1268.72",false,false
"0261238c-05db-11ec-8955-005056bb008a","2021-08-25 19:31:13.754","2021-08-25 19:31:13.754","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5cf00-05d9-11ec-a655-005056bb008a","1","2","54044","2020-02-27",,,"681.33",false,false
"026123fa-05db-11ec-8956-005056bb008a","2021-08-25 19:31:13.754011","2021-08-25 19:31:13.754011","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d2e8-05d9-11ec-a658-005056bb008a","1","2","53954","2020-01-24","2020-02-29",,"79.84",false,false
"02612468-05db-11ec-8957-005056bb008a","2021-08-25 19:31:13.754022","2021-08-25 19:31:13.754022","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d2e8-05d9-11ec-a658-005056bb008a","1","2","54016","2020-02-07",,,"29.44",false,false
"026124d6-05db-11ec-8958-005056bb008a","2021-08-25 19:31:13.754033","2021-08-25 19:31:13.754033","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d2e8-05d9-11ec-a658-005056bb008a","1","2","54077","2020-03-02",,,"48.17",false,false
"02612544-05db-11ec-8959-005056bb008a","2021-08-25 19:31:13.754044","2021-08-25 19:31:13.754044","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d2e8-05d9-11ec-a658-005056bb008a","1","2","54097","2020-03-06",,,"75.14",false,false
"026125bc-05db-11ec-895a-005056bb008a","2021-08-25 19:31:13.754056","2021-08-25 19:31:13.754056","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d72a-05d9-11ec-a65b-005056bb008a","1","2","53969","2020-01-30","2020-02-29",,"52.96",false,false
"0261262a-05db-11ec-895b-005056bb008a","2021-08-25 19:31:13.754067","2021-08-25 19:31:13.754067","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d72a-05d9-11ec-a65b-005056bb008a","1","2","54074","2020-03-02",,,"164.34",false,false
"02612698-05db-11ec-895c-005056bb008a","2021-08-25 19:31:13.754078","2021-08-25 19:31:13.754078","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5d72a-05d9-11ec-a65b-005056bb008a","1","2","54134","2020-03-25",,,"70.66",false,false
"02612706-05db-11ec-895d-005056bb008a","2021-08-25 19:31:13.754089","2021-08-25 19:31:13.754089","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","1","2","54085","2020-03-06",,,"2654.30",false,false
"02612864-05db-11ec-895e-005056bb008a","2021-08-25 19:31:13.754124","2021-08-25 19:31:13.754124","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5dcc0-05d9-11ec-a65f-005056bb008a","1","2","54125","2020-03-25",,,"1816.75",false,false
"026128e6-05db-11ec-895f-005056bb008a","2021-08-25 19:31:13.754137","2021-08-25 19:31:13.754137","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","1","2","53949","2020-01-24","2020-02-29",,"4765.00",false,false
"02612d64-05db-11ec-8960-005056bb008a","2021-08-25 19:31:13.754253","2021-08-25 19:31:13.754253","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","1","2","54031","2020-02-18",,,"4837.45",false,false
"02612dfa-05db-11ec-8961-005056bb008a","2021-08-25 19:31:13.754266","2021-08-25 19:31:13.754267","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d5f476-05d9-11ec-a66f-005056bb008a","1","2","54116","2020-03-11",,,"4699.41",false,false
"02612e72-05db-11ec-8962-005056bb008a","2021-08-25 19:31:13.754279","2021-08-25 19:31:13.754279","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","1","2","53921","2020-01-09","2020-01-31",,"884.01",false,false
"02612eea-05db-11ec-8963-005056bb008a","2021-08-25 19:31:13.754291","2021-08-25 19:31:13.754291","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","1","2","54032","2020-02-18",,,"945.41",false,false
"02612f62-05db-11ec-8964-005056bb008a","2021-08-25 19:31:13.754303","2021-08-25 19:31:13.754303","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d64eda-05d9-11ec-a67c-005056bb008a","1","2","54110","2020-03-09",,,"1101.36",false,false
"02612fda-05db-11ec-8965-005056bb008a","2021-08-25 19:31:13.754315","2021-08-25 19:31:13.754315","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d66118-05d9-11ec-a687-005056bb008a","1","2","54028","2020-02-18","2020-02-29",,"106.98",false,false
"02613052-05db-11ec-8966-005056bb008a","2021-08-25 19:31:13.754327","2021-08-25 19:31:13.754327","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d66118-05d9-11ec-a687-005056bb008a","1","2","54084","2020-03-06",,,"23.52",false,false
"026130ca-05db-11ec-8967-005056bb008a","2021-08-25 19:31:13.754339","2021-08-25 19:31:13.754339","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","1","2","53889","2020-01-02","2020-01-31",,"3103.70",false,false
"0261314c-05db-11ec-8968-005056bb008a","2021-08-25 19:31:13.754352","2021-08-25 19:31:13.754352","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","1","2","53967","2020-01-30","2020-02-29",,"3103.70",false,false
"026131c4-05db-11ec-8969-005056bb008a","2021-08-25 19:31:13.754363","2021-08-25 19:31:13.754363","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d66f82-05d9-11ec-a691-005056bb008a","1","2","54073","2020-03-02",,,"3103.70",false,false
"0261325a-05db-11ec-896a-005056bb008a","2021-08-25 19:31:13.754379","2021-08-25 19:31:13.754379","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","1","2","53938","2020-01-15","2020-01-31",,"4483.23",false,false
"026132d2-05db-11ec-896b-005056bb008a","2021-08-25 19:31:13.754391","2021-08-25 19:31:13.754391","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","1","2","54086","2020-03-06",,,"1370.60",false,false
"0261334a-05db-11ec-896c-005056bb008a","2021-08-25 19:31:13.754403","2021-08-25 19:31:13.754403","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d670f4-05d9-11ec-a692-005056bb008a","1","2","54115","2020-03-11",,,"130.90",false,false
"026133c2-05db-11ec-896d-005056bb008a","2021-08-25 19:31:13.754415","2021-08-25 19:31:13.754415","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","1","2","53902","2020-01-02","2020-01-31",,"4226.52",false,false
"0261364c-05db-11ec-896e-005056bb008a","2021-08-25 19:31:13.75448","2021-08-25 19:31:13.75448","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","1","2","53980","2020-02-03","2020-02-29",,"4226.52",false,false
"026136c4-05db-11ec-896f-005056bb008a","2021-08-25 19:31:13.754492","2021-08-25 19:31:13.754492","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d676e4-05d9-11ec-a696-005056bb008a","1","2","54061","2020-03-02",,,"4226.52",false,false
"02613746-05db-11ec-8970-005056bb008a","2021-08-25 19:31:13.754505","2021-08-25 19:31:13.754505","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d67bf8-05d9-11ec-a699-005056bb008a","1","2","53919","2020-01-09","2020-02-29",,"403.56",false,false
"026137dc-05db-11ec-8971-005056bb008a","2021-08-25 19:31:13.75452","2021-08-25 19:31:13.75452","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","1","2","53910","2020-01-02","2020-01-31",,"42.84",false,false
"02613854-05db-11ec-8972-005056bb008a","2021-08-25 19:31:13.754532","2021-08-25 19:31:13.754532","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","1","2","54004","2020-02-06","2020-02-29",,"44.09",false,false
"026138cc-05db-11ec-8973-005056bb008a","2021-08-25 19:31:13.754544","2021-08-25 19:31:13.754544","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68288-05d9-11ec-a69b-005056bb008a","1","2","54106","2020-03-06",,,"43.46",false,false
"02613944-05db-11ec-8974-005056bb008a","2021-08-25 19:31:13.754556","2021-08-25 19:31:13.754556","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","1","2","53876","2020-01-02","2020-01-31",,"728.18",false,false
"026139bc-05db-11ec-8975-005056bb008a","2021-08-25 19:31:13.754568","2021-08-25 19:31:13.754568","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","1","2","53916","2020-01-09","2020-01-31",,"328.54",false,false
"02613a34-05db-11ec-8976-005056bb008a","2021-08-25 19:31:13.75458","2021-08-25 19:31:13.75458","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","1","2","53992","2020-02-06","2020-02-29",,"1236.79",false,false
"02613aa2-05db-11ec-8977-005056bb008a","2021-08-25 19:31:13.754591","2021-08-25 19:31:13.754591","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","1","2","54065","2020-03-02",,,"789.62",false,false
"02613b1a-05db-11ec-8978-005056bb008a","2021-08-25 19:31:13.754603","2021-08-25 19:31:13.754603","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d68422-05d9-11ec-a69c-005056bb008a","1","2","54103","2020-03-06",,,"367.99",false,false
"02613b92-05db-11ec-8979-005056bb008a","2021-08-25 19:31:13.754615","2021-08-25 19:31:13.754615","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","1","2","53947","2020-01-15","2020-02-29",,"332.95",false,false
"02613c0a-05db-11ec-897a-005056bb008a","2021-08-25 19:31:13.754627","2021-08-25 19:31:13.754627","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","1","2","53958","2020-01-24","2020-02-29",,"348.63",false,false
"02613c82-05db-11ec-897b-005056bb008a","2021-08-25 19:31:13.754639","2021-08-25 19:31:13.754639","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","1","2","54020","2020-02-07",,,"47.80",false,false
"02613cfa-05db-11ec-897c-005056bb008a","2021-08-25 19:31:13.754651","2021-08-25 19:31:13.754651","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","1","2","54025","2020-02-12",,,"74.80",false,false
"02613e12-05db-11ec-897d-005056bb008a","2021-08-25 19:31:13.754679","2021-08-25 19:31:13.754679","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d69aca-05d9-11ec-a6ac-005056bb008a","1","2","54055","2020-02-27",,,"150.31",false,false
"02613eb2-05db-11ec-897e-005056bb008a","2021-08-25 19:31:13.754695","2021-08-25 19:31:13.754695","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d6aa24-05d9-11ec-a6b2-005056bb008a","1","2","3335","2020-03-11",,,"0.00",false,false
"02613f2a-05db-11ec-897f-005056bb008a","2021-08-25 19:31:13.754707","2021-08-25 19:31:13.754707","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","1","2","53883","2020-01-02","2020-01-31",,"190.46",false,false
"02613fa2-05db-11ec-8980-005056bb008a","2021-08-25 19:31:13.754719","2021-08-25 19:31:13.754719","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","1","2","53997","2020-02-06","2020-02-29",,"194.05",false,false
"0261401a-05db-11ec-8981-005056bb008a","2021-08-25 19:31:13.754731","2021-08-25 19:31:13.754731","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d6acc2-05d9-11ec-a6b4-005056bb008a","1","2","54070","2020-03-02",,,"191.79",false,false
"0261409c-05db-11ec-8982-005056bb008a","2021-08-25 19:31:13.754744","2021-08-25 19:31:13.754744","157dcbe8-05d9-11ec-882f-005056bb008a","e72c04ac-05d9-11ec-9c92-005056bb008a","b5d6ae7a-05d9-11ec-a6b5-005056bb008a","1","2","53903","2020-01-02","2020-01-31",,"4797.00",false,false
