id,time_created,time_updated,company_id,vendor_id,invoice,purchase_order_id,invoice_date,invoice_amount,discount_amount,discount_percent,auto_distribution_applied,discount_taken,entry_date,expense_date,discount_date,employee_number_id_sfk,original_invoice_amount,message,selected_id,multiple_payment_indicator,paid_amount,selected_amount,type_id,status_id,due_date,pay_to_id,separate_check_indicator,use_tax_indicator,receive_date,location_id_sfk,invoice_interfaced_indicator,date_voided,void_interfaced_indicator
382cadac-05da-11ec-9a23-005056bb008a,2021-08-25 19:25:34.510432,2021-08-25 19:25:34.510432,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,10350341,eb52aa4a-05d9-11ec-ab40-005056bb008a,2020-03-06,370.00,0.00,,false,0.00,2020-03-23,2020-03-23,,56,370.00,RACFI PO 9294024-11260077   EBRO PO 294024,2,false,0.00,370.00,2,2,2020-04-06,b5d44130-05d9-11ec-a552-005056bb008a,false,false,2020-03-05,15,false,,false
382cae56-05da-11ec-9a24-005056bb008a,2021-08-25 19:25:34.510449,2021-08-25 19:25:34.510449,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:284152-0016,eb5286f0-05d9-11ec-ab12-005056bb008a,2020-03-06,677.50,0.00,,false,0.00,2020-03-06,2020-03-06,,0,677.50,,2,false,0.00,0.00,2,1,2020-03-06,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-06,16,false,,false
382caef6-05da-11ec-9a25-005056bb008a,2021-08-25 19:25:34.510465,2021-08-25 19:25:34.510465,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,10350341A,eb52ba62-05d9-11ec-ab56-005056bb008a,2020-03-06,550.00,0.00,,false,0.00,2020-03-23,2020-03-23,,56,550.00,RACFI PO 9294024-11260077   EBRO PO 294024,2,false,0.00,550.00,2,2,2020-04-06,b5d44130-05d9-11ec-a552-005056bb008a,false,false,2020-03-11,15,false,,false
382cafa0-05da-11ec-9a26-005056bb008a,2021-08-25 19:25:34.510481,2021-08-25 19:25:34.510482,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,10350492,eb52a8ec-05d9-11ec-ab3e-005056bb008a,2020-03-06,1565.00,0.00,,false,0.00,2020-03-11,2020-03-11,,56,1565.00,RACFI PO 9292101-11260078   EBRO PO 292101,2,false,0.00,1565.00,2,2,2020-04-06,b5d44130-05d9-11ec-a552-005056bb008a,false,false,2020-03-11,7,false,,false
382cb040-05da-11ec-9a27-005056bb008a,2021-08-25 19:25:34.510497,2021-08-25 19:25:34.510498,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:305770-0001,eb52bff8-05d9-11ec-ab5e-005056bb008a,2020-03-12,1470.00,0.00,,false,0.00,2020-03-12,2020-03-12,,0,1470.00,,2,false,0.00,0.00,2,1,2020-03-12,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-12,1,false,,false
382cb0e0-05da-11ec-9a28-005056bb008a,2021-08-25 19:25:34.510513,2021-08-25 19:25:34.510513,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:308611-0014,eb52c55c-05d9-11ec-ab65-005056bb008a,2020-03-16,815.00,0.00,,false,0.00,2020-03-16,2020-03-16,,0,815.00,,2,false,0.00,0.00,2,1,2020-03-16,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-16,14,false,,false
382cb194-05da-11ec-9a29-005056bb008a,2021-08-25 19:25:34.510532,2021-08-25 19:25:34.510532,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:308608-0010,eb52c408-05d9-11ec-ab63-005056bb008a,2020-03-18,1305.00,0.00,,false,0.00,2020-03-18,2020-03-18,,0,1305.00,,2,false,0.00,0.00,2,1,2020-03-18,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-18,10,false,,false
382cb23e-05da-11ec-9a2a-005056bb008a,2021-08-25 19:25:34.510549,2021-08-25 19:25:34.510549,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:308612-0007,eb52c35e-05d9-11ec-ab62-005056bb008a,2020-03-18,900.00,0.00,,false,0.00,2020-03-18,2020-03-18,,0,900.00,,2,false,0.00,0.00,2,1,2020-03-18,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-18,7,false,,false
382cb2d4-05da-11ec-9a2b-005056bb008a,2021-08-25 19:25:34.510564,2021-08-25 19:25:34.510564,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:293285-0006,eb52af54-05d9-11ec-ab46-005056bb008a,2020-03-20,1100.00,0.00,,false,0.00,2020-03-20,2020-03-20,,0,1100.00,,2,false,0.00,0.00,2,1,2020-03-20,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-20,6,false,,false
382cb374-05da-11ec-9a2c-005056bb008a,2021-08-25 19:25:34.51058,2021-08-25 19:25:34.51058,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:314471-0006,eb52ce8a-05d9-11ec-ab72-005056bb008a,2020-03-20,1719.75,0.00,,false,0.00,2020-03-20,2020-03-20,,0,1719.75,,2,false,0.00,0.00,2,1,2020-03-20,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-20,6,false,,false
382cb40a-05da-11ec-9a2d-005056bb008a,2021-08-25 19:25:34.510595,2021-08-25 19:25:34.510595,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:313569-0015,eb52cd2c-05d9-11ec-ab70-005056bb008a,2020-03-20,391.00,0.00,,false,0.00,2020-03-20,2020-03-20,,0,391.00,,2,false,0.00,0.00,2,1,2020-03-20,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-20,15,false,,false
382cb4a0-05da-11ec-9a2e-005056bb008a,2021-08-25 19:25:34.51061,2021-08-25 19:25:34.51061,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:313569-0015,eb52cd2c-05d9-11ec-ab70-005056bb008a,2020-03-21,285.00,0.00,,false,0.00,2020-03-21,2020-03-21,,0,285.00,,2,false,0.00,0.00,2,1,2020-03-21,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-21,15,false,,false
382cb536-05da-11ec-9a2f-005056bb008a,2021-08-25 19:25:34.510625,2021-08-25 19:25:34.510625,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:292101-0007,eb52a8ec-05d9-11ec-ab3e-005056bb008a,2020-03-24,480.00,0.00,,false,0.00,2020-03-24,2020-03-24,,0,480.00,,2,false,0.00,0.00,2,1,2020-03-24,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-24,7,false,,false
382cb5d6-05da-11ec-9a30-005056bb008a,2021-08-25 19:25:34.510641,2021-08-25 19:25:34.510641,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:308612-0007,eb52c35e-05d9-11ec-ab62-005056bb008a,2020-03-24,415.00,0.00,,false,0.00,2020-03-24,2020-03-24,,0,415.00,,2,false,0.00,0.00,2,1,2020-03-24,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-24,7,false,,false
382cb6bc-05da-11ec-9a31-005056bb008a,2021-08-25 19:25:34.510664,2021-08-25 19:25:34.510664,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:314471-0006,eb52ce8a-05d9-11ec-ab72-005056bb008a,2020-03-26,450.00,0.00,,false,0.00,2020-03-26,2020-03-26,,0,450.00,,2,false,0.00,0.00,2,1,2020-03-26,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-26,6,false,,false
382cb77a-05da-11ec-9a32-005056bb008a,2021-08-25 19:25:34.510683,2021-08-25 19:25:34.510683,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:308611-0014,eb52c55c-05d9-11ec-ab65-005056bb008a,2020-03-26,415.00,0.00,,false,0.00,2020-03-26,2020-03-26,,0,415.00,,2,false,0.00,0.00,2,1,2020-03-26,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-26,14,false,,false
382cb810-05da-11ec-9a33-005056bb008a,2021-08-25 19:25:34.510698,2021-08-25 19:25:34.510698,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4e158-05d9-11ec-a5bc-005056bb008a,P:313569-0015,eb52cd2c-05d9-11ec-ab70-005056bb008a,2020-03-26,285.00,0.00,,false,0.00,2020-03-26,2020-03-26,,0,285.00,,2,false,0.00,0.00,2,1,2020-03-26,b5d4e158-05d9-11ec-a5bc-005056bb008a,false,false,2020-03-26,15,false,,false
382cb8b0-05da-11ec-9a34-005056bb008a,2021-08-25 19:25:34.510714,2021-08-25 19:25:34.510714,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-57858,,2020-01-29,205.00,0.00,,false,0.00,2020-01-29,2020-01-29,,56,205.00,TROYBILT   SER#C298B70191  NEEDS REAR END WORK  PUT IN USED /nTRANSMISSION REAR END OLD ONE BENT,2,false,205.00,0.00,1,3,2020-02-29,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cb950-05da-11ec-9a35-005056bb008a,2021-08-25 19:25:34.51073,2021-08-25 19:25:34.51073,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-58571,,2020-02-20,4.97,0.00,,false,0.00,2020-02-21,2020-02-21,,56,4.97,"ELEMENT, PRECLEANER",2,false,4.97,0.00,1,3,2020-03-20,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cb9e6-05da-11ec-9a36-005056bb008a,2021-08-25 19:25:34.510745,2021-08-25 19:25:34.510745,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-58760,,2020-02-27,52.00,0.00,,false,0.00,2020-03-05,2020-03-05,,56,52.00,REPLACE BLADES  CRAFTSMAN RIDER SER#1C019H10342,2,false,52.00,0.00,1,3,2020-03-27,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cba7c-05da-11ec-9a37-005056bb008a,2021-08-25 19:25:34.51076,2021-08-25 19:25:34.51076,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-58639,,2020-02-25,87.50,0.00,,false,0.00,2020-03-06,2020-03-06,,56,87.50,STRAIGHTENED DECK CLEANED PUSHRODS SER #1B229B70018,2,false,87.50,0.00,1,3,2020-03-25,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cbb12-05da-11ec-9a38-005056bb008a,2021-08-25 19:25:34.510775,2021-08-25 19:25:34.510775,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-59011,,2020-03-05,49.71,0.00,,false,0.00,2020-03-10,2020-03-10,,56,49.71,SUPER 70 CHISEL CHAIN,2,false,49.71,0.00,1,3,2020-04-05,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cbb9e-05da-11ec-9a39-005056bb008a,2021-08-25 19:25:34.510789,2021-08-25 19:25:34.510789,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-58798,,2020-02-28,47.50,0.00,,false,0.00,2020-03-12,2020-03-12,,56,47.50,TANK EXPANSION,2,false,47.50,0.00,1,3,2020-03-28,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cbc34-05da-11ec-9a3a-005056bb008a,2021-08-25 19:25:34.510804,2021-08-25 19:25:34.510804,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,SC1-58315,,2020-02-12,114.08,0.00,,false,0.00,2020-03-12,2020-03-12,,56,114.08,"OIL, AIR FILTER, BATTERY SPARK PLUG",2,false,0.00,114.08,1,2,2020-03-12,b5d4f1f2-05d9-11ec-a5c7-005056bb008a,false,false,,,false,,false
382cd20a-05da-11ec-9a5d-005056bb008a,2021-08-25 19:25:34.511363,2021-08-25 19:25:34.511363,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5a82c-05d9-11ec-a63b-005056bb008a,M0112922042,,2020-02-11,305.20,0.00,,false,0.00,2020-02-20,2020-02-20,,56,305.20,FEB 2020,2,false,305.20,0.00,1,3,2020-02-26,b5d5a82c-05d9-11ec-a63b-005056bb008a,false,false,,,false,,false
382cbcca-05da-11ec-9a3b-005056bb008a,2021-08-25 19:25:34.510819,2021-08-25 19:25:34.510819,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f36e-05d9-11ec-a5c8-005056bb008a,050-0061-00,,2020-01-02,522.77,0.00,,false,0.00,2020-01-02,2020-01-02,,56,522.77,READ DATE 11/06/19-12/05/19,2,false,522.77,0.00,1,3,2020-01-10,b5d4f36e-05d9-11ec-a5c8-005056bb008a,false,false,,,false,,false
382cbe82-05da-11ec-9a3c-005056bb008a,2021-08-25 19:25:34.510863,2021-08-25 19:25:34.510863,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f36e-05d9-11ec-a5c8-005056bb008a,050-0061-00,,2020-02-03,564.75,0.00,,false,0.00,2020-02-03,2020-02-03,,56,564.75,READING DATES 12/05/19-01/07/20,2,false,564.75,0.00,1,3,2020-02-10,b5d4f36e-05d9-11ec-a5c8-005056bb008a,false,false,,,false,,false
382cbf18-05da-11ec-9a3d-005056bb008a,2021-08-25 19:25:34.510878,2021-08-25 19:25:34.510878,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f36e-05d9-11ec-a5c8-005056bb008a,050-0061-00,,2020-02-21,608.92,0.00,,false,0.00,2020-03-05,2020-03-05,,56,608.92,READ DATES 01/07/20-02/06/20,2,false,608.92,0.00,1,3,2020-03-10,b5d4f36e-05d9-11ec-a5c8-005056bb008a,false,false,,,false,,false
382cbfae-05da-11ec-9a3e-005056bb008a,2021-08-25 19:25:34.510893,2021-08-25 19:25:34.510893,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f4b8-05d9-11ec-a5c9-005056bb008a,LICENSE RENEWAL 2020,,2020-01-09,918.36,0.00,,false,0.00,2020-01-09,2020-01-09,,56,918.36,2020 BUSINESS LICENSE RENEWAL,2,false,918.36,0.00,1,3,2020-01-31,b5d4f4b8-05d9-11ec-a5c9-005056bb008a,false,false,,,false,,false
382cc044-05da-11ec-9a3f-005056bb008a,2021-08-25 19:25:34.510908,2021-08-25 19:25:34.510908,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,Rent Opp,,2020-01-02,1875.00,0.00,,false,0.00,2020-01-02,2020-01-02,,56,0.00,Rent for Opp,2,false,1875.00,0.00,1,3,2020-01-02,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,false,false,,,false,,false
382cc0d0-05da-11ec-9a40-005056bb008a,2021-08-25 19:25:34.510922,2021-08-25 19:25:34.510922,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,Rent Opp,,2020-02-03,1875.00,0.00,,false,0.00,2020-02-03,2020-02-03,,56,0.00,Rent for Opp,2,false,1875.00,0.00,1,3,2020-02-03,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,false,false,,,false,,false
382cc166-05da-11ec-9a41-005056bb008a,2021-08-25 19:25:34.510937,2021-08-25 19:25:34.510937,157dcbe8-05d9-11ec-882f-005056bb008a,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,Rent Opp,,2020-03-02,1875.00,0.00,,false,0.00,2020-03-02,2020-03-02,,56,0.00,Rent for Opp,2,false,1875.00,0.00,1,3,2020-03-02,b5d4f8d2-05d9-11ec-a5cc-005056bb008a,false,false,,,false,,false
382cc1fc-05da-11ec-9a42-005056bb008a,2021-08-25 19:25:34.510952,2021-08-25 19:25:34.510952,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5274e-05d9-11ec-a5ed-005056bb008a,P:016111-0001,eb52b364-05d9-11ec-ab4c-005056bb008a,2020-03-10,236.05,0.00,,false,0.00,2020-03-10,2020-03-10,,0,236.05,,2,false,0.00,0.00,2,1,2020-03-10,b5d5274e-05d9-11ec-a5ed-005056bb008a,false,false,2020-03-10,1,false,,false
382cc29c-05da-11ec-9a43-005056bb008a,2021-08-25 19:25:34.510968,2021-08-25 19:25:34.510968,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5274e-05d9-11ec-a5ed-005056bb008a,P:016122-0001,eb52d7ea-05d9-11ec-ab7e-005056bb008a,2020-03-26,69.34,0.00,,false,0.00,2020-03-26,2020-03-26,,0,69.34,,2,false,0.00,0.00,2,1,2020-03-26,b5d5274e-05d9-11ec-a5ed-005056bb008a,false,false,2020-03-26,1,false,,false
382cc332-05da-11ec-9a44-005056bb008a,2021-08-25 19:25:34.510983,2021-08-25 19:25:34.510983,157dcbe8-05d9-11ec-882f-005056bb008a,b5d53338-05d9-11ec-a5f1-005056bb008a,SPONSOR 2020,,2020-01-31,1000.00,0.00,,false,0.00,2020-02-07,2020-02-07,,56,1000.00,2020 LITTLE LEAGUE SPONSORSHIP,2,false,1000.00,0.00,1,3,2020-01-31,b5d53338-05d9-11ec-a5f1-005056bb008a,false,false,,,false,,false
382cc3e6-05da-11ec-9a45-005056bb008a,2021-08-25 19:25:34.511001,2021-08-25 19:25:34.511001,157dcbe8-05d9-11ec-882f-005056bb008a,b5d53676-05d9-11ec-a5f3-005056bb008a,DUES 2020,,2020-03-10,200.00,0.00,,false,0.00,2020-03-10,2020-03-10,,56,200.00,2020 DUES,2,false,200.00,0.00,1,3,2020-03-31,b5d53676-05d9-11ec-a5f3-005056bb008a,false,false,,,false,,false
382cc472-05da-11ec-9a46-005056bb008a,2021-08-25 19:25:34.511015,2021-08-25 19:25:34.511015,157dcbe8-05d9-11ec-882f-005056bb008a,b5d53f54-05d9-11ec-a5f9-005056bb008a,18070,,2019-12-27,11.34,0.00,,false,0.00,2020-01-02,2020-01-02,,56,11.34,,2,false,11.34,0.00,1,3,2020-01-27,b5d53f54-05d9-11ec-a5f9-005056bb008a,false,false,,,false,,false
382cc508-05da-11ec-9a47-005056bb008a,2021-08-25 19:25:34.51103,2021-08-25 19:25:34.51103,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5611e-05d9-11ec-a611-005056bb008a,P:016115-0001,eb52be9a-05d9-11ec-ab5c-005056bb008a,2020-03-13,3015.00,0.00,,false,0.00,2020-03-13,2020-03-13,,0,3015.00,,2,false,0.00,0.00,2,1,2020-03-13,b5d5611e-05d9-11ec-a611-005056bb008a,false,false,2020-03-13,1,false,,false
382cc5a8-05da-11ec-9a48-005056bb008a,2021-08-25 19:25:34.511046,2021-08-25 19:25:34.511046,157dcbe8-05d9-11ec-882f-005056bb008a,b5d5693e-05d9-11ec-a617-005056bb008a,7061035,eb529046-05d9-11ec-ab20-005056bb008a,2020-02-17,1141.00,0.00,,false,0.00,2020-02-21,2020-02-21,,56,1230.00,ORDER #2967428   EBRO PO 16102,2,false,1141.00,0.00,2,3,2020-03-18,b5d5693e-05d9-11ec-a617-005056bb008a,false,false,2020-02-21,1,false,,false
382cc63e-05da-11ec-9a49-005056bb008a,2021-08-25 19:25:34.511061,2021-08-25 19:25:34.511061,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,C2035466,,2019-09-16,-192.59,0.00,,false,0.00,2020-01-08,2020-01-08,,56,-192.59,"HP DIAMOND SERIES Q5942X, Q1338A, Q1339A, Q5945A",2,false,-192.59,0.00,1,3,2019-09-16,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc6d4-05da-11ec-9a4a-005056bb008a,2021-08-25 19:25:34.511076,2021-08-25 19:25:34.511076,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,C2062475,,2019-11-18,-80.25,0.00,,false,0.00,2020-01-08,2020-01-08,,56,80.25,REPAIR BILL REIMBURSEMENT,2,false,-80.25,0.00,1,3,2019-11-18,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc76a-05da-11ec-9a4b-005056bb008a,2021-08-25 19:25:34.511091,2021-08-25 19:25:34.511091,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,C2073792,,2019-12-16,-192.59,0.00,,false,0.00,2020-01-08,2020-01-08,,56,-192.59,HP DIAMOND SERIES Q1339A BLACK LASER TONER CARTRIDGE,2,false,-192.59,0.00,1,3,2019-12-16,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc800-05da-11ec-9a4c-005056bb008a,2021-08-25 19:25:34.511106,2021-08-25 19:25:34.511106,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2079730,,2020-01-06,179.99,0.00,,false,0.00,2020-01-08,2020-01-08,,56,179.99,HP87X BLK CONTRACT LJ tONER CARTRIDGE,2,false,179.99,0.00,1,3,2020-02-05,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc896-05da-11ec-9a4d-005056bb008a,2021-08-25 19:25:34.51112,2021-08-25 19:25:34.51112,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2082872,,2020-01-13,98.42,0.00,,false,0.00,2020-01-15,2020-01-15,,56,98.42,BROTHER DIAMOND SERIES TN660 BLACK TONER CARTRIDGE,2,false,98.42,0.00,1,3,2020-01-13,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc940-05da-11ec-9a4e-005056bb008a,2021-08-25 19:25:34.511138,2021-08-25 19:25:34.511138,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,C2088669,,2020-01-27,-179.99,0.00,,false,0.00,2020-01-31,2020-01-31,,56,-179.99,1 HP 87X BLK CONTRACT LJ TONER CARTRIDGE,2,false,-179.99,0.00,1,3,2020-02-27,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cc9d6-05da-11ec-9a4f-005056bb008a,2021-08-25 19:25:34.511153,2021-08-25 19:25:34.511153,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2096971,,2020-02-12,427.98,0.00,,false,0.00,2020-02-17,2020-02-17,,56,427.98,2 HP 55X LASERJET ENTERPRISE 500 MFP,2,false,427.98,0.00,1,3,2020-03-12,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cca6c-05da-11ec-9a50-005056bb008a,2021-08-25 19:25:34.511168,2021-08-25 19:25:34.511168,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2101199,,2020-02-21,69.99,0.00,,false,0.00,2020-02-24,2020-02-24,,56,69.99,HP DIAMOND SERIES CE278A 78A STANDARD YIELD BLACK TONE,2,false,69.99,0.00,1,3,2020-03-21,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382ccaf8-05da-11ec-9a51-005056bb008a,2021-08-25 19:25:34.511182,2021-08-25 19:25:34.511182,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2101873,,2020-02-24,179.99,0.00,,false,0.00,2020-02-25,2020-02-25,,56,179.99,,2,false,179.99,0.00,1,3,2020-03-24,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382ccb8e-05da-11ec-9a52-005056bb008a,2021-08-25 19:25:34.511197,2021-08-25 19:25:34.511197,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2102537,,2020-02-25,173.32,0.00,,false,0.00,2020-02-26,2020-02-26,,56,173.32,BROTHER DIAMOND SERIES TN 760 BLACK TONER CARTRIDGE  BROTHER DIAMOND /nSERIES DR730 BLACK DRUM,2,false,173.32,0.00,1,3,2020-03-25,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382ccc24-05da-11ec-9a53-005056bb008a,2021-08-25 19:25:34.511212,2021-08-25 19:25:34.511212,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2096970,,2020-02-12,427.98,0.00,,false,0.00,2020-03-27,2020-03-27,,56,427.98,2 HP 55X LASER JET ENTERPRISE 500 M525 INK CARTRIDGES,2,false,0.00,427.98,1,2,2020-03-12,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382cccba-05da-11ec-9a54-005056bb008a,2021-08-25 19:25:34.511227,2021-08-25 19:25:34.511227,157dcbe8-05d9-11ec-882f-005056bb008a,b5d572e4-05d9-11ec-a61e-005056bb008a,A2114765,,2020-03-25,124.10,0.00,,false,0.00,2020-03-27,2020-03-27,,56,124.10,BROTHER DIAMOND SERIES TN660 AND DR630,2,false,0.00,124.10,1,2,2020-04-25,b5d572e4-05d9-11ec-a61e-005056bb008a,false,false,,,false,,false
382ccd50-05da-11ec-9a55-005056bb008a,2021-08-25 19:25:34.511242,2021-08-25 19:25:34.511242,157dcbe8-05d9-11ec-882f-005056bb008a,b5d59f94-05d9-11ec-a635-005056bb008a,8165851-228,,2020-01-03,52543.67,0.00,,false,0.00,2020-01-02,2020-01-02,,56,52543.67,AL INV #8167501-216,2,false,52543.67,0.00,1,3,2020-01-03,b5d59f94-05d9-11ec-a635-005056bb008a,false,false,,,false,,false
382ccde6-05da-11ec-9a56-005056bb008a,2021-08-25 19:25:34.511257,2021-08-25 19:25:34.511257,157dcbe8-05d9-11ec-882f-005056bb008a,b5d59f94-05d9-11ec-a635-005056bb008a,8165851-229,,2020-01-17,50767.56,0.00,,false,0.00,2020-01-14,2020-01-14,,56,50767.56,AL INV #8167501-217,2,false,50767.56,0.00,1,3,2020-01-17,b5d59f94-05d9-11ec-a635-005056bb008a,false,false,,,false,,false
382cce7c-05da-11ec-9a57-005056bb008a,2021-08-25 19:25:34.511272,2021-08-25 19:25:34.511272,157dcbe8-05d9-11ec-882f-005056bb008a,b5d59f94-05d9-11ec-a635-005056bb008a,8165851-230,,2020-01-31,65985.83,0.00,,false,0.00,2020-01-30,2020-01-30,,56,65985.83,AL INV #8167501-218,2,false,65985.83,0.00,1,3,2020-01-31,b5d59f94-05d9-11ec-a635-005056bb008a,false,false,,,false,,false
382ccf26-05da-11ec-9a58-005056bb008a,2021-08-25 19:25:34.511289,2021-08-25 19:25:34.511289,157dcbe8-05d9-11ec-882f-005056bb008a,b5d59f94-05d9-11ec-a635-005056bb008a,8165851-231,,2020-02-14,53368.86,0.00,,false,0.00,2020-02-12,2020-02-12,,56,53368.86,AL INV #8167501-219,2,false,53368.86,0.00,1,3,2020-02-14,b5d59f94-05d9-11ec-a635-005056bb008a,false,false,,,false,,false
