"id","time_created","time_updated","company_id","bank_id","type_id","transaction_date","cleared_date","amount","description","search_vector","document","deleted"
"0274c348-05da-11ec-a6f6-005056bb008a","2021-08-25 19:24:04.385878","2021-08-25 19:24:04.385878","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-20","2020-01-31","46.58","SUM 0007 DEP-3","'-3':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c406-05da-11ec-a6f7-005056bb008a","2021-08-25 19:24:04.385897","2021-08-25 19:24:04.385897","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-20","2020-01-31","232.09","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c4c4-05da-11ec-a6f8-005056bb008a","2021-08-25 19:24:04.385916","2021-08-25 19:24:04.385916","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-20","2020-01-31","55.91","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c578-05da-11ec-a6f9-005056bb008a","2021-08-25 19:24:04.385934","2021-08-25 19:24:04.385934","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-20","2020-01-31","-46.58","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c636-05da-11ec-a6fa-005056bb008a","2021-08-25 19:24:04.385953","2021-08-25 19:24:04.385953","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-21","2020-01-31","-11000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200124",false
"0274c6ea-05da-11ec-a6fb-005056bb008a","2021-08-25 19:24:04.385971","2021-08-25 19:24:04.385971","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-21","2020-01-31","641.71","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c7a8-05da-11ec-a6fc-005056bb008a","2021-08-25 19:24:04.38599","2021-08-25 19:24:04.38599","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-21","2020-01-31","184.44","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c884-05da-11ec-a6fd-005056bb008a","2021-08-25 19:24:04.386012","2021-08-25 19:24:04.386012","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-21","2020-01-31","283.06","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274c942-05da-11ec-a6fe-005056bb008a","2021-08-25 19:24:04.386031","2021-08-25 19:24:04.386031","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-21","2020-01-31","116.63","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ca00-05da-11ec-a6ff-005056bb008a","2021-08-25 19:24:04.38605","2021-08-25 19:24:04.38605","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-22","2020-01-31","-500.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200123",false
"0274cab4-05da-11ec-a700-005056bb008a","2021-08-25 19:24:04.386068","2021-08-25 19:24:04.386068","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","6","2020-01-22","2020-01-31","-335.00","G/L 0007 PDL","'0007':2 'g/l':1 'pdl':3","20200130",false
"0274cc1c-05da-11ec-a701-005056bb008a","2021-08-25 19:24:04.386104","2021-08-25 19:24:04.386105","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","6","2020-01-22","2020-01-31","-5.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200212",false
"0274cce4-05da-11ec-a702-005056bb008a","2021-08-25 19:24:04.386124","2021-08-25 19:24:04.386124","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-22","2020-01-31","547.90","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274cda2-05da-11ec-a703-005056bb008a","2021-08-25 19:24:04.386143","2021-08-25 19:24:04.386143","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-22","2020-01-31","574.94","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ce60-05da-11ec-a704-005056bb008a","2021-08-25 19:24:04.386162","2021-08-25 19:24:04.386162","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-22","2020-01-31","320.81","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274cf1e-05da-11ec-a705-005056bb008a","2021-08-25 19:24:04.386181","2021-08-25 19:24:04.386181","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-22","2020-01-31","103.08","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274cfdc-05da-11ec-a706-005056bb008a","2021-08-25 19:24:04.3862","2021-08-25 19:24:04.3862","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-23","2020-01-31","-900.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200127",false
"0274d086-05da-11ec-a707-005056bb008a","2021-08-25 19:24:04.386217","2021-08-25 19:24:04.386217","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-23","2020-01-31","294.03","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d144-05da-11ec-a708-005056bb008a","2021-08-25 19:24:04.386236","2021-08-25 19:24:04.386236","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-23","2020-01-31","480.86","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d22a-05da-11ec-a709-005056bb008a","2021-08-25 19:24:04.386259","2021-08-25 19:24:04.386259","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-23","2020-01-31","208.10","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d2e8-05da-11ec-a70a-005056bb008a","2021-08-25 19:24:04.386278","2021-08-25 19:24:04.386278","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-23","2020-01-31","318.85","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d3a6-05da-11ec-a70b-005056bb008a","2021-08-25 19:24:04.386297","2021-08-25 19:24:04.386297","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-24","2020-01-31","-4000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200127",false
"0274d450-05da-11ec-a70c-005056bb008a","2021-08-25 19:24:04.386314","2021-08-25 19:24:04.386315","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-24","2020-01-31","796.23","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d50e-05da-11ec-a70d-005056bb008a","2021-08-25 19:24:04.386333","2021-08-25 19:24:04.386334","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-24","2020-01-31","505.57","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d5cc-05da-11ec-a70e-005056bb008a","2021-08-25 19:24:04.386352","2021-08-25 19:24:04.386352","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-24","2020-01-31","1353.62","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d68a-05da-11ec-a70f-005056bb008a","2021-08-25 19:24:04.386371","2021-08-25 19:24:04.386371","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-24","2020-01-31","759.08","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d748-05da-11ec-a710-005056bb008a","2021-08-25 19:24:04.38639","2021-08-25 19:24:04.38639","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","6","2020-01-24","2020-01-31","-132.11","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200212",false
"0274d7fc-05da-11ec-a711-005056bb008a","2021-08-25 19:24:04.386408","2021-08-25 19:24:04.386408","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-25","2020-01-31","976.88","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d8ba-05da-11ec-a712-005056bb008a","2021-08-25 19:24:04.386427","2021-08-25 19:24:04.386427","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-25","2020-01-31","1475.62","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274d978-05da-11ec-a713-005056bb008a","2021-08-25 19:24:04.386446","2021-08-25 19:24:04.386446","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-25","2020-01-31","1325.74","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274da36-05da-11ec-a714-005056bb008a","2021-08-25 19:24:04.386465","2021-08-25 19:24:04.386465","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-25","2020-01-31","419.24","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274daea-05da-11ec-a715-005056bb008a","2021-08-25 19:24:04.386483","2021-08-25 19:24:04.386483","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-26","2020-01-31","-32.79","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274dbd0-05da-11ec-a716-005056bb008a","2021-08-25 19:24:04.386506","2021-08-25 19:24:04.386506","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-26","2020-01-31","32.79","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274dc8e-05da-11ec-a717-005056bb008a","2021-08-25 19:24:04.386525","2021-08-25 19:24:04.386525","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-27","2020-01-31","-6000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200128",false
"0274dd6a-05da-11ec-a718-005056bb008a","2021-08-25 19:24:04.386547","2021-08-25 19:24:04.386547","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-27","2020-01-31","702.44","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274de32-05da-11ec-a719-005056bb008a","2021-08-25 19:24:04.386567","2021-08-25 19:24:04.386567","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-27","2020-01-31","736.09","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274dee6-05da-11ec-a71a-005056bb008a","2021-08-25 19:24:04.386585","2021-08-25 19:24:04.386585","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-27","2020-01-31","268.63","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274dfa4-05da-11ec-a71b-005056bb008a","2021-08-25 19:24:04.386604","2021-08-25 19:24:04.386604","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-27","2020-01-31","110.69","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e062-05da-11ec-a71c-005056bb008a","2021-08-25 19:24:04.386623","2021-08-25 19:24:04.386623","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-28","2020-01-31","71.08","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e116-05da-11ec-a71d-005056bb008a","2021-08-25 19:24:04.386641","2021-08-25 19:24:04.386641","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-28","2020-01-31","373.97","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e21a-05da-11ec-a71e-005056bb008a","2021-08-25 19:24:04.386667","2021-08-25 19:24:04.386667","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-28","2020-01-31","224.12","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e2ce-05da-11ec-a71f-005056bb008a","2021-08-25 19:24:04.386685","2021-08-25 19:24:04.386686","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-28","2020-01-31","55.39","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e67a-05da-11ec-a720-005056bb008a","2021-08-25 19:24:04.386779","2021-08-25 19:24:04.386779","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-29","2020-01-31","230.19","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e788-05da-11ec-a721-005056bb008a","2021-08-25 19:24:04.386806","2021-08-25 19:24:04.386806","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-29","2020-01-31","654.53","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e850-05da-11ec-a722-005056bb008a","2021-08-25 19:24:04.386826","2021-08-25 19:24:04.386826","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-29","2020-01-31","331.04","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e904-05da-11ec-a723-005056bb008a","2021-08-25 19:24:04.386844","2021-08-25 19:24:04.386844","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-29","2020-01-31","62.86","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274e9c2-05da-11ec-a724-005056bb008a","2021-08-25 19:24:04.386863","2021-08-25 19:24:04.386863","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-30","2020-01-31","147.42","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ea76-05da-11ec-a725-005056bb008a","2021-08-25 19:24:04.386881","2021-08-25 19:24:04.386881","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-30","2020-02-29","509.78","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274eb34-05da-11ec-a726-005056bb008a","2021-08-25 19:24:04.3869","2021-08-25 19:24:04.3869","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-30","2020-02-29","518.90","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ebf2-05da-11ec-a727-005056bb008a","2021-08-25 19:24:04.386919","2021-08-25 19:24:04.386919","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-01-31","2020-02-29","-4000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200203",false
"0274eca6-05da-11ec-a728-005056bb008a","2021-08-25 19:24:04.386937","2021-08-25 19:24:04.386937","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-31","2020-02-29","1258.92","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ed64-05da-11ec-a729-005056bb008a","2021-08-25 19:24:04.386955","2021-08-25 19:24:04.386956","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-31","2020-01-31","114.15","SUM 0007 DEP-3","'-3':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ee18-05da-11ec-a72a-005056bb008a","2021-08-25 19:24:04.386974","2021-08-25 19:24:04.386974","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-31","2020-02-29","2014.54","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274eed6-05da-11ec-a72b-005056bb008a","2021-08-25 19:24:04.386993","2021-08-25 19:24:04.386993","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-31","2020-02-29","1142.19","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274ef94-05da-11ec-a72c-005056bb008a","2021-08-25 19:24:04.387012","2021-08-25 19:24:04.387012","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-01-31","2020-01-31","-114.15","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200212",false
"0274f14c-05da-11ec-a72d-005056bb008a","2021-08-25 19:24:04.387056","2021-08-25 19:24:04.387057","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","6","2020-01-31","2020-01-31","-7.50","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200212",false
"0274f214-05da-11ec-a72e-005056bb008a","2021-08-25 19:24:04.387076","2021-08-25 19:24:04.387076","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","1178.96","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f2d2-05da-11ec-a72f-005056bb008a","2021-08-25 19:24:04.387095","2021-08-25 19:24:04.387095","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","3172.03","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f390-05da-11ec-a730-005056bb008a","2021-08-25 19:24:04.387114","2021-08-25 19:24:04.387114","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","1721.27","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f44e-05da-11ec-a731-005056bb008a","2021-08-25 19:24:04.387132","2021-08-25 19:24:04.387133","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","1320.19","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f502-05da-11ec-a732-005056bb008a","2021-08-25 19:24:04.387151","2021-08-25 19:24:04.387151","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","38.15","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200304",false
"0274f5b6-05da-11ec-a733-005056bb008a","2021-08-25 19:24:04.387169","2021-08-25 19:24:04.387169","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-01","2020-02-29","-38.15","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200304",false
"0274f660-05da-11ec-a734-005056bb008a","2021-08-25 19:24:04.387186","2021-08-25 19:24:04.387186","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-02-03","2020-02-29","-10000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200211",false
"0274f714-05da-11ec-a735-005056bb008a","2021-08-25 19:24:04.387204","2021-08-25 19:24:04.387204","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","2000.00","G/L 0007 PDL","'0007':2 'g/l':1 'pdl':3","20200225",false
"0274f7c8-05da-11ec-a736-005056bb008a","2021-08-25 19:24:04.387222","2021-08-25 19:24:04.387222","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","555.00","G/L 0007 PDL","'0007':2 'g/l':1 'pdl':3","20200225",false
"0274f87c-05da-11ec-a737-005056bb008a","2021-08-25 19:24:04.38724","2021-08-25 19:24:04.38724","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","1297.23","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f93a-05da-11ec-a738-005056bb008a","2021-08-25 19:24:04.387259","2021-08-25 19:24:04.387259","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","894.71","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274f9f8-05da-11ec-a739-005056bb008a","2021-08-25 19:24:04.387278","2021-08-25 19:24:04.387278","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","1416.24","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274fad4-05da-11ec-a73a-005056bb008a","2021-08-25 19:24:04.3873","2021-08-25 19:24:04.3873","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-03","2020-02-29","946.08","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274fb92-05da-11ec-a73b-005056bb008a","2021-08-25 19:24:04.387319","2021-08-25 19:24:04.387319","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","6","2020-02-03","2020-02-29","-1069.41","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200304",false
"0274fc3c-05da-11ec-a73c-005056bb008a","2021-08-25 19:24:04.387336","2021-08-25 19:24:04.387336","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-04","2020-02-29","646.86","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274fcfa-05da-11ec-a73d-005056bb008a","2021-08-25 19:24:04.387355","2021-08-25 19:24:04.387355","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-04","2020-02-29","842.93","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274fdb8-05da-11ec-a73e-005056bb008a","2021-08-25 19:24:04.387374","2021-08-25 19:24:04.387374","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-04","2020-02-29","38.71","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274fe76-05da-11ec-a73f-005056bb008a","2021-08-25 19:24:04.387393","2021-08-25 19:24:04.387393","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-04","2020-02-29","122.12","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200304",false
"0274ff2a-05da-11ec-a740-005056bb008a","2021-08-25 19:24:04.387411","2021-08-25 19:24:04.387411","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","8","2020-02-05","2020-02-29","-9000.00","G/L 0007 AJE","'0007':2 'aje':3 'g/l':1","20200211",false
"0274ffde-05da-11ec-a741-005056bb008a","2021-08-25 19:24:04.387429","2021-08-25 19:24:04.387429","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-05","2020-02-29","1000.00","G/L 0007 PDL","'0007':2 'g/l':1 'pdl':3","20200225",false
"02750088-05da-11ec-a742-005056bb008a","2021-08-25 19:24:04.387446","2021-08-25 19:24:04.387446","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-05","2020-02-29","566.12","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200304",false
"02750146-05da-11ec-a743-005056bb008a","2021-08-25 19:24:04.387465","2021-08-25 19:24:04.387465","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-05","2020-02-29","566.88","SUM 0007 DEP-4","'-4':4 '0007':2 'dep':3 'sum':1","20200304",false
"02750204-05da-11ec-a744-005056bb008a","2021-08-25 19:24:04.387484","2021-08-25 19:24:04.387484","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-05","2020-02-29","27.41","SUM 0007 DEP-6","'-6':4 '0007':2 'dep':3 'sum':1","20200304",false
"02750506-05da-11ec-a745-005056bb008a","2021-08-25 19:24:04.387561","2021-08-25 19:24:04.387561","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-05","2020-02-29","244.13","SUM 0007 DEP-7","'-7':4 '0007':2 'dep':3 'sum':1","20200304",false
"02750600-05da-11ec-a746-005056bb008a","2021-08-25 19:24:04.387586","2021-08-25 19:24:04.387586","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-06","2020-02-29","900.00","G/L 0007 PDL","'0007':2 'g/l':1 'pdl':3","20200225",false
"027506b4-05da-11ec-a747-005056bb008a","2021-08-25 19:24:04.387604","2021-08-25 19:24:04.387604","157dcbe8-05d9-11ec-882f-005056bb008a","e72c0344-05d9-11ec-9c8d-005056bb008a","3","2020-02-06","2020-02-29","245.92","SUM 0007 DEP-1","'-1':4 '0007':2 'dep':3 'sum':1","20200304",false
