id,time_created,time_updated,company_id,number,name,address_id,account_number,pay_to_id,freight_on_board_type_id,vendor_payment_term_id,normal_days,return_policy,ship_via_id,vendor_group_id,minimum_quantity,minimum_amount,free_ship_quantity,free_ship_amount,vendor_1099,federal_id_number,sales_representative_name,sales_representative_fax,separate_check,bump_percent,freight_calc_method_type_id,freight_percent,freight_amount,charge_inventory_tax_1,charge_inventory_tax_2,charge_inventory_tax_3,charge_inventory_tax_4,federal_id_number_verification,email_address,purchase_order_submit_email_address,allow_drop_ship_to_customer,auto_submit_purchase_order,search_vector,note,phone_number
b5d50e26-05d9-11ec-a5db-005056bb008a,2021-08-25 19:21:55.832377+00,2021-08-25 19:22:07.155205+00,157dcbe8-05d9-11ec-882f-005056bb008a,1036,Alabama Department of Revenue,aadba6d8-05d9-11ec-8ea2-005056bb008a,,b5d50e26-05d9-11ec-a5db-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1036':1A 'alabama':2B 'depart':3B 'revenu':5B,Discount From Invoice Date,
b5d50f8e-05d9-11ec-a5dc-005056bb008a,2021-08-25 19:21:55.832413+00,2021-08-25 19:22:07.243693+00,157dcbe8-05d9-11ec-882f-005056bb008a,1040,Maytag,,,b5d50f8e-05d9-11ec-a5dc-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,14,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1040':1A 'maytag':2B,Discount From Invoice Date,
b5d510b0-05d9-11ec-a5dd-005056bb008a,2021-08-25 19:21:55.832442+00,2021-08-25 19:22:07.337314+00,157dcbe8-05d9-11ec-882f-005056bb008a,1041,"Allstate Floral & Craft, Inc.",aadba7f0-05d9-11ec-8ea5-005056bb008a,,b5d510b0-05d9-11ec-a5dd-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1041':1A 'allstat':2B 'craft':4B 'floral':3B 'inc':5B,Discount From Invoice Date,5629262302
b5d51222-05d9-11ec-a5de-005056bb008a,2021-08-25 19:21:55.832479+00,2021-08-25 19:22:07.397917+00,157dcbe8-05d9-11ec-882f-005056bb008a,1045,Citi Cards,aadbbf60-05d9-11ec-8ed2-005056bb008a,,b5d51222-05d9-11ec-a5de-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1045':1A 'card':3B 'citi':2B,Discount From Invoice Date,
b5d5138a-05d9-11ec-a5df-005056bb008a,2021-08-25 19:21:55.832515+00,2021-08-25 19:22:07.468862+00,157dcbe8-05d9-11ec-882f-005056bb008a,1046,Day's Service Station,aadbcad2-05d9-11ec-8ef0-005056bb008a,,b5d5138a-05d9-11ec-a5df-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1046':1A 'day':2B 'servic':4B 'station':5B,Discount From Invoice Date,8508923935
b5d514e8-05d9-11ec-a5e0-005056bb008a,2021-08-25 19:21:55.83255+00,2021-08-25 19:22:07.603484+00,157dcbe8-05d9-11ec-882f-005056bb008a,1067,United Weavers of America,,,b5d514e8-05d9-11ec-a5e0-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1067':1A 'america':5B 'unit':2B 'weaver':3B,Discount From Invoice Date,
b5d51646-05d9-11ec-a5e1-005056bb008a,2021-08-25 19:21:55.832585+00,2021-08-25 19:22:07.763953+00,157dcbe8-05d9-11ec-882f-005056bb008a,1088,Ronald Pannell,aadc1582-05d9-11ec-8f9b-005056bb008a,,b5d51646-05d9-11ec-a5e1-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1088':1A 'pannel':3B 'ronald':2B,Discount From Invoice Date,8500000000
b5d5177c-05d9-11ec-a5e2-005056bb008a,2021-08-25 19:21:55.832616+00,2021-08-25 19:22:07.839296+00,157dcbe8-05d9-11ec-882f-005056bb008a,1094,Flowers Insurance Agency,aadbd766-05d9-11ec-8f0f-005056bb008a,,b5d5177c-05d9-11ec-a5e2-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1094':1A 'agenc':4B 'flower':2B 'insur':3B,Discount From Invoice Date,3347948646
b5d518da-05d9-11ec-a5e3-005056bb008a,2021-08-25 19:21:55.832651+00,2021-08-25 19:22:07.890249+00,157dcbe8-05d9-11ec-882f-005056bb008a,1103,"Colonial Design, Inc",aadbc5d2-05d9-11ec-8ee3-005056bb008a,,b5d518da-05d9-11ec-a5e3-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1103':1A 'coloni':2B 'design':3B 'inc':4B,Discount From Invoice Date,6622862616
b5d51a2e-05d9-11ec-a5e4-005056bb008a,2021-08-25 19:21:55.832685+00,2021-08-25 19:22:07.940166+00,157dcbe8-05d9-11ec-882f-005056bb008a,1113,WC Woods,aadc2fd6-05d9-11ec-8fd2-005056bb008a,,b5d51a2e-05d9-11ec-a5e4-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,12,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,ROCKY,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1113':1A 'wc':2B 'wood':3B,Discount From Invoice Date,8778656119
b5d51b78-05d9-11ec-a5e5-005056bb008a,2021-08-25 19:21:55.832718+00,2021-08-25 19:22:07.990852+00,157dcbe8-05d9-11ec-882f-005056bb008a,1116,"Sullivan Ins. of NW Florida, I",aadc1f0a-05d9-11ec-8fb2-005056bb008a,,b5d51b78-05d9-11ec-a5e5-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1116':1A 'florida':6B 'in':3B 'nw':5B 'sullivan':2B,Discount From Invoice Date,8508626300
b5d51cf4-05d9-11ec-a5e6-005056bb008a,2021-08-25 19:21:55.832756+00,2021-08-25 19:22:08.079135+00,157dcbe8-05d9-11ec-882f-005056bb008a,1123,Man Wah (Macao Commercial Offs,,,b5d51cf4-05d9-11ec-a5e6-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,120,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1123':1A 'commerci':5B 'macao':4B 'man':2B 'off':6B 'wah':3B,Discount From Invoice Date,8530000000
b5d51e7a-05d9-11ec-a5e7-005056bb008a,2021-08-25 19:21:55.832795+00,2021-08-25 19:22:08.146406+00,157dcbe8-05d9-11ec-882f-005056bb008a,1126,The Real Rim Shop,aadc2766-05d9-11ec-8fbd-005056bb008a,,b5d51e7a-05d9-11ec-a5e7-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,3,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Reggie,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1126':1A 'real':3B 'rim':4B 'shop':5B,Discount From Invoice Date,8774287461
b5d51fce-05d9-11ec-a5e8-005056bb008a,2021-08-25 19:21:55.832829+00,2021-08-25 19:22:08.200087+00,157dcbe8-05d9-11ec-882f-005056bb008a,1127,Xtreme Conversions,aadc34a4-05d9-11ec-8fde-005056bb008a,,b5d51fce-05d9-11ec-a5e8-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,3,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Kevin Chandler,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1127':1A 'convers':3B 'xtreme':2B,www.xtremeconversions.net /nDiscount From Invoice Date,2282149898
b5d52118-05d9-11ec-a5e9-005056bb008a,2021-08-25 19:21:55.832862+00,2021-08-25 19:22:08.252368+00,157dcbe8-05d9-11ec-882f-005056bb008a,1131,Barley's Utility Services,aadbaeb2-05d9-11ec-8eb8-005056bb008a,,b5d52118-05d9-11ec-a5e9-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1131':1A 'barley':2B 'servic':5B 'util':4B,Discount From Invoice Date,8508923299
b5d5228a-05d9-11ec-a5ea-005056bb008a,2021-08-25 19:21:55.832905+00,2021-08-25 19:22:08.311825+00,157dcbe8-05d9-11ec-882f-005056bb008a,1134,Atlanta Fixture & Sales Compan,aadbad5e-05d9-11ec-8eb4-005056bb008a,,b5d5228a-05d9-11ec-a5ea-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,8,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Jessica,7709869202,f,,2,,0.00,f,f,f,f,f,,,f,f,'1134':1A 'atlanta':2B 'compan':5B 'fixtur':3B 'sale':4B,Discount From Invoice Date,8002821977
d40996be-05d9-11ec-9e50-005056bb008a,2021-08-25 19:22:46.508309+00,2021-08-25 19:22:50.420734+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,56,PETTY CASH,,,d40996be-05d9-11ec-9e50-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'56':1A 'cash':3B 'petti':2B,,
b5d5cc4e-05d9-11ec-a653-005056bb008a,2021-08-25 19:21:55.837245+00,2021-08-25 19:22:16.578412+00,157dcbe8-05d9-11ec-882f-005056bb008a,1502,Office Depot,aadbfab6-05d9-11ec-8f64-005056bb008a,,b5d5cc4e-05d9-11ec-a653-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1502':1A 'depot':3B 'offic':2B,Discount From Invoice Date,8779696629
b5d52474-05d9-11ec-a5eb-005056bb008a,2021-08-25 19:21:55.832948+00,2021-08-25 19:22:08.369646+00,157dcbe8-05d9-11ec-882f-005056bb008a,1139,Sommer Sound Systems,aadc1c12-05d9-11ec-8fab-005056bb008a,,b5d52474-05d9-11ec-a5eb-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,3,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,BILL,8502156668,f,,2,,0.00,f,f,f,f,f,,,f,f,'1139':1A 'sommer':2B 'sound':3B 'system':4B,Discount From Invoice Date,8502156664
b5d525c8-05d9-11ec-a5ec-005056bb008a,2021-08-25 19:21:55.832982+00,2021-08-25 19:22:08.495449+00,157dcbe8-05d9-11ec-882f-005056bb008a,1143,"George L Patterson Jr, Revenue",aadbc96a-05d9-11ec-8eec-005056bb008a,,b5d525c8-05d9-11ec-a5ec-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1143':1A 'georg':2B 'jr':5B 'l':3B 'patterson':4B 'revenu':6B,Discount From Invoice Date,
b5d5274e-05d9-11ec-a5ed-005056bb008a,2021-08-25 19:21:55.833021+00,2021-08-25 19:22:08.566852+00,157dcbe8-05d9-11ec-882f-005056bb008a,1144,Amazon.Com,aadba89a-05d9-11ec-8ea7-005056bb008a,,b5d5274e-05d9-11ec-a5ed-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,9,f,9b118128-05d9-11ec-a89a-005056bb008a,,1,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1144':1A 'amazon.com':2B,5 - 9 SHIP /nFREE /nDiscount From Invoice Date,
b5d52870-05d9-11ec-a5ee-005056bb008a,2021-08-25 19:21:55.83305+00,2021-08-25 19:22:08.637895+00,157dcbe8-05d9-11ec-882f-005056bb008a,1150,Action Auto,aadba372-05d9-11ec-8e9a-005056bb008a,,b5d52870-05d9-11ec-a5ee-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,7,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1150':1A 'action':2B 'auto':3B,Discount From Invoice Date,3343931725
b5d529a6-05d9-11ec-a5ef-005056bb008a,2021-08-25 19:21:55.833081+00,2021-08-25 19:22:08.691609+00,157dcbe8-05d9-11ec-882f-005056bb008a,1154,Bright House Networks,aadbb362-05d9-11ec-8ec5-005056bb008a,,b5d529a6-05d9-11ec-a5ef-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1154':1A 'bright':2B 'hous':3B 'network':4B,Discount From Invoice Date,8508923155
b5d5318a-05d9-11ec-a5f0-005056bb008a,2021-08-25 19:21:55.833284+00,2021-08-25 19:22:08.745266+00,157dcbe8-05d9-11ec-882f-005056bb008a,1158,Albany Industsries,,,b5d5318a-05d9-11ec-a5f0-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,14,f,9b118128-05d9-11ec-a89a-005056bb008a,,2,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1158':1A 'albani':2B 'industsri':3B,Discount From Invoice Date,
b5d53338-05d9-11ec-a5f1-005056bb008a,2021-08-25 19:21:55.833326+00,2021-08-25 19:22:08.798522+00,157dcbe8-05d9-11ec-882f-005056bb008a,1159,DeFuniak Springs Little League,aadbcc4e-05d9-11ec-8ef4-005056bb008a,,b5d53338-05d9-11ec-a5f1-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1159':1A 'defuniak':2B 'leagu':5B 'littl':4B 'spring':3B,Discount From Invoice Date,8508927475
b5d534fa-05d9-11ec-a5f2-005056bb008a,2021-08-25 19:21:55.833371+00,2021-08-25 19:22:08.851542+00,157dcbe8-05d9-11ec-882f-005056bb008a,1161,Custom Wheels Unlimited,aadbc9c4-05d9-11ec-8eed-005056bb008a,,b5d534fa-05d9-11ec-a5f2-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,2,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Don Place,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1161':1A 'custom':2B 'unlimit':4B 'wheel':3B,Discount From Invoice Date,3362276889
b5d53676-05d9-11ec-a5f3-005056bb008a,2021-08-25 19:21:55.833409+00,2021-08-25 19:22:08.904995+00,157dcbe8-05d9-11ec-882f-005056bb008a,1163,Florida Rental Dealers Associa,aadbd8f6-05d9-11ec-8f13-005056bb008a,,b5d53676-05d9-11ec-a5f3-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1163':1A 'associa':5B 'dealer':4B 'florida':2B 'rental':3B,Discount From Invoice Date,8134842777
b5d537fc-05d9-11ec-a5f4-005056bb008a,2021-08-25 19:21:55.833448+00,2021-08-25 19:22:08.956752+00,157dcbe8-05d9-11ec-882f-005056bb008a,1170,"Gidget Meaut & Associates, LLC",aadbdbf8-05d9-11ec-8f1b-005056bb008a,,b5d537fc-05d9-11ec-a5f4-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,15,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,GIDGET MEAUT,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1170':1A 'associ':4B 'gidget':2B 'llc':5B 'meaut':3B,Email - gmeaut@bellsouth.net /nDiscount From Invoice Date,2288315998
b5d53982-05d9-11ec-a5f5-005056bb008a,2021-08-25 19:21:55.833487+00,2021-08-25 19:22:09.008255+00,157dcbe8-05d9-11ec-882f-005056bb008a,1171,Home Dynamix Rugs,aadbe0e4-05d9-11ec-8f28-005056bb008a,,b5d53982-05d9-11ec-a5f5-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,15,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1171':1A 'dynamix':3B 'home':2B 'rug':4B,Discount From Invoice Date,8007269290
b5d53b76-05d9-11ec-a5f6-005056bb008a,2021-08-25 19:21:55.833537+00,2021-08-25 19:22:09.062786+00,157dcbe8-05d9-11ec-882f-005056bb008a,1172,Denny Lamp Co,aadbcbf4-05d9-11ec-8ef3-005056bb008a,,b5d53b76-05d9-11ec-a5f6-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,15,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1172':1A 'co':4B 'denni':2B 'lamp':3B,Discount From Invoice Date,6155977671
b5d53cca-05d9-11ec-a5f7-005056bb008a,2021-08-25 19:21:55.833572+00,2021-08-25 19:22:09.227163+00,157dcbe8-05d9-11ec-882f-005056bb008a,1175,Radioshack,aadc0d58-05d9-11ec-8f89-005056bb008a,,b5d53cca-05d9-11ec-a5f7-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,1,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1175':1A 'radioshack':2B,PTY CASH /nDiscount From Invoice Date,8502435502
b5d53df6-05d9-11ec-a5f8-005056bb008a,2021-08-25 19:21:55.833601+00,2021-08-25 19:22:09.292206+00,157dcbe8-05d9-11ec-882f-005056bb008a,1191,Viola Leasing,aadc2d6a-05d9-11ec-8fcc-005056bb008a,,b5d53df6-05d9-11ec-a5f8-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,7,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Eric Malone,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1191':1A 'leas':3B 'viola':2B,Discount From Invoice Date,9197712213
b5d53f54-05d9-11ec-a5f9-005056bb008a,2021-08-25 19:21:55.833636+00,2021-08-25 19:22:09.369189+00,157dcbe8-05d9-11ec-882f-005056bb008a,1205,Walton County Central Landfill,aadc2f04-05d9-11ec-8fd0-005056bb008a,,b5d53f54-05d9-11ec-a5f9-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1205':1A 'central':4B 'counti':3B 'landfil':5B 'walton':2B,Discount From Invoice Date,8508928180
b5d54102-05d9-11ec-a5fa-005056bb008a,2021-08-25 19:21:55.833679+00,2021-08-25 19:22:09.43867+00,157dcbe8-05d9-11ec-882f-005056bb008a,1212,Sears,aadc18c0-05d9-11ec-8fa3-005056bb008a,,b5d54102-05d9-11ec-a5fa-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1212':1A 'sear':2B,Discount From Invoice Date,
b5d5422e-05d9-11ec-a5fb-005056bb008a,2021-08-25 19:21:55.833709+00,2021-08-25 19:22:09.509458+00,157dcbe8-05d9-11ec-882f-005056bb008a,1215,Flawless Auto Detail,aadbd48c-05d9-11ec-8f08-005056bb008a,,b5d5422e-05d9-11ec-a5fb-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,2,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1215':1A 'auto':3B 'detail':4B 'flawless':2B,Discount From Invoice Date,2286693731
b5d5438c-05d9-11ec-a5fc-005056bb008a,2021-08-25 19:21:55.833744+00,2021-08-25 19:22:09.562346+00,157dcbe8-05d9-11ec-882f-005056bb008a,1217,Hackney Home Furnishings,aadbdf0e-05d9-11ec-8f23-005056bb008a,,b5d5438c-05d9-11ec-a5fc-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,14,f,9b118128-05d9-11ec-a89a-005056bb008a,,,1500.00,,,f,,Pearce Williams,2059916256,f,,2,,0.00,f,f,f,f,f,,,f,f,'1217':1A 'furnish':4B 'hackney':2B 'home':3B,Discount From Invoice Date,4237459127
b5d544f4-05d9-11ec-a5fd-005056bb008a,2021-08-25 19:21:55.83378+00,2021-08-25 19:22:09.615534+00,157dcbe8-05d9-11ec-882f-005056bb008a,1219,Pensacola Billiard Sales,aadc0146-05d9-11ec-8f75-005056bb008a,,b5d544f4-05d9-11ec-a5fd-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,5,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Johnny,8504772070,f,,2,,0.00,f,f,f,f,f,,,f,f,'1219':1A 'billiard':3B 'pensacola':2B 'sale':4B,Discount From Invoice Date,8504773777
b5d5465c-05d9-11ec-a5fe-005056bb008a,2021-08-25 19:21:55.833816+00,2021-08-25 19:22:09.66654+00,157dcbe8-05d9-11ec-882f-005056bb008a,1221,Amcor,aadba8ea-05d9-11ec-8ea8-005056bb008a,,b5d5465c-05d9-11ec-a5fe-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,14,f,9b118128-05d9-11ec-a89a-005056bb008a,,1,,,,f,,Arnold Shelby,9725271118,f,,2,,0.00,f,f,f,f,f,,,f,f,'1221':1A 'amcor':2B,Discount From Invoice Date,8663612233
b5d5479c-05d9-11ec-a5ff-005056bb008a,2021-08-25 19:21:55.833848+00,2021-08-25 19:22:09.717851+00,157dcbe8-05d9-11ec-882f-005056bb008a,1227,Hott Wheelz,aadbe1a2-05d9-11ec-8f2a-005056bb008a,,b5d5479c-05d9-11ec-a5ff-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,1,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1227':1A 'hott':2B 'wheelz':3B,Discount From Invoice Date,2288651416
b5d548d2-05d9-11ec-a600-005056bb008a,2021-08-25 19:21:55.83388+00,2021-08-25 19:22:09.769545+00,157dcbe8-05d9-11ec-882f-005056bb008a,1228,Multiplying Teams Internationa,aadbf7f0-05d9-11ec-8f5d-005056bb008a,,b5d548d2-05d9-11ec-a600-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Jack Lindsey,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1228':1A 'internationa':4B 'multipli':2B 'team':3B,Discount From Invoice Date,8155720135
b5d54a94-05d9-11ec-a601-005056bb008a,2021-08-25 19:21:55.833924+00,2021-08-25 19:22:09.820788+00,157dcbe8-05d9-11ec-882f-005056bb008a,1234,Baseline Furniture,aadbaf16-05d9-11ec-8eb9-005056bb008a,,b5d54a94-05d9-11ec-a601-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,40,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Brown Councill,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1234':1A 'baselin':2B 'furnitur':3B,Discount From Invoice Date,8662380973
b5d54bde-05d9-11ec-a602-005056bb008a,2021-08-25 19:21:55.833957+00,2021-08-25 19:22:09.87074+00,157dcbe8-05d9-11ec-882f-005056bb008a,1242,Jack of All Games,aadbe60c-05d9-11ec-8f34-005056bb008a,,b5d54bde-05d9-11ec-a602-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,10,f,9b118128-05d9-11ec-a89a-005056bb008a,,2,,,,f,,Bill Belknap,9723948253,f,,2,,0.00,f,f,f,f,f,,,f,f,'1242':1A 'game':5B 'jack':2B,Discount From Invoice Date,5133466941
b5d54d28-05d9-11ec-a603-005056bb008a,2021-08-25 19:21:55.83399+00,2021-08-25 19:22:09.937276+00,157dcbe8-05d9-11ec-882f-005056bb008a,1243,Classic Flame,,,b5d54d28-05d9-11ec-a603-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,14,f,9b118128-05d9-11ec-a89a-005056bb008a,,1,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1243':1A 'classic':2B 'flame':3B,Discount From Invoice Date,
b5d54e68-05d9-11ec-a604-005056bb008a,2021-08-25 19:21:55.834022+00,2021-08-25 19:22:10.077514+00,157dcbe8-05d9-11ec-882f-005056bb008a,1257,Opp Exxon Servicenter & Wrecke,aadbfbce-05d9-11ec-8f67-005056bb008a,,b5d54e68-05d9-11ec-a604-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1257':1A 'exxon':3B 'opp':2B 'servicent':4B 'wreck':5B,Discount From Invoice Date,3344933382
b5d54fe4-05d9-11ec-a605-005056bb008a,2021-08-25 19:21:55.83406+00,2021-08-25 19:22:10.20724+00,157dcbe8-05d9-11ec-882f-005056bb008a,1259,R & J's Auto Concepts,aadc0bc8-05d9-11ec-8f85-005056bb008a,,b5d54fe4-05d9-11ec-a605-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,3,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Richard,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1259':1A 'auto':5B 'concept':6B 'j':3B 'r':2B,Discount From Invoice Date,8503620170
b5d55174-05d9-11ec-a606-005056bb008a,2021-08-25 19:21:55.8341+00,2021-08-25 19:22:10.33598+00,157dcbe8-05d9-11ec-882f-005056bb008a,1261,Covington County Probate Offic,aadbc8de-05d9-11ec-8eeb-005056bb008a,,b5d55174-05d9-11ec-a606-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'1261':1A 'counti':3B 'covington':2B 'offic':5B 'probat':4B,Discount From Invoice Date,3344282510
b5d552f0-05d9-11ec-a607-005056bb008a,2021-08-25 19:21:55.834138+00,2021-08-25 19:22:10.429492+00,157dcbe8-05d9-11ec-882f-005056bb008a,1262,Dealer Sales Inc,aadbcb36-05d9-11ec-8ef1-005056bb008a,,b5d552f0-05d9-11ec-a607-005056bb008a,1,ab9e697a-05d9-11ec-9200-005056bb008a,10,f,9b118128-05d9-11ec-a89a-005056bb008a,,,,,,f,,Amy,9036758778,f,,2,,0.00,f,f,f,f,f,,,f,f,'1262':1A 'dealer':2B 'inc':4B 'sale':3B,Discount From Invoice Date,9036759582
