id,time_created,time_updated,number,name,address1,address2,city,state,postal_code,latitude,longitude,country,county,phone,fax
aadbda0e-05d9-11ec-8f16-005056bb008a,2021-08-25 19:21:37.42198,2021-08-25 19:21:37.421981,143,Funai Corporation Inc,201 Route 17,,Rutherford,NJ,07070,,,USA,,3107836916,
aadbda68-05d9-11ec-8f17-005056bb008a,2021-08-25 19:21:37.42199,2021-08-25 19:21:37.42199,144,Funky's Electrical LLC,5924 Ashton Woods Circle,,Milton,FL,32570,,,USA,,8502071800,
aadbdacc-05d9-11ec-8f18-005056bb008a,2021-08-25 19:21:37.421999,2021-08-25 19:21:37.421999,145,General Electric Company,P.O. Box 100393,,Atlanta,GA,30384,,,USA,,5023393185,8008516200
aadbdb26-05d9-11ec-8f19-005056bb008a,2021-08-25 19:21:37.422009,2021-08-25 19:21:37.422009,147,Gene Parker,P.O. Box 8350,,Pensacola,FL,32505,,,USA,,8504765849,
aadbdb8a-05d9-11ec-8f1a-005056bb008a,2021-08-25 19:21:37.422018,2021-08-25 19:21:37.422018,148,Frank H. Pannell,798 Twin Lake Drive,,DeFuniak Springs,FL,32433,,,USA,,,
aadbdbf8-05d9-11ec-8f1b-005056bb008a,2021-08-25 19:21:37.42203,2021-08-25 19:21:37.42203,149,"Gidget Meaut & Associates, LLC",3612 CR100,,Corinth,MS,38834,,,USA,,2288315998,
aadbdc52-05d9-11ec-8f1c-005056bb008a,2021-08-25 19:21:37.422039,2021-08-25 19:21:37.422039,150,Glideaway,8226 Lackland Road,,St Louis,MO,63114,,,USA,,3144263999,
aadbdcac-05d9-11ec-8f1d-005056bb008a,2021-08-25 19:21:37.422048,2021-08-25 19:21:37.422048,151,GM Financial,PO Box 182344,,Arlington,TX,76096-2344,,,USA,,8555015563,
aadbdd2e-05d9-11ec-8f1e-005056bb008a,2021-08-25 19:21:37.422061,2021-08-25 19:21:37.422061,152,Grace Church,P.O. Box 764,,DeFuniak Springs,FL,32435,,,USA,,,
aadbdd92-05d9-11ec-8f1f-005056bb008a,2021-08-25 19:21:37.422071,2021-08-25 19:21:37.422071,153,The Cit Group/Commercial Servi,P.O. Box 1036,,Charlotte,NC,28201-1036,,,USA,,8003524417,3368899350
aadbddec-05d9-11ec-8f20-005056bb008a,2021-08-25 19:21:37.42208,2021-08-25 19:21:37.42208,154,Gulf Coast Pest Control,3600 East 15th Street,,Panama City,FL,32404,,,USA,,8507858844,
aadbde50-05d9-11ec-8f21-005056bb008a,2021-08-25 19:21:37.42209,2021-08-25 19:21:37.42209,155,Gulf Coast Cellular,771 N Pace Blvd.,,Pensacola,FL,32505,,,USA,,8503906552,
aadbdeb4-05d9-11ec-8f22-005056bb008a,2021-08-25 19:21:37.4221,2021-08-25 19:21:37.4221,156,Gulf Power Summary Billing,P.O. Box 29090,,Miami,FL,33102-9090,,,USA,,8004446649,
aadbdf0e-05d9-11ec-8f23-005056bb008a,2021-08-25 19:21:37.422109,2021-08-25 19:21:37.422109,157,Hackney Home Furnishings,P.O. Box 705,,Athens,TN,37371,,,USA,,4237459127,4237457409
aadbdf72-05d9-11ec-8f24-005056bb008a,2021-08-25 19:21:37.422118,2021-08-25 19:21:37.422118,158,Harden Manufacturing Corp.,7155 State Highway 13,,Haleyville,AL,35565,,,USA,,8005483034,2054864811
aadbdfcc-05d9-11ec-8f25-005056bb008a,2021-08-25 19:21:37.422128,2021-08-25 19:21:37.422128,159,Higdon Furniture Company,P.O. BOX 1739,,Quincy,FL,32353-1739,,,USA,,8005444366,8506272486
aadbe026-05d9-11ec-8f26-005056bb008a,2021-08-25 19:21:37.422137,2021-08-25 19:21:37.422137,160,"High Touch, Inc.",P.O Box 74686,,Chicago,IL,60675-4686,,,USA,,8009594357,3168315555
aadbe08a-05d9-11ec-8f27-005056bb008a,2021-08-25 19:21:37.422146,2021-08-25 19:21:37.422146,161,"Higier Allen & Lautin, P.C.",5057 Keller Sprs. Rd. Ste 600,Att: Jeff Mitchell,Addison,TX,75001-6608,,,USA,,9727161888,9727161899
aadbe0e4-05d9-11ec-8f28-005056bb008a,2021-08-25 19:21:37.422156,2021-08-25 19:21:37.422156,163,Home Dynamix Rugs,One Carol Place,,Moonachie,NJ,07074,,,USA,,8007269290,
aadbe13e-05d9-11ec-8f29-005056bb008a,2021-08-25 19:21:37.422165,2021-08-25 19:21:37.422165,164,Home Meridian,"390 Premier Drive, Suite 310",,High Point,NC,27265,,,USA,,3368197232,3368197224
aadbe1a2-05d9-11ec-8f2a-005056bb008a,2021-08-25 19:21:37.422175,2021-08-25 19:21:37.422175,165,Hott Wheelz,1519 Pass Road,,Gulfport,MS,39501,,,USA,,2288651416,
aadbe206-05d9-11ec-8f2b-005056bb008a,2021-08-25 19:21:37.422184,2021-08-25 19:21:37.422184,166,Howard Miller Clock,860 East Main Avenue,,Zeeland,MI,49464-1300,,,USA,,6167729131,6167721670
aadbe2ec-05d9-11ec-8f2c-005056bb008a,2021-08-25 19:21:37.422208,2021-08-25 19:21:37.422208,167,"Howell Enterprises, LLC",1482 Hwy 185,,Westville,FL,32464,,,USA,,8509565120,
aadbe350-05d9-11ec-8f2d-005056bb008a,2021-08-25 19:21:37.422218,2021-08-25 19:21:37.422218,168,Humana,PO Box 533,Grp ID: 615697-001,Carol Stream,IL,60132-0533,,,USA,,,
aadbe3b4-05d9-11ec-8f2e-005056bb008a,2021-08-25 19:21:37.422227,2021-08-25 19:21:37.422228,169,"IAM Financial Services, Inc.",2515 Lincoln Services,,Clarksville,IN,47129,,,USA,,8663002070,8129445635
aadbe40e-05d9-11ec-8f2f-005056bb008a,2021-08-25 19:21:37.422237,2021-08-25 19:21:37.422237,170,"I Fix Computers, Inc.",746 Baldwin Ave.,,DeFuniak Springs,FL,32435,,,USA,,8508920977,8508920815
aadbe47c-05d9-11ec-8f30-005056bb008a,2021-08-25 19:21:37.422247,2021-08-25 19:21:37.422248,171,InnerWorkings,Accounts Receivable,7503 Solution Center,Chicago,IL,60677-7005,,,USA,,9725780899,
aadbe4f4-05d9-11ec-8f31-005056bb008a,2021-08-25 19:21:37.42226,2021-08-25 19:21:37.42226,172,Innov-Ex Home Products,3406 POMOMA BLVD,,Pomona,CA,91768,,,USA,,9098958799,9098958798
aadbe558-05d9-11ec-8f32-005056bb008a,2021-08-25 19:21:37.422269,2021-08-25 19:21:37.422269,173,iRobot Corporation,8 Crosby Drive,,Bedford,MA,01730,,,USA,,,
aadbe5b2-05d9-11ec-8f33-005056bb008a,2021-08-25 19:21:37.422279,2021-08-25 19:21:37.422279,174,I-TECH Locksmith,1262 Goodway Road,,Frisco City,AL,36445,,,USA,,2515646532,
aadbe60c-05d9-11ec-8f34-005056bb008a,2021-08-25 19:21:37.422288,2021-08-25 19:21:37.422288,175,Jack of All Games,9271 Meridian Way,,West Chester,OH,45069,,,USA,,5133466941,5133263026
aadbe670-05d9-11ec-8f35-005056bb008a,2021-08-25 19:21:37.422297,2021-08-25 19:21:37.422297,176,Jackson - Catnapper,PO Box 1359,,Cleveland,TN,37364,,,USA,,4239617200,4235997403
aadbe6ca-05d9-11ec-8f36-005056bb008a,2021-08-25 19:21:37.422307,2021-08-25 19:21:37.422307,177,Jackson Furniture Companies,P.O. Box 1359,,Cleveland,TN,37364-1359,,,USA,,8004604368,5148453369
aadbe72e-05d9-11ec-8f37-005056bb008a,2021-08-25 19:21:37.422316,2021-08-25 19:21:37.422317,178,Jack Swager,5800 Rock Hill Road,,Ponce De Leon,FL,32455,,,USA,,,
aadbe8aa-05d9-11ec-8f38-005056bb008a,2021-08-25 19:21:37.422355,2021-08-25 19:21:37.422355,179,Jerry Bogo Company,3916 Volunteer Drive,P.O. Box 23227,Chattanooga,TN,37422,,,USA,,8002517640,4238945122
aadbe90e-05d9-11ec-8f39-005056bb008a,2021-08-25 19:21:37.422365,2021-08-25 19:21:37.422365,180,Jesse Mason,753 Olds Street,,Jonesville,MI,49250,,,USA,,,
aadbe968-05d9-11ec-8f3a-005056bb008a,2021-08-25 19:21:37.422374,2021-08-25 19:21:37.422374,181,JFI,P.O. BOX 1359,,CLEVELAND,TN,37323,,,USA,,,
aadbe9c2-05d9-11ec-8f3b-005056bb008a,2021-08-25 19:21:37.422383,2021-08-25 19:21:37.422383,182,Joedon Mills,2022 Forest Avenue,,Panama City,FL,30405,,,USA,,,
aadbea1c-05d9-11ec-8f3c-005056bb008a,2021-08-25 19:21:37.422392,2021-08-25 19:21:37.422392,183,Joshua Best,456 Old Landfill Road,,DeFuniak Springs,FL,32433,,,USA,,8504197750,
aadbea8a-05d9-11ec-8f3d-005056bb008a,2021-08-25 19:21:37.422403,2021-08-25 19:21:37.422403,184,JVC Service & Engineering Co.,P.O. Box 12262,,Newark,NJ,07101-9784,,,USA,,8004487582,
aadbeae4-05d9-11ec-8f3e-005056bb008a,2021-08-25 19:21:37.422412,2021-08-25 19:21:37.422412,185,Kangaroo Trading Company,"4135 West Main Street, Suite 3",,Tupelo,MS,38801,,,USA,,2282236080,
aadbeb52-05d9-11ec-8f3f-005056bb008a,2021-08-25 19:21:37.422423,2021-08-25 19:21:37.422423,186,Kea-Ash Electrical Contractors,1947 N Hwy 181,,Westville,FL,32464,,,USA,,8505276548,
aadbebb6-05d9-11ec-8f40-005056bb008a,2021-08-25 19:21:37.422433,2021-08-25 19:21:37.422433,187,Kenny Strange Electric,2436 N EAST AVE,,Panama City,FL,32405-6220,,,USA,,8502158030,
aadbec1a-05d9-11ec-8f41-005056bb008a,2021-08-25 19:21:37.422443,2021-08-25 19:21:37.422443,188,Kevin Pannell,2630 John Deere Lane,,Ponce de Leon,FL,32455-6343,,,USA,,,
aadbec7e-05d9-11ec-8f42-005056bb008a,2021-08-25 19:21:37.422452,2021-08-25 19:21:37.422452,189,Kidz World,PO Box 1250,,Calhoun City,MS,38916,,,USA,,6623213221,6624897922
aadbed00-05d9-11ec-8f43-005056bb008a,2021-08-25 19:21:37.422466,2021-08-25 19:21:37.422466,190,Klaussner Furniture,Lewallen Street,Drawer 220,Asheboro,NC,27204-0220,,,USA,,,
aadbed5a-05d9-11ec-8f44-005056bb008a,2021-08-25 19:21:37.422475,2021-08-25 19:21:37.422475,191,L2 Corp,12 Sullivan Street,,Westwood,NJ,07675,,,USA,,8002415641,6782554580
aadbedb4-05d9-11ec-8f45-005056bb008a,2021-08-25 19:21:37.422484,2021-08-25 19:21:37.422484,192,Labs Inc,7585-D Ponce DeLeon Circle,,Doraville,GA,30340,,,USA,,7704490323,7704475462
aadbee18-05d9-11ec-8f46-005056bb008a,2021-08-25 19:21:37.422494,2021-08-25 19:21:37.422494,193,"Lane Furniture Industries, Inc",P.O. Box 536823,,Atlanta,GA,30353-6823,,,USA,,6625667211,
aadbee7c-05d9-11ec-8f47-005056bb008a,2021-08-25 19:21:37.422503,2021-08-25 19:21:37.422503,194,La-Z-Boy,1284 North Telegraph Road,,Monroe,MN,48162,,,USA,,,
aadbeed6-05d9-11ec-8f48-005056bb008a,2021-08-25 19:21:37.422513,2021-08-25 19:21:37.422513,195,Leddon's Land Clearing & Hauli,222 Leddon Road,,DeFuniak Springs,FL,32433,,,USA,,8509781980,
aadbef3a-05d9-11ec-8f49-005056bb008a,2021-08-25 19:21:37.422523,2021-08-25 19:21:37.422523,196,Homan Abooassef,8990 North Davis Highway,Appartment 50,Pensacola,FL,32514,,,USA,,6785773685,
aadbef9e-05d9-11ec-8f4a-005056bb008a,2021-08-25 19:21:37.422533,2021-08-25 19:21:37.422533,197,L&P FINANCIAL SERVICES CO.,P.O. BOX 538385,,Atlanta,GA,30353-8385,,,USA,,8006990607,8006991151
aadbf002-05d9-11ec-8f4b-005056bb008a,2021-08-25 19:21:37.422543,2021-08-25 19:21:37.422543,198,Liberty National Life Insuranc,Att: Worksite Billing Dept.,PO Box 248889-73124,Okalahoma City,OK,73124-8889,,,USA,,,
aadbf066-05d9-11ec-8f4c-005056bb008a,2021-08-25 19:21:37.422553,2021-08-25 19:21:37.422553,199,Lowe's,135 Business Park Road,,DeFuniak Springs,FL,32435,,,USA,,8509516060,8509516061
aadbf0d4-05d9-11ec-8f4d-005056bb008a,2021-08-25 19:21:37.422563,2021-08-25 19:21:37.422563,200,MAC Motion Chairs,"210 Parktowne Blvd, Suite 1",,Edgewater,FL,32132,,,USA,,3864232223,3864230133
aadbf12e-05d9-11ec-8f4e-005056bb008a,2021-08-25 19:21:37.422573,2021-08-25 19:21:37.422573,202,Moates Mower Repair,5023 FL-22,,Callaway,FL,32404,,,USA,,,
aadbf192-05d9-11ec-8f4f-005056bb008a,2021-08-25 19:21:37.422583,2021-08-25 19:21:37.422583,203,March Furniture Mfg. Inc,P.O. Box 875,,Ramseur,NC,27316,,,USA,,3368244413,3368241101
aadbf1ec-05d9-11ec-8f50-005056bb008a,2021-08-25 19:21:37.422592,2021-08-25 19:21:37.422592,204,May Day Festival,"291 College Avenue, Apt I",,DeFuniak Springs,FL,32435,,,USA,,8503337302,
aadbf25a-05d9-11ec-8f51-005056bb008a,2021-08-25 19:21:37.422602,2021-08-25 19:21:37.422602,205,MasterCraft Printed Products,2150 Century Circle,,Irving,TX,75062,,,USA,,8172933934,8172936890
aadbf2b4-05d9-11ec-8f52-005056bb008a,2021-08-25 19:21:37.422612,2021-08-25 19:21:37.422612,206,Matthew J McKinnon,801 West Covington Avenue,,Opp,AL,36467,,,USA,,3342089646,
aadbf318-05d9-11ec-8f53-005056bb008a,2021-08-25 19:21:37.422622,2021-08-25 19:21:37.422622,208,McLeans Florist & Gifts,161 State Hwy 83 North,,DeFuniak Springs,FL,32433,,,USA,,8508923432,
aadbf37c-05d9-11ec-8f54-005056bb008a,2021-08-25 19:21:37.422632,2021-08-25 19:21:37.422632,209,The CIT Group/Commercial Servi,P.O. Box 1036,,Charlotte,NC,28201-1036,,,USA,,6623337200,
aadbf3ea-05d9-11ec-8f55-005056bb008a,2021-08-25 19:21:37.422643,2021-08-25 19:21:37.422643,211,Mediacom,P.O. Box 105327,,Atlanta,GA,30348-5327,,,USA,,8003797412,
aadbf4b2-05d9-11ec-8f56-005056bb008a,2021-08-25 19:21:37.422663,2021-08-25 19:21:37.422663,212,Med-Lift & Mobility Inc.,P. O. Box 1249,,Calhoun City,MS,38916,,,USA,,8007489438,8662380973
aadbf516-05d9-11ec-8f57-005056bb008a,2021-08-25 19:21:37.422673,2021-08-25 19:21:37.422673,213,Merrimac Rentals,5301 Thomas Drive,,Panama City Beach,FL,32408,,,USA,,,
aadbf57a-05d9-11ec-8f58-005056bb008a,2021-08-25 19:21:37.422683,2021-08-25 19:21:37.422683,214,Midwest Tropical,3700 West Morse Avenue,,Lincolnwood,IL,60645,,,USA,,8476796666,8476796669
aadbf5d4-05d9-11ec-8f59-005056bb008a,2021-08-25 19:21:37.422692,2021-08-25 19:21:37.422692,215,Million Dollar Rustic,10390 Brockwood Road,,Dallas,TX,75238,,,USA,,2149065957,
aadbf638-05d9-11ec-8f5a-005056bb008a,2021-08-25 19:21:37.422702,2021-08-25 19:21:37.422702,216,Leading Edge Technology Soluti,2913 N. Ontario Street,,Burbank,CA,91504,,,USA,,8185697022,8188415823
aadbf692-05d9-11ec-8f5b-005056bb008a,2021-08-25 19:21:37.422711,2021-08-25 19:21:37.422711,217,Mirror Dynamics Ltd.,750 South 13th Street,,Newark,NJ,07103,,,USA,,9738245509,9736432358
aadbf6ec-05d9-11ec-8f5c-005056bb008a,2021-08-25 19:21:37.42272,2021-08-25 19:21:37.42272,218,Mitsubishi,1057 E. Imperial Hwy 419,,Placentia,CA,92870,,,USA,,8004775381,
aadbf7f0-05d9-11ec-8f5d-005056bb008a,2021-08-25 19:21:37.422746,2021-08-25 19:21:37.422746,219,Multiplying Teams Internationa,P.O. Box 361884,,Birmingham,AL,35236,,,USA,,8155720135,
aadbf854-05d9-11ec-8f5e-005056bb008a,2021-08-25 19:21:37.422756,2021-08-25 19:21:37.422756,220,E. Murfee Gewin,P.O.Box 11565,,Montgomery,AL,36111,,,USA,,3342620350,
aadbf8b8-05d9-11ec-8f5f-005056bb008a,2021-08-25 19:21:37.422766,2021-08-25 19:21:37.422766,221,"Nationwide Marketing Group, LL",110 Oakwood Drive,Suite 200,Winston-Salem,NC,27103,,,USA,,3367145080,3367271333
aadbf91c-05d9-11ec-8f60-005056bb008a,2021-08-25 19:21:37.422776,2021-08-25 19:21:37.422776,222,New-Tel Communications,23 South 7th Street,,DeFuniak Springs,FL,32435,,,USA,,8508922934,
aadbf98a-05d9-11ec-8f61-005056bb008a,2021-08-25 19:21:37.422787,2021-08-25 19:21:37.422787,223,New Age Electronics,21950 Arnold Center Road,,Carson,CA,90810,,,USA,,8668567117,6788260797
aadbf9e4-05d9-11ec-8f62-005056bb008a,2021-08-25 19:21:37.422796,2021-08-25 19:21:37.422796,224,Next Dimension/Laurel,7080 Industrial Road,,Florence,KY,41042,,,USA,,8883463674,6067270197
aadbfa48-05d9-11ec-8f63-005056bb008a,2021-08-25 19:21:37.422806,2021-08-25 19:21:37.422806,225,National Tire Brokers Corporat,829 W. Nelson Ave.,,DeFuniak Springs,FL,32433,,,USA,,8508925191,8508927869
aadbfab6-05d9-11ec-8f64-005056bb008a,2021-08-25 19:21:37.422817,2021-08-25 19:21:37.422817,226,Office Depot,P.O. Box 1413,,CHARLOTTE,NC,28201-1413,,,USA,,8779696629,
aadbfb10-05d9-11ec-8f65-005056bb008a,2021-08-25 19:21:37.422826,2021-08-25 19:21:37.422826,227,Office Max,P.O. Box 101705,,Atlanta,GA,30392-1705,,,USA,,8779696629,
aadbfb74-05d9-11ec-8f66-005056bb008a,2021-08-25 19:21:37.422836,2021-08-25 19:21:37.422836,229,OneSource IML,"16163 West 45th Drive, Unit E",,Golden,CO,80403,,,USA,,9725700844,
aadbfbce-05d9-11ec-8f67-005056bb008a,2021-08-25 19:21:37.422845,2021-08-25 19:21:37.422845,230,Opp Exxon Servicenter & Wrecke,P.O.Box 39,,Opp,AL,36467,,,USA,,3344933382,
aadbfc32-05d9-11ec-8f68-005056bb008a,2021-08-25 19:21:37.422855,2021-08-25 19:21:37.422855,231,Opp Parks & Recreation,1000 Cameron Road,,Opp,AL,36467,,,USA,,3344937970,
aadbfcb4-05d9-11ec-8f69-005056bb008a,2021-08-25 19:21:37.422868,2021-08-25 19:21:37.422868,232,Opp Utilities Board,P.O. BOX 610,,Opp,AL,36467-0610,,,USA,,3344934571,
aadbfd18-05d9-11ec-8f6a-005056bb008a,2021-08-25 19:21:37.422878,2021-08-25 19:21:37.422878,234,Orkin Exterminating,2014 Lewis Turner Blvd,,Ft Walton Beach,FL,32547-1352,,,USA,,3347920940,
aadbfd7c-05d9-11ec-8f6b-005056bb008a,2021-08-25 19:21:37.422887,2021-08-25 19:21:37.422888,235,"O'Rourke Brothers, Inc.",3885 ELMORE AVENUE,SUITE 100,DAVENPORT,IA,52807,,,USA,,8002825282,4043469869
aadbfdd6-05d9-11ec-8f6c-005056bb008a,2021-08-25 19:21:37.422897,2021-08-25 19:21:37.422897,236,"Pacific Imports, Inc.",4825 Fulton Industrial Blvd.,,Atlanta,GA,30336,,,USA,,8886394689,4044720766
aadbfe3a-05d9-11ec-8f6d-005056bb008a,2021-08-25 19:21:37.422907,2021-08-25 19:21:37.422907,237,Panasonic,One Panasonic Way,,Secaucus,NJ,07094,,,USA,,9723550809,9723550809
aadbfe9e-05d9-11ec-8f6e-005056bb008a,2021-08-25 19:21:37.422916,2021-08-25 19:21:37.422916,238,Panhandle Alarm,10 Industrial Blvd.,,Pensacola,FL,32503-7647,,,USA,,8504782108,8504782250
aadbfef8-05d9-11ec-8f6f-005056bb008a,2021-08-25 19:21:37.422926,2021-08-25 19:21:37.422926,239,Panhandle Key & Safe,1451 Jenks Avenue,,Panama City,FL,32401,,,USA,,8507693030,8507694737
aadbff5c-05d9-11ec-8f70-005056bb008a,2021-08-25 19:21:37.422936,2021-08-25 19:21:37.422936,240,Parts Pro,"9555 Holsberry Road, Suite 4",,Pensacola,FL,32534,,,USA,,8506077034,8506962011
aadbffc0-05d9-11ec-8f71-005056bb008a,2021-08-25 19:21:37.422946,2021-08-25 19:21:37.422946,241,Peaden Heatomg & Air Condition,618 West Baldwin Road,,Panama City,FL,32405,,,USA,,8508721004,8507471652
aadc0024-05d9-11ec-8f72-005056bb008a,2021-08-25 19:21:37.422956,2021-08-25 19:21:37.422956,242,"Peak Audio Group, LLC",13970 SW 72nd Avenue,,Portland,OR,97223,,,USA,,8777155439,
aadc007e-05d9-11ec-8f73-005056bb008a,2021-08-25 19:21:37.422965,2021-08-25 19:21:37.422965,243,PeeWee's Garage,P.O. Box 23,,Kinston,AL,36453,,,USA,,3345653980,
aadc00e2-05d9-11ec-8f74-005056bb008a,2021-08-25 19:21:37.422975,2021-08-25 19:21:37.422975,244,"Chuck Perdue, Tax Collector",P.O. Box 2285,,Panama City,FL,32402,,,USA,,8507844090,
aadc0146-05d9-11ec-8f75-005056bb008a,2021-08-25 19:21:37.422985,2021-08-25 19:21:37.422985,245,Pensacola Billiard Sales,"5100 North 9th Avenue, A101",Cordova Mall,Pensacola,FL,32504,,,USA,,8504773777,8504772070
aadc01aa-05d9-11ec-8f76-005056bb008a,2021-08-25 19:21:37.422995,2021-08-25 19:21:37.422995,246,Perdue Woodworks,2415 Creek Drive,,Rapid City,SD,57703,,,USA,,6053410095,6053411565
aadc020e-05d9-11ec-8f77-005056bb008a,2021-08-25 19:21:37.423004,2021-08-25 19:21:37.423004,247,"Petra Industries, LLC",PO Box 955611,,St Louis,MO,63195-5611,,,USA,,8004436975,8009973872
aadc0268-05d9-11ec-8f78-005056bb008a,2021-08-25 19:21:37.423014,2021-08-25 19:21:37.423014,248,Phillips Consumer Electronics,DPT A9-22610,P.O. Box 840810,Dallas,TX,75284-0810,,,USA,,8655214602,8655214633
aadc070e-05d9-11ec-8f79-005056bb008a,2021-08-25 19:21:37.423133,2021-08-25 19:21:37.423133,249,Phones Unlimited,"444 Azalea Road, Suite B",,Mobile,AL,36609,,,USA,,2513422223,2513424447
aadc0786-05d9-11ec-8f7a-005056bb008a,2021-08-25 19:21:37.423145,2021-08-25 19:21:37.423145,250,Pilliod Furniture,P.O. Box 538173,,Atlanta,GA,30353-8173,,,USA,,3363154376,9724090382
aadc07ea-05d9-11ec-8f7b-005056bb008a,2021-08-25 19:21:37.423155,2021-08-25 19:21:37.423155,251,Pioneer,P.O. Box 70566,,Chicago,IL,60673-0566,,,USA,,,3109522247
aadc084e-05d9-11ec-8f7c-005056bb008a,2021-08-25 19:21:37.423165,2021-08-25 19:21:37.423165,252,Platt's Appliance Repair,4410 US Hwy 90 West,,DeFuniak Springs,FL,32433,,,USA,,8508924670,
aadc08bc-05d9-11ec-8f7d-005056bb008a,2021-08-25 19:21:37.423176,2021-08-25 19:21:37.423176,253,Powell Company,P.O. Box 99926,,Chicago,IL,60696-7726,,,USA,,8006224456,3108376223
aadc0916-05d9-11ec-8f7e-005056bb008a,2021-08-25 19:21:37.423185,2021-08-25 19:21:37.423185,254,Principal Mutual,C/O Kimberly Henning,711 High Street,Des Monines,IA,50392,,,USA,,8002476699,5152467326
aadc097a-05d9-11ec-8f7f-005056bb008a,2021-08-25 19:21:37.423195,2021-08-25 19:21:37.423195,255,Progressive Insurance,P.O. BOX 105428,,ATLANTA,GA,30348-5428,,,USA,,,
aadc09de-05d9-11ec-8f80-005056bb008a,2021-08-25 19:21:37.423205,2021-08-25 19:21:37.423205,256,Progressive Furniture Inc.,PO Box 633833,,Cincinnati,OH,45263-3833,,,USA,,4194464552,4194464550
aadc0a38-05d9-11ec-8f81-005056bb008a,2021-08-25 19:21:37.423214,2021-08-25 19:21:37.423214,257,PSK Printing & Shipping,512 N. Hampton Road,,Desoto,TX,75115,,,USA,,2143880211,4695674899
aadc0a9c-05d9-11ec-8f82-005056bb008a,2021-08-25 19:21:37.423224,2021-08-25 19:21:37.423224,258,Quality Glass of Walton County,1652 Highway 90 West,,DeFuniak Springs,FL,32433,,,USA,,8508924929,8508925972
aadc0b0a-05d9-11ec-8f83-005056bb008a,2021-08-25 19:21:37.423235,2021-08-25 19:21:37.423235,259,Quality Quick Print,DMSCAMPUS #150,300 EAST 2650 NORTH,NORTH OGDEN,UT,84414,,,USA,,,
aadc0b64-05d9-11ec-8f84-005056bb008a,2021-08-25 19:21:37.423244,2021-08-25 19:21:37.423244,260,Quill Corparation,P.O. Box 37600,,Philadelphia,PA,19101-0600,,,USA,,8007898965,
aadc0bc8-05d9-11ec-8f85-005056bb008a,2021-08-25 19:21:37.423253,2021-08-25 19:21:37.423253,261,R & J's Auto Concepts,11-B Beal Parkway SW,,Ft Walton Beach,FL,32548,,,USA,,8503620170,8503621075
aadc0c22-05d9-11ec-8f86-005056bb008a,2021-08-25 19:21:37.423263,2021-08-25 19:21:37.423263,262,Rent-A-Center Franchising Inte,5501 Headquarters Drive,,Plano,TX,75024,,,USA,,9724034943,9726085371
aadc0c86-05d9-11ec-8f87-005056bb008a,2021-08-25 19:21:37.423273,2021-08-25 19:21:37.423273,263,RAC DC,5501 Headquarters Drive,,Plano,TX,75024,,,USA,,,
aadc0cea-05d9-11ec-8f88-005056bb008a,2021-08-25 19:21:37.423283,2021-08-25 19:21:37.423283,264,RAC National Product Service,5501 Headquarters Drive,3rd Floor East- Product Servic,Plano,TX,75024,,,USA,,9728011961,9728011478
aadc0d58-05d9-11ec-8f89-005056bb008a,2021-08-25 19:21:37.423293,2021-08-25 19:21:37.423293,265,Radioshack,99 North Eglin Parkway,Unit 6B,Ft Walton Beach,FL,32548,,,USA,,8502435502,
aadc0dbc-05d9-11ec-8f8a-005056bb008a,2021-08-25 19:21:37.423304,2021-08-25 19:21:37.423304,266,"FWI 40, LLC - DeFuniak Square",P.O. BOX 531752,,ATLANTA,GA,30353-1752,,,USA,,7274492020,7274492212
aadc0e48-05d9-11ec-8f8b-005056bb008a,2021-08-25 19:21:37.423318,2021-08-25 19:21:37.423318,267,"DeFuniak Equities, LLC",5728 Major Boulevard,SUITE 505,Orlando,FL,32819,,,USA,,4076509100,
aadc0f60-05d9-11ec-8f8c-005056bb008a,2021-08-25 19:21:37.423346,2021-08-25 19:21:37.423346,268,"CBRE, Inc., SUSO 2 UPTOWN",Uptown Station FCT001,P.O. Box 74498,Cleveland,OH,44194-4498,,,USA,,7063274774,
aadc0fce-05d9-11ec-8f8d-005056bb008a,2021-08-25 19:21:37.423357,2021-08-25 19:21:37.423357,269,Group Lisenby LLC - Panama Pla,C/O Fred Chikovsky,2300NW Corporate Blvd Suite141,Boca Raton,FL,33431,,,USA,,5612419688,
aadc1032-05d9-11ec-8f8e-005056bb008a,2021-08-25 19:21:37.423367,2021-08-25 19:21:37.423367,270,Ladd Real Estate-Milton,6 Office Park Circle,Suite 111,Birmingham,AL,35223,,,USA,,2058794777,2058684699
aadc10a0-05d9-11ec-8f8f-005056bb008a,2021-08-25 19:21:37.423378,2021-08-25 19:21:37.423378,271,The Mitchell Company,Shopping Center Management,P.O. Box 160306,Mobile,AL,36616,,,USA,,2513802929,2513451286
aadc1122-05d9-11ec-8f90-005056bb008a,2021-08-25 19:21:37.423391,2021-08-25 19:21:37.423391,272,Barbara Bloch Rev. Tr.,Acct. NO. 414-0000675054-5,"Washington Mutual Bank,POB 592",Port Townsend,WA,98368,,,USA,,3603850600,
aadc1190-05d9-11ec-8f91-005056bb008a,2021-08-25 19:21:37.423402,2021-08-25 19:21:37.423402,273,Delta Plaza Associates-Opp,678 Reisterstown Road,,Baltimore,MD,21208,,,USA,,4104005407,
