"id","time_created","time_updated","company_id","account_id","profit_center_id_sfk","overall_period_id","net_activity_period_1","net_activity_period_2","net_activity_period_3","net_activity_period_4","net_activity_period_5","net_activity_period_6","net_activity_period_7","net_activity_period_8","net_activity_period_9","net_activity_period_10","net_activity_period_11","net_activity_period_12","beginning_balance","closing_balance"
"bbdde2ec-05da-11ec-adb2-005056bb008a","2021-08-25 19:29:15.453311","2021-08-25 19:29:15.453312","157dcbe8-05d9-11ec-882f-005056bb008a","e5c64f50-05d9-11ec-a578-005056bb008a","16","4",,,,,,,,,,,,,,
"bbdde346-05da-11ec-adb3-005056bb008a","2021-08-25 19:29:15.453321","2021-08-25 19:29:15.453321","157dcbe8-05d9-11ec-882f-005056bb008a","e5c64f50-05d9-11ec-a578-005056bb008a","16","1",,,,,,,,,,,,,,
"bbdde3b4-05da-11ec-adb4-005056bb008a","2021-08-25 19:29:15.453331","2021-08-25 19:29:15.453331","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","1","3","-1373.54","-1217.49","-1164.55","-1779.86","-100.00","-1213.14","-185.00","-1748.96","-140.40",,,,,
"bbdde422-05da-11ec-adb5-005056bb008a","2021-08-25 19:29:15.453343","2021-08-25 19:29:15.453343","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","1","2","-809.67","-1085.59","-748.60","-3519.57","-1128.33","-1558.64","-2370.45","-833.36","-1493.99","-1467.46","-453.35","-1406.58",,"-16875.59"
"bbdde4a4-05da-11ec-adb6-005056bb008a","2021-08-25 19:29:15.453356","2021-08-25 19:29:15.453356","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","1","4",,,,,,,,,,,,,,
"bbdde512-05da-11ec-adb7-005056bb008a","2021-08-25 19:29:15.453367","2021-08-25 19:29:15.453367","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","1","1","-1046.24","-1987.40","-2339.35","-2277.50","-1362.34","-1201.62","-3983.89","-782.63","-1298.22","-1646.14","-4311.90","-632.10",,"-22869.33"
"bbdde580-05da-11ec-adb8-005056bb008a","2021-08-25 19:29:15.453378","2021-08-25 19:29:15.453378","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","6","3","-339.53","-1642.96","-3889.99","-3561.68","-920.25","-687.24","-1260.48","-1897.82","-56.69",,,,,
"bbdde5ee-05da-11ec-adb9-005056bb008a","2021-08-25 19:29:15.453389","2021-08-25 19:29:15.453389","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","6","2","-1734.89","-722.15","-1401.44","-1161.93","-4640.82","-5060.28","-1123.02","-1886.48","-1745.88","-2956.31","-3799.93","-732.15",,"-26965.28"
"bbdde652-05da-11ec-adba-005056bb008a","2021-08-25 19:29:15.453399","2021-08-25 19:29:15.453399","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","6","4",,,,,,,,,,,,,,
"bbdde6c0-05da-11ec-adbb-005056bb008a","2021-08-25 19:29:15.45341","2021-08-25 19:29:15.45341","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","6","1","-384.78","-685.52","-223.66","-1259.43","-1489.31","-971.59","-1287.32","-1462.62","-3479.05","-919.48","-1384.48","-685.85",,"-14233.09"
"bbdde72e-05da-11ec-adbc-005056bb008a","2021-08-25 19:29:15.453421","2021-08-25 19:29:15.453421","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","7","3","-629.26","-483.95","-971.37","-629.26",,"-200.00","-80.00","-1100.00","-114.15",,,,,
"bbdde79c-05da-11ec-adbd-005056bb008a","2021-08-25 19:29:15.453432","2021-08-25 19:29:15.453432","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","7","2","-353.70","-699.30","-359.83","-1118.08","-363.27","-893.15","-725.68","-1197.63","-1250.63","-800.42","-780.55","-488.15",,"-9030.39"
"bbdde800-05da-11ec-adbe-005056bb008a","2021-08-25 19:29:15.453442","2021-08-25 19:29:15.453442","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","7","4",,,,,,,,,,,,,,
"bbdde86e-05da-11ec-adbf-005056bb008a","2021-08-25 19:29:15.453453","2021-08-25 19:29:15.453453","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","7","1","-349.02","-2070.82","-480.64","-899.58","-698.62","-1276.44","-431.14","-1772.68","-1252.88","-1780.26","-833.48","-833.48",,"-12679.04"
"bbdde8dc-05da-11ec-adc0-005056bb008a","2021-08-25 19:29:15.453464","2021-08-25 19:29:15.453464","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","10","3","-2452.06","-2109.85","-611.03","-1353.19","-965.79","-285.82","-11.00","-350.98",,,,,,
"bbdde954-05da-11ec-adc1-005056bb008a","2021-08-25 19:29:15.453475","2021-08-25 19:29:15.453475","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","10","2","-758.77","-435.69","-61.07","-848.33","-622.42","-447.81","-632.10","-780.05","-1366.26","-839.08","-1793.73","-1343.06",,"-9928.37"
"bbdde9ae-05da-11ec-adc2-005056bb008a","2021-08-25 19:29:15.453485","2021-08-25 19:29:15.453485","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","10","4",,,,,,,,,,,,,,
"bbddea1c-05da-11ec-adc3-005056bb008a","2021-08-25 19:29:15.453496","2021-08-25 19:29:15.453496","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","10","1","-98.94","-3958.70","-710.39","-313.16","-67.86","-527.74","-207.74","-3853.16","-1554.85","-161.57","-411.56","-291.57",,"-12157.24"
"bbddea8a-05da-11ec-adc4-005056bb008a","2021-08-25 19:29:15.453507","2021-08-25 19:29:15.453507","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","14","3","-583.47","-518.62","-806.74","-4394.43","-1701.97","-634.00","-2340.49","-882.97",,,,,,
"bbddeb20-05da-11ec-adc5-005056bb008a","2021-08-25 19:29:15.453522","2021-08-25 19:29:15.453522","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","14","2","-447.38","-214.99","-834.97","-269.98","-250.00","-150.00","-100.00","-181.01","-399.60","-2474.16","-413.48","-1388.47",,"-7124.04"
"bbddeb84-05da-11ec-adc6-005056bb008a","2021-08-25 19:29:15.453532","2021-08-25 19:29:15.453532","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","14","4",,,,,,,,,,,,,,
"bbddebf2-05da-11ec-adc7-005056bb008a","2021-08-25 19:29:15.453543","2021-08-25 19:29:15.453543","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","14","1","-148.02","-463.18","-1351.41","-434.26","-269.26","-1178.24","-159.26","-2366.83","-1376.89","-352.42","-423.41","-456.42",,"-8979.60"
"bbddee0e-05da-11ec-adc8-005056bb008a","2021-08-25 19:29:15.453598","2021-08-25 19:29:15.453598","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","15","3","-511.22","-1652.68","-1139.66","-2762.31","-1004.55","-2674.49","-850.00","-2392.57",,,,,,
"bbddee90-05da-11ec-adc9-005056bb008a","2021-08-25 19:29:15.453609","2021-08-25 19:29:15.45361","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","15","2","-613.40","-595.10","-163.40","-578.40","-526.92","-588.40","-163.40","-2240.90","-1468.73","-644.74","-1777.81","-865.01",,"-10226.21"
"bbddeeea-05da-11ec-adca-005056bb008a","2021-08-25 19:29:15.453619","2021-08-25 19:29:15.453619","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","15","4",,,,,,,,,,,,,,
"bbddef58-05da-11ec-adcb-005056bb008a","2021-08-25 19:29:15.45363","2021-08-25 19:29:15.45363","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","15","1",,,,,,,"-909.09","-2375.64","-2395.95","-1337.00","-1118.15","-383.42",,"-8519.25"
"bbddefbc-05da-11ec-adcc-005056bb008a","2021-08-25 19:29:15.45364","2021-08-25 19:29:15.45364","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","16","3",,,"-925.87","-3540.25","-140.25","-439.99","-1133.04","-357.78","-264.98",,,,,
"bbddf020-05da-11ec-adcd-005056bb008a","2021-08-25 19:29:15.453655","2021-08-25 19:29:15.453655","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","16","2",,,,,,,,,,,,,,
"bbddf0b6-05da-11ec-adce-005056bb008a","2021-08-25 19:29:15.453664","2021-08-25 19:29:15.453664","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","16","4",,,,,,,,,,,,,,
"bbddf110-05da-11ec-adcf-005056bb008a","2021-08-25 19:29:15.453674","2021-08-25 19:29:15.453674","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","16","1",,,,,,,,,,,,,,
"bbddf174-05da-11ec-add0-005056bb008a","2021-08-25 19:29:15.453684","2021-08-25 19:29:15.453684","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","9000","3","-254.90","-382.35","-254.90","-254.90","-142.40","-29.72","-29.86",,,,,,,
"bbddf1e2-05da-11ec-add1-005056bb008a","2021-08-25 19:29:15.453695","2021-08-25 19:29:15.453695","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","9000","2","-140.58","-88.26",,,"-64.64","-64.64","-64.64","-96.06","-97.90",,"-29.72","-254.90",,"-901.34"
"bbddf264-05da-11ec-add2-005056bb008a","2021-08-25 19:29:15.453708","2021-08-25 19:29:15.453708","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","9000","4",,,,,,,,,,,,,,
"bbddf2d2-05da-11ec-add3-005056bb008a","2021-08-25 19:29:15.453719","2021-08-25 19:29:15.453719","157dcbe8-05d9-11ec-882f-005056bb008a","e5c6505e-05d9-11ec-a579-005056bb008a","9000","1","-55.79","-111.58","-167.37","-111.58","-207.58","-255.82","-48.24","-80.56","-169.32","-112.88","-112.88","-140.58",,"-1574.18"
"bbddf336-05da-11ec-add4-005056bb008a","2021-08-25 19:29:15.453729","2021-08-25 19:29:15.453729","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","1","3",,,,,,,,,,,,,,
"bbddf390-05da-11ec-add5-005056bb008a","2021-08-25 19:29:15.453738","2021-08-25 19:29:15.453738","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","1","2",,,,,,,,,,,,,,
"bbddf3ea-05da-11ec-add6-005056bb008a","2021-08-25 19:29:15.453747","2021-08-25 19:29:15.453747","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","1","4",,,,,,,,,,,,,,
"bbddf44e-05da-11ec-add7-005056bb008a","2021-08-25 19:29:15.453757","2021-08-25 19:29:15.453757","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","1","1",,"249.99",,"200.00",,,,,,,,,,"449.99"
"bbddf4b2-05da-11ec-add8-005056bb008a","2021-08-25 19:29:15.453767","2021-08-25 19:29:15.453767","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","6","3",,,,,,,,,,,,,,
"bbddf516-05da-11ec-add9-005056bb008a","2021-08-25 19:29:15.453776","2021-08-25 19:29:15.453777","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","6","2","-72.66",,,,,,,,,,,,,"-72.66"
"bbddf606-05da-11ec-adda-005056bb008a","2021-08-25 19:29:15.4538","2021-08-25 19:29:15.453801","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","6","4",,,,,,,,,,,,,,
"bbddf660-05da-11ec-addb-005056bb008a","2021-08-25 19:29:15.45381","2021-08-25 19:29:15.45381","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","6","1",,,,,,,,,,,,,,
"bbddf6ba-05da-11ec-addc-005056bb008a","2021-08-25 19:29:15.453819","2021-08-25 19:29:15.453819","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","7","3",,,,,,,,,,,,,,
"bbddf71e-05da-11ec-addd-005056bb008a","2021-08-25 19:29:15.453829","2021-08-25 19:29:15.453829","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","7","2",,,,,,,,,,,,,,
"bbddf778-05da-11ec-adde-005056bb008a","2021-08-25 19:29:15.453838","2021-08-25 19:29:15.453838","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","7","4",,,,,,,,,,,,,,
"bbddf7dc-05da-11ec-addf-005056bb008a","2021-08-25 19:29:15.453848","2021-08-25 19:29:15.453848","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","7","1","-4.65",,,,,,,,,,,,,"-4.65"
"bbddf836-05da-11ec-ade0-005056bb008a","2021-08-25 19:29:15.453857","2021-08-25 19:29:15.453857","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","10","3",,,,,,,,,,,,,,
"bbddf89a-05da-11ec-ade1-005056bb008a","2021-08-25 19:29:15.453867","2021-08-25 19:29:15.453867","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","10","2",,,,,,,,,,,,,,
"bbddf91c-05da-11ec-ade2-005056bb008a","2021-08-25 19:29:15.453879","2021-08-25 19:29:15.45388","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","10","4",,,,,,,,,,,,,,
"bbe0d272-05da-11ec-a9df-005056bb008a","2021-08-25 19:29:15.472559","2021-08-25 19:29:15.472559","157dcbe8-05d9-11ec-882f-005056bb008a","e5c65162-05d9-11ec-a57a-005056bb008a","10","1",,,,,,,,,,,,,,
"bbe0d754-05da-11ec-a9e0-005056bb008a","2021-08-25 19:29:15.472677","2021-08-25 19:29:15.472677","157dcbe8-05d9-11ec-882f-005056bb008a","e5c652a2-05d9-11ec-a57b-005056bb008a","9000","3",,,,,,,,,,,,,,
"bbe0d7d6-05da-11ec-a9e1-005056bb008a","2021-08-25 19:29:15.47269","2021-08-25 19:29:15.47269","157dcbe8-05d9-11ec-882f-005056bb008a","e5c652a2-05d9-11ec-a57b-005056bb008a","9000","2",,,,,,,,,,,,,,
"bbe0d844-05da-11ec-a9e2-005056bb008a","2021-08-25 19:29:15.4727","2021-08-25 19:29:15.4727","157dcbe8-05d9-11ec-882f-005056bb008a","e5c652a2-05d9-11ec-a57b-005056bb008a","9000","4",,,,,,,,,,,,,,
"bbe0d8a8-05da-11ec-a9e3-005056bb008a","2021-08-25 19:29:15.47271","2021-08-25 19:29:15.47271","157dcbe8-05d9-11ec-882f-005056bb008a","e5c652a2-05d9-11ec-a57b-005056bb008a","9000","1",,,,,,,,,,,,,,
"bbe0d95c-05da-11ec-a9e4-005056bb008a","2021-08-25 19:29:15.472728","2021-08-25 19:29:15.472728","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","1","3","-487.50","-657.50","-480.00","-570.00","-562.50","-465.00","-517.50","-495.00",,,,,,
"bbe0d9d4-05da-11ec-a9e5-005056bb008a","2021-08-25 19:29:15.47274","2021-08-25 19:29:15.47274","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","1","2","-722.50","-855.00","-622.50","-622.50","-765.00","-885.00","-727.50","-645.00","-780.00","-570.00","-580.52","-705.00",,"-8480.52"
"bbe0da42-05da-11ec-a9e6-005056bb008a","2021-08-25 19:29:15.472751","2021-08-25 19:29:15.472751","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","1","4",,,,,,,,,,,,,,
"bbe0dab0-05da-11ec-a9e7-005056bb008a","2021-08-25 19:29:15.472762","2021-08-25 19:29:15.472762","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","1","1","-412.50","-450.00","-420.00","-510.00","-367.50","-577.50","-600.00","-555.00","-757.50","-615.00","-652.50","-810.00",,"-6727.50"
"bbe0db1e-05da-11ec-a9e8-005056bb008a","2021-08-25 19:29:15.472773","2021-08-25 19:29:15.472773","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","6","3","-840.00","-862.50","-772.50","-652.50","-622.50","-637.50","-652.50","-577.50",,,,,,
"bbe0db96-05da-11ec-a9e9-005056bb008a","2021-08-25 19:29:15.472785","2021-08-25 19:29:15.472785","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","6","2","-615.00","-840.00","-720.00","-187.50","-705.00","-1515.00","-1177.50","-1072.50","-1020.00","-990.00","-922.50","-832.50",,"-10597.50"
"bbe0dbfa-05da-11ec-a9ea-005056bb008a","2021-08-25 19:29:15.472795","2021-08-25 19:29:15.472795","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","6","4",,,,,,,,,,,,,,
"bbe0dc9a-05da-11ec-a9eb-005056bb008a","2021-08-25 19:29:15.47281","2021-08-25 19:29:15.472811","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","6","1","-592.50","-607.50","-555.00","-555.00","-630.01","-615.00","-667.50","-547.50","-727.50","-637.50","-652.50","-870.00",,"-7657.51"
"bbe0dd08-05da-11ec-a9ec-005056bb008a","2021-08-25 19:29:15.472822","2021-08-25 19:29:15.472822","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","7","3","-451.00","-585.00","-472.50","-487.50","-600.00","-517.50","-502.50","-555.00",,,,,,
"bbe0dd76-05da-11ec-a9ed-005056bb008a","2021-08-25 19:29:15.472833","2021-08-25 19:29:15.472833","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","7","2","-120.00","-105.00","-82.50","-75.00","-90.00","-150.00","-45.00","-60.00","-75.00","-487.50","-672.01","-646.99",,"-2609.00"
"bbe0dde4-05da-11ec-a9ee-005056bb008a","2021-08-25 19:29:15.472844","2021-08-25 19:29:15.472844","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","7","4",,,,,,,,,,,,,,
"bbe0de52-05da-11ec-a9ef-005056bb008a","2021-08-25 19:29:15.472855","2021-08-25 19:29:15.472855","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","7","1","-607.50","-607.50","-517.04","-447.46","-492.50","-562.50","-419.00","-480.00","-555.00","-547.50","-450.00","-210.00",,"-5896.00"
"bbe0deca-05da-11ec-a9f0-005056bb008a","2021-08-25 19:29:15.472867","2021-08-25 19:29:15.472867","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","10","3","-349.00","-562.50","-315.00","-277.50","-300.00","-477.00","-246.00","-341.00",,,,,,
"bbe0df42-05da-11ec-a9f1-005056bb008a","2021-08-25 19:29:15.472879","2021-08-25 19:29:15.472879","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","10","2","-435.00","-397.50","-366.23","-361.50","-510.00","-590.00","-452.50","-308.00","-325.50","-195.00","-450.00","-382.50",,"-4773.73"
"bbe0dfa6-05da-11ec-a9f2-005056bb008a","2021-08-25 19:29:15.472889","2021-08-25 19:29:15.472889","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","10","4",,,,,,,,,,,,,,
"bbe0e514-05da-11ec-a9f3-005056bb008a","2021-08-25 19:29:15.473029","2021-08-25 19:29:15.473029","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","10","1","-217.50","-247.50","-225.00","-187.50","-307.50","-337.50","-277.50","-322.50","-510.00","-392.00","-407.10","-446.40",,"-3878.00"
"bbe0e596-05da-11ec-a9f4-005056bb008a","2021-08-25 19:29:15.473041","2021-08-25 19:29:15.473041","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","14","3","-337.50","-390.00","-330.00","-315.00","-622.50","-487.50","-354.21","-307.94",,,,,,
"bbe0e604-05da-11ec-a9f5-005056bb008a","2021-08-25 19:29:15.473052","2021-08-25 19:29:15.473052","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","14","2","-249.00","-240.00","-264.50","-255.00","-315.00","-420.00","-260.00","-255.00","-345.00","-217.50","-450.00","-562.50",,"-3833.50"
"bbe0e668-05da-11ec-a9f6-005056bb008a","2021-08-25 19:29:15.473062","2021-08-25 19:29:15.473062","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","14","4",,,,,,,,,,,,,,
"bbe0e6f4-05da-11ec-a9f7-005056bb008a","2021-08-25 19:29:15.473076","2021-08-25 19:29:15.473076","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","14","1","-294.01","-351.09","-330.00","-242.50","-375.52","-500.17","-345.50","-315.00","-465.25","-307.50","-328.72","-287.17",,"-4142.43"
"bbe0e762-05da-11ec-a9f8-005056bb008a","2021-08-25 19:29:15.473087","2021-08-25 19:29:15.473087","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","15","3","-667.50","-915.00","-420.00","-660.00","-757.50","-682.50","-931.83","-577.50",,,,,,
"bbe0e7d0-05da-11ec-a9f9-005056bb008a","2021-08-25 19:29:15.473098","2021-08-25 19:29:15.473098","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","15","2","-397.50","-285.00","-307.50","-352.50","-487.50","-555.00","-307.50","-307.50","-307.50","-517.50","-802.50","-690.00",,"-5317.50"
"bbe0e83e-05da-11ec-a9fa-005056bb008a","2021-08-25 19:29:15.473108","2021-08-25 19:29:15.473108","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","15","4",,,,,,,,,,,,,,
"bbe0e8a2-05da-11ec-a9fb-005056bb008a","2021-08-25 19:29:15.473119","2021-08-25 19:29:15.473119","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","15","1",,,,,,"-97.50","-165.00","-157.50","-315.00","-172.50","-420.00","-270.00",,"-1597.50"
"bbe0e910-05da-11ec-a9fc-005056bb008a","2021-08-25 19:29:15.47313","2021-08-25 19:29:15.47313","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","16","3",,,"-52.50","-615.00","-735.00","-570.00","-770.36","-532.50",,,,,,
"bbe0e974-05da-11ec-a9fd-005056bb008a","2021-08-25 19:29:15.473139","2021-08-25 19:29:15.47314","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","16","2",,,,,,,,,,,,,,
"bbe0e9ce-05da-11ec-a9fe-005056bb008a","2021-08-25 19:29:15.473149","2021-08-25 19:29:15.473149","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","16","4",,,,,,,,,,,,,,
"bbe0ea28-05da-11ec-a9ff-005056bb008a","2021-08-25 19:29:15.473158","2021-08-25 19:29:15.473158","157dcbe8-05d9-11ec-882f-005056bb008a","e5c653b0-05d9-11ec-a57c-005056bb008a","16","1",,,,,,,,,,,,,,
"bbe0ea96-05da-11ec-aa00-005056bb008a","2021-08-25 19:29:15.473169","2021-08-25 19:29:15.473169","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","1","3","-2132.00","-1810.00","-2090.00","-1905.00","-1660.00","-1560.00","-1845.00","-1405.00",,,,,,
"bbe0eb04-05da-11ec-aa01-005056bb008a","2021-08-25 19:29:15.47318","2021-08-25 19:29:15.47318","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","1","2","-1895.00","-2213.00","-1857.00","-1875.00","-1735.00","-1480.00","-1815.00","-1975.00","-1770.00","-2030.00","-1935.00","-1905.00",,"-22485.00"
"bbe0eb68-05da-11ec-aa02-005056bb008a","2021-08-25 19:29:15.47319","2021-08-25 19:29:15.47319","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","1","4",,,,,,,,,,,,,,
"bbe0ebd6-05da-11ec-aa03-005056bb008a","2021-08-25 19:29:15.473201","2021-08-25 19:29:15.473201","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","1","1","-1805.00","-1542.45","-1565.00","-1559.00","-1501.00","-1495.00","-1560.00","-1520.00","-1435.00","-1595.00","-1567.00","-1840.00",,"-18984.45"
"bbe0ec44-05da-11ec-aa04-005056bb008a","2021-08-25 19:29:15.473212","2021-08-25 19:29:15.473212","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","6","3","-3535.00","-3494.00","-2696.00","-1870.00","-2005.00","-1985.00","-2240.00","-2205.00",,,,,,
"bbe0ecb2-05da-11ec-aa05-005056bb008a","2021-08-25 19:29:15.473223","2021-08-25 19:29:15.473223","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","6","2","-2170.00","-2370.00","-1997.00","-725.00","-570.00","-1907.72","-2345.00","-2537.00","-2828.00","-3066.00","-2997.00","-3512.00",,"-27024.72"
"bbe0ed34-05da-11ec-aa06-005056bb008a","2021-08-25 19:29:15.473236","2021-08-25 19:29:15.473236","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","6","4",,,,,,,,,,,,,,
"bbe0eda2-05da-11ec-aa07-005056bb008a","2021-08-25 19:29:15.473247","2021-08-25 19:29:15.473247","157dcbe8-05d9-11ec-882f-005056bb008a","e5c654aa-05d9-11ec-a57d-005056bb008a","6","1","-2104.50","-2005.39","-1935.16","-1787.00","-1717.00","-1856.00","-1997.00","-1776.10","-1820.00","-1788.00","-1877.00","-2095.00",,"-22758.15"
