"id","time_created","time_updated","company_id","account_id","profit_center_id_sfk","date","source_id","amount","message","employee_number_id_sfk","journal_entry_number"
"1e5d890a-05da-11ec-a787-005056bb008a","2021-08-25 19:24:51.209859","2021-08-25 19:24:51.209859","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","7","2020-02-01","04b8a1e2-05da-11ec-804d-005056bb008a","54.98",,"52","1"
"1e5d896e-05da-11ec-a788-005056bb008a","2021-08-25 19:24:51.209869","2021-08-25 19:24:51.209869","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","7","2020-02-07","04b8a1e2-05da-11ec-804d-005056bb008a","-10.00","CREDIT FROMMYFLOWERS","52","1"
"1e5d89dc-05da-11ec-a789-005056bb008a","2021-08-25 19:24:51.20988","2021-08-25 19:24:51.20988","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","7","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","-44.98","TO RECLASS TO CORPORATE LEVEL.","777","1"
"1e5d8a40-05da-11ec-a78a-005056bb008a","2021-08-25 19:24:51.20989","2021-08-25 19:24:51.20989","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","14","2020-01-08","04b8a1e2-05da-11ec-804d-005056bb008a","700.00","EMPLOYEE ADVANCE ANDREA PICKETT","52","1"
"1e5d8aea-05da-11ec-a78b-005056bb008a","2021-08-25 19:24:51.209907","2021-08-25 19:24:51.209907","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","14","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-700.00","TO RECLASS ACCOUNTS RECEIVABLE EMPLOYEES TO CORPORATE LEVEL.","777","1"
"1e5d8b58-05da-11ec-a78c-005056bb008a","2021-08-25 19:24:51.209918","2021-08-25 19:24:51.209918","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-01-01","04b8a1e2-05da-11ec-804d-005056bb008a","501.98","BONUS TO JASON BAILEY   FIXED VEHICLE","56","1"
"1e5d8bc6-05da-11ec-a78d-005056bb008a","2021-08-25 19:24:51.209928","2021-08-25 19:24:51.209928","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-01-15","04b8a1e2-05da-11ec-804d-005056bb008a","96.75","JASON HOUSTON SOLD PTO 8 HOURS","52","1"
"1e5d8c2a-05da-11ec-a78e-005056bb008a","2021-08-25 19:24:51.209939","2021-08-25 19:24:51.209939","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-96.75","TO RECLASS ACCOUNTS RECEIVABLE EMPLOYEES TO CORPORATE LEVEL.","777","1"
"1e5d8c98-05da-11ec-a78f-005056bb008a","2021-08-25 19:24:51.209949","2021-08-25 19:24:51.209949","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-501.98","TO RECLASS ACTIVITY TO THE CORPORATE LEVEL.","777","1"
"1e5d8cfc-05da-11ec-a790-005056bb008a","2021-08-25 19:24:51.20996","2021-08-25 19:24:51.20996","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-02-25","04b8a1e2-05da-11ec-804d-005056bb008a","300.00","EMPLOYEE SOLD PTO JASON BAILEY","52","1"
"1e5d8d60-05da-11ec-a791-005056bb008a","2021-08-25 19:24:51.20997","2021-08-25 19:24:51.20997","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","16","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","-300.00","TO RECLASS TO CORPORATE LEVEL.","777","1"
"1e5d8dce-05da-11ec-a792-005056bb008a","2021-08-25 19:24:51.209981","2021-08-25 19:24:51.209981","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-03","04b8a1e2-05da-11ec-804d-005056bb008a","-800.00","SOUTHEAST LEASING /nFL AND AL RAC PAYROLL","56","1"
"1e5d8e32-05da-11ec-a793-005056bb008a","2021-08-25 19:24:51.209991","2021-08-25 19:24:51.209991","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-03","04b8a1e2-05da-11ec-804d-005056bb008a","-1569.23","SOUTHEAST LEASING","777","1"
"1e5d8ebe-05da-11ec-a794-005056bb008a","2021-08-25 19:24:51.210005","2021-08-25 19:24:51.210005","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-08","04b8a1e2-05da-11ec-804d-005056bb008a","1000.00","KEITH PANNELL ADVANCE $800.00 PAID IN DECEMBER TOWARDS THIS","52","1"
"1e5d8f2c-05da-11ec-a795-005056bb008a","2021-08-25 19:24:51.210016","2021-08-25 19:24:51.210016","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-17","04b8a1e2-05da-11ec-804d-005056bb008a","-1189.33","SOUTHEAST PAYROLL","56","1"
"1e5d8f90-05da-11ec-a796-005056bb008a","2021-08-25 19:24:51.210026","2021-08-25 19:24:51.210026","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-17","04b8a1e2-05da-11ec-804d-005056bb008a","3400.00","MIDLAND NATIONAL INSURANCE","777","1"
"1e5d8ffe-05da-11ec-a797-005056bb008a","2021-08-25 19:24:51.210036","2021-08-25 19:24:51.210037","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-17","04b8a1e2-05da-11ec-804d-005056bb008a","-1569.23","SOUTHEAST PAYROLL","777","1"
"1e5d9062-05da-11ec-a798-005056bb008a","2021-08-25 19:24:51.210047","2021-08-25 19:24:51.210047","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","3113.67","TO RECLASS ACCOUNTS RECEIVABLE EMPLOYEES TO CORPORATE LEVEL.","777","1"
"1e5d90c6-05da-11ec-a799-005056bb008a","2021-08-25 19:24:51.210057","2021-08-25 19:24:51.210057","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-1266.08","SOUTHEAST","56","1"
"1e5d9134-05da-11ec-a79a-005056bb008a","2021-08-25 19:24:51.210068","2021-08-25 19:24:51.210068","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","364.08","TO RECLASS J BAILEY'S WITHHOLDING TO CASH SALES.","777","1"
"1e5d91a2-05da-11ec-a79b-005056bb008a","2021-08-25 19:24:51.210078","2021-08-25 19:24:51.210078","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","501.98","TO RECLASS ACTIVITY TO THE CORPORATE LEVEL.","777","1"
"1e5d9206-05da-11ec-a79c-005056bb008a","2021-08-25 19:24:51.210089","2021-08-25 19:24:51.210089","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-1569.23","SOTHEAST","777","1"
"1e5d926a-05da-11ec-a79d-005056bb008a","2021-08-25 19:24:51.210099","2021-08-25 19:24:51.210099","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-01","04b8a1e2-05da-11ec-804d-005056bb008a","-54.98","FROM YOU FLOWERS","777","1"
"1e5d92d8-05da-11ec-a79e-005056bb008a","2021-08-25 19:24:51.21011","2021-08-25 19:24:51.21011","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-07","04b8a1e2-05da-11ec-804d-005056bb008a","37.45","MCLEAN'S FLORIST","777","1"
"1e5d936e-05da-11ec-a79f-005056bb008a","2021-08-25 19:24:51.210125","2021-08-25 19:24:51.210125","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-07","04b8a1e2-05da-11ec-804d-005056bb008a","10.00","FROM YOU FLOWERS","777","1"
"1e5d93d2-05da-11ec-a7a0-005056bb008a","2021-08-25 19:24:51.210135","2021-08-25 19:24:51.210135","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-07","04b8a1e2-05da-11ec-804d-005056bb008a","-37.45","MCLEAN'S FLORIST","777","1"
"1e5d976a-05da-11ec-a7a1-005056bb008a","2021-08-25 19:24:51.210227","2021-08-25 19:24:51.210227","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-12","04b8a1e2-05da-11ec-804d-005056bb008a","-1000.00","CAME FROM RICHARDS ACCOUNT","777","1"
"1e5d98aa-05da-11ec-a7a2-005056bb008a","2021-08-25 19:24:51.210259","2021-08-25 19:24:51.210259","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-14","04b8a1e2-05da-11ec-804d-005056bb008a","-1266.08","SOUTHEAST PAYROLL 02-14-20","56","1"
"1e5d990e-05da-11ec-a7a3-005056bb008a","2021-08-25 19:24:51.210269","2021-08-25 19:24:51.210269","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-14","04b8a1e2-05da-11ec-804d-005056bb008a","-4086.30","SOUTHEAST PAYROLL 02-14-20","777","1"
"1e5d997c-05da-11ec-a7a4-005056bb008a","2021-08-25 19:24:51.21028","2021-08-25 19:24:51.21028","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-14","04b8a1e2-05da-11ec-804d-005056bb008a","1266.08","SOUTHEAST PAYROLL 02-14-20","777","1"
"1e5d99e0-05da-11ec-a7a5-005056bb008a","2021-08-25 19:24:51.21029","2021-08-25 19:24:51.21029","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-19","04b8a1e2-05da-11ec-804d-005056bb008a","3400.00","MIDLAND BANK","777","1"
"1e5d9a4e-05da-11ec-a7a6-005056bb008a","2021-08-25 19:24:51.210301","2021-08-25 19:24:51.210301","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-24","04b8a1e2-05da-11ec-804d-005056bb008a","375.00","TO RECLASS THE ADVANCE TO D SHEFFIELD THROUGH DD FUNDS.","777","1"
"1e5d9ab2-05da-11ec-a7a7-005056bb008a","2021-08-25 19:24:51.210311","2021-08-25 19:24:51.210311","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-28","04b8a1e2-05da-11ec-804d-005056bb008a","-964.50","SOUTHEAST","56","1"
"1e5d9b16-05da-11ec-a7a8-005056bb008a","2021-08-25 19:24:51.210321","2021-08-25 19:24:51.210321","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-28","04b8a1e2-05da-11ec-804d-005056bb008a","-2533.73","SOUTHEAST","777","1"
"1e5d9b84-05da-11ec-a7a9-005056bb008a","2021-08-25 19:24:51.210331","2021-08-25 19:24:51.210332","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-28","04b8a1e2-05da-11ec-804d-005056bb008a","964.50","SOUTHEAST","777","1"
"1e5d9be8-05da-11ec-a7aa-005056bb008a","2021-08-25 19:24:51.210342","2021-08-25 19:24:51.210342","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-28","04b8a1e2-05da-11ec-804d-005056bb008a","800.00","PARTIAL REPAYMENT OF $1000.00 DEPOSIT MADE ON 02/12/20","777","1"
"1e5d9c56-05da-11ec-a7ab-005056bb008a","2021-08-25 19:24:51.210352","2021-08-25 19:24:51.210353","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","455.27","TO RECLASS TO CORPORATE LEVEL.","777","1"
"1e5d9cd8-05da-11ec-a7ac-005056bb008a","2021-08-25 19:24:51.210366","2021-08-25 19:24:51.210366","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","37.49","TO RECLASS D SHEFFIELD AND A PICKETT ADVANCE FEES.","777","1"
"1e5d9d46-05da-11ec-a7ad-005056bb008a","2021-08-25 19:24:51.210377","2021-08-25 19:24:51.210377","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","70.00","TO RECLASS D SHEFFIELD AND A PICKETT ADVANCE FEES.","777","1"
"1e5d9db4-05da-11ec-a7ae-005056bb008a","2021-08-25 19:24:51.210388","2021-08-25 19:24:51.210388","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b090-05d9-11ec-a4f7-005056bb008a","9000","2020-03-13","04b8a1e2-05da-11ec-804d-005056bb008a","-650.01","SOUTHEAST PAYROLL","56","1"
"1e5d9e22-05da-11ec-a7af-005056bb008a","2021-08-25 19:24:51.210399","2021-08-25 19:24:51.210399","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b2f2-05d9-11ec-a4f9-005056bb008a","9000","2020-01-03","04b8adf4-05da-11ec-804e-005056bb008a","31.76","Check #     53926 to Gulf Power                     (Vendor #    11). /nSERVICE PERIOD 11/13/19-12/16/19","777",
"1e5d9eae-05da-11ec-a7b0-005056bb008a","2021-08-25 19:24:51.210413","2021-08-25 19:24:51.210413","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b2f2-05d9-11ec-a4f9-005056bb008a","9000","2020-01-03","04b8adf4-05da-11ec-804e-005056bb008a","210.83","Check #     53926 to Gulf Power                     (Vendor #    11). /nSERVICE PERIOD 11/13/19-12/16/19","777",
"1e5d9f1c-05da-11ec-a7b1-005056bb008a","2021-08-25 19:24:51.210424","2021-08-25 19:24:51.210424","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b2f2-05d9-11ec-a4f9-005056bb008a","9000","2020-02-06","04b8adf4-05da-11ec-804e-005056bb008a","31.50","Check #     54000 to Gulf Power Summary Billing     (Vendor #    11). /nFEB 20","777",
"1e5d9f8a-05da-11ec-a7b2-005056bb008a","2021-08-25 19:24:51.210435","2021-08-25 19:24:51.210435","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b2f2-05d9-11ec-a4f9-005056bb008a","9000","2020-02-06","04b8adf4-05da-11ec-804e-005056bb008a","216.09","Check #     54000 to Gulf Power Summary Billing     (Vendor #    11). /nFEB 20","777",
"1e5d9ff8-05da-11ec-a7b3-005056bb008a","2021-08-25 19:24:51.210446","2021-08-25 19:24:51.210446","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-3445.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da066-05da-11ec-a7b4-005056bb008a","2021-08-25 19:24:51.210456","2021-08-25 19:24:51.210456","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","130725.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da0ca-05da-11ec-a7b5-005056bb008a","2021-08-25 19:24:51.210467","2021-08-25 19:24:51.210467","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-6185.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da138-05da-11ec-a7b6-005056bb008a","2021-08-25 19:24:51.210478","2021-08-25 19:24:51.210478","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-139385.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da19c-05da-11ec-a7b7-005056bb008a","2021-08-25 19:24:51.210488","2021-08-25 19:24:51.210488","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-2220.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da20a-05da-11ec-a7b8-005056bb008a","2021-08-25 19:24:51.210499","2021-08-25 19:24:51.210499","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","129890.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da26e-05da-11ec-a7b9-005056bb008a","2021-08-25 19:24:51.210509","2021-08-25 19:24:51.210509","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-10795.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da52a-05da-11ec-a7ba-005056bb008a","2021-08-25 19:24:51.210579","2021-08-25 19:24:51.210579","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","101","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-101345.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da5a2-05da-11ec-a7bb-005056bb008a","2021-08-25 19:24:51.210591","2021-08-25 19:24:51.210591","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-2725.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da606-05da-11ec-a7bc-005056bb008a","2021-08-25 19:24:51.210601","2021-08-25 19:24:51.210601","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","31835.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da688-05da-11ec-a7bd-005056bb008a","2021-08-25 19:24:51.210614","2021-08-25 19:24:51.210614","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-575.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da6f6-05da-11ec-a7be-005056bb008a","2021-08-25 19:24:51.210624","2021-08-25 19:24:51.210625","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-36000.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da75a-05da-11ec-a7bf-005056bb008a","2021-08-25 19:24:51.210635","2021-08-25 19:24:51.210635","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-1265.00","TO ADJUST DEFERRED DEPOSIT ACCOUNTS TO REPORT BALANCES.","777","1"
"1e5da7c8-05da-11ec-a7c0-005056bb008a","2021-08-25 19:24:51.210645","2021-08-25 19:24:51.210646","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-2775.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da82c-05da-11ec-a7c1-005056bb008a","2021-08-25 19:24:51.210656","2021-08-25 19:24:51.210656","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","36725.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da89a-05da-11ec-a7c2-005056bb008a","2021-08-25 19:24:51.210667","2021-08-25 19:24:51.210667","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-1790.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da91c-05da-11ec-a7c3-005056bb008a","2021-08-25 19:24:51.21068","2021-08-25 19:24:51.21068","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-31445.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e5da98a-05da-11ec-a7c4-005056bb008a","2021-08-25 19:24:51.210691","2021-08-25 19:24:51.210691","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","106","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","75.00","TO ADJUST DEFERRED DEPOSIT ACCOUNTS TO REPORT BALANCES.","777","1"
"1e5da9ee-05da-11ec-a7c5-005056bb008a","2021-08-25 19:24:51.210701","2021-08-25 19:24:51.210701","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-1115.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609140-05da-11ec-833b-005056bb008a","2021-08-25 19:24:51.229738","2021-08-25 19:24:51.229738","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","37230.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e60967c-05da-11ec-833c-005056bb008a","2021-08-25 19:24:51.229865","2021-08-25 19:24:51.229865","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-7450.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609708-05da-11ec-833d-005056bb008a","2021-08-25 19:24:51.229878","2021-08-25 19:24:51.229879","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-30885.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609780-05da-11ec-833e-005056bb008a","2021-08-25 19:24:51.22989","2021-08-25 19:24:51.22989","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-445.00","TO ADJUST DEFERRED DEPOSIT ACCOUNTS TO REPORT BALANCES.","777","1"
"1e6097f8-05da-11ec-833f-005056bb008a","2021-08-25 19:24:51.229902","2021-08-25 19:24:51.229902","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-555.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609884-05da-11ec-8340-005056bb008a","2021-08-25 19:24:51.229916","2021-08-25 19:24:51.229916","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","30790.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e6098fc-05da-11ec-8341-005056bb008a","2021-08-25 19:24:51.229928","2021-08-25 19:24:51.229928","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-5470.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609960-05da-11ec-8342-005056bb008a","2021-08-25 19:24:51.229938","2021-08-25 19:24:51.229938","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-02-29","04b8b09c-05da-11ec-8056-005056bb008a","-28065.00","TO RECORD THE DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609b40-05da-11ec-8343-005056bb008a","2021-08-25 19:24:51.229986","2021-08-25 19:24:51.229986","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","107","2020-02-29","04b8a1e2-05da-11ec-804d-005056bb008a","225.00","TO ADJUST DEFERRED DEPOSIT ACCOUNTS TO REPORT BALANCES.","777","1"
"1e609bb8-05da-11ec-8344-005056bb008a","2021-08-25 19:24:51.229998","2021-08-25 19:24:51.229998","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","110","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","-822.50","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609c26-05da-11ec-8345-005056bb008a","2021-08-25 19:24:51.230009","2021-08-25 19:24:51.230009","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","110","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","9223.75","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
"1e609cc6-05da-11ec-8346-005056bb008a","2021-08-25 19:24:51.230025","2021-08-25 19:24:51.230025","157dcbe8-05d9-11ec-882f-005056bb008a","e5c5b518-05d9-11ec-a4fb-005056bb008a","110","2020-01-31","04b8a1e2-05da-11ec-804d-005056bb008a","0.00","TO RECORD DEFERRED DEPOSIT ACTIVITY FROM CHECKPRO.","777","1"
