"id","agreement_number","customer_id","created_at","updated_at","row_creator_id","agreement_type","ht_etl_schema"
"5990","704825","16414","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5991","704843","16428","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5992","704845","16430","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5993","704858","16443","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5994","704860","16445","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5995","704883","16468","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5996","704886","16471","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5997","704904","16487","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5998","704907","16490","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"5999","704920","16503","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6000","704921","16504","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6001","704925","16507","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6002","704933","16515","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6003","704934","16516","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6004","704935","16517","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6005","704953","16534","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6006","704955","16536","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6007","704956","16537","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6008","704961","16542","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6009","704975","16554","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6010","704977","16556","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6011","704983","16562","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6012","704987","16566","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6013","704988","16567","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6014","704994","16573","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6015","704995","16574","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6016","705000","16579","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6017","705002","16581","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6018","705004","16583","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6019","705007","16586","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6020","705014","16593","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6021","705020","16598","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6022","705022","16600","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6023","705029","16606","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6024","705032","16609","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6025","705039","16615","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6026","705044","16620","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6027","705048","16624","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6028","705053","16628","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6029","705054","16629","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6030","705056","16631","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6031","705058","16633","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6032","705063","16638","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6033","705068","16642","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6034","705073","16647","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6035","705074","16648","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6036","705075","16649","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6037","705082","16656","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6038","705087","16660","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6039","705096","16668","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6040","705097","16669","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6041","705105","16677","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6042","705106","16678","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6043","705114","16686","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6044","705125","16696","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6045","705133","16704","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6046","705135","16706","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6047","705143","16714","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6048","705145","16716","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6049","705148","16719","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6050","705149","16720","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6051","705155","16725","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6052","705163","16733","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6053","705164","16734","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6054","705165","16735","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6055","705173","16743","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6056","705175","16745","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6057","705177","16747","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6058","705180","16749","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6059","705186","16755","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6060","705189","16758","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6061","705191","16760","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6062","705192","16761","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6063","705195","16764","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6064","705197","16766","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6065","705201","16770","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6066","705202","16771","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6067","705203","16772","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6068","705205","16774","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6069","705207","16776","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6070","705208","16777","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6071","705209","16778","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6072","705210","16779","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6073","705214","16783","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6074","705218","16787","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6075","705219","16788","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6076","705221","16790","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6077","705222","16791","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6078","705228","16797","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6079","705229","16798","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6080","705230","16799","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6081","705232","16801","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6082","705234","16803","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6083","705235","16804","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6084","705236","16805","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6085","705238","16807","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6086","705240","16809","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6087","705241","16810","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6088","705244","16813","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6089","705246","16815","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6090","705247","16816","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6091","705250","16819","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6092","705252","16821","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6093","705254","16823","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6094","705255","16824","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6095","705256","16825","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6096","705257","16826","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6097","705258","16827","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6098","705259","16828","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6099","705260","16829","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6100","705261","16830","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6101","705266","16835","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6102","705267","16836","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6103","705268","16837","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6104","705269","16838","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6105","705270","16839","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6106","705271","16840","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6107","705272","16841","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6108","705273","16842","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6109","705275","16844","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6110","705276","16845","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6111","705277","16846","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6112","705278","16847","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6113","705280","16849","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6114","705282","16851","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6115","705289","16858","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6116","705290","16859","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6117","705291","16860","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6118","705292","16861","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6119","705293","16862","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6120","705294","16863","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6121","705295","16864","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6122","705300","16869","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6123","705306","16875","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6124","705307","16876","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6125","705309","16878","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6126","705311","16880","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6127","705313","16882","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6128","705321","16890","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6129","705323","16892","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6130","705325","16894","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6131","705328","16897","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6132","705331","16900","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6133","705334","16903","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6134","705338","16907","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6135","705341","16910","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6136","705342","16911","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6137","705344","16913","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6138","705346","16915","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6139","705347","16916","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6140","705348","16917","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6141","705349","16918","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6142","705350","16919","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6143","705354","16923","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6144","705361","16930","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6145","705377","16946","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6146","705383","16952","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6147","705384","16953","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6148","705385","16954","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6149","705390","16959","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6150","705391","16960","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6151","705395","16964","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6152","705398","16967","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6153","705400","16969","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6154","705401","16970","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6155","705402","16971","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6156","705404","16973","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6157","710190","16975","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6158","710195","16980","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6159","710196","16981","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6160","710205","16990","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6161","710210","16995","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6162","710215","17000","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6163","710235","17020","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6164","710276","17061","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6165","710334","17119","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6166","710335","17120","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6167","710354","17139","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6168","710378","17163","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6169","710415","17200","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6170","710428","17213","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6171","710433","17218","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6172","710437","17222","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6173","710449","17234","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6174","710472","17257","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6175","710502","17287","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6176","710514","17299","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6177","710516","17301","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6178","710544","17329","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6179","710601","17386","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6180","710623","17408","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6181","710644","17429","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6182","710691","17476","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6183","710710","17495","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6184","710716","17501","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6185","710734","17519","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6186","710836","17621","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6187","710971","17756","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6188","710977","17762","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6189","710987","17772","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6190","710999","17784","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6191","711005","17790","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6192","711013","17798","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6193","711026","17811","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6194","711029","17814","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6195","711050","17835","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6196","711059","17844","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6197","711063","17848","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6198","711065","17850","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6199","711069","17854","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6200","711094","17879","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6201","711097","17882","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6202","711118","17903","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6203","711124","17909","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6204","711136","17921","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6205","711148","17933","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6206","711161","17946","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6207","711182","17967","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6208","711204","17989","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6209","711208","17993","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6210","711213","17998","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6211","711255","18040","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6212","711277","18062","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6213","711280","18065","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6214","711292","18077","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6215","711295","18080","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6216","711351","18136","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6217","711358","18143","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6218","711378","18163","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6219","711391","18176","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6220","711399","18184","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6221","711438","18223","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6222","711443","18228","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6223","711458","18243","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6224","711483","18268","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6225","711507","18292","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6226","711514","18299","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6227","711541","18326","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6228","711554","18339","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6229","711612","18397","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6230","711636","18421","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6231","711657","18442","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6232","711663","18448","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6233","711701","18486","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6234","711715","18500","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6235","711745","18530","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6236","711764","18549","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6237","711802","18587","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6238","711815","18600","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6239","711820","18605","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6240","711843","18628","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6241","711861","18646","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6242","711863","18648","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6243","711885","18670","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6244","711901","18686","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6245","711911","18696","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6246","711957","18742","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6247","711972","18757","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6248","711976","18761","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6249","711978","18763","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6250","711987","18772","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6251","712073","18858","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6252","712147","18932","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6253","712200","18985","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6254","712213","18998","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6255","712226","19011","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6256","712233","19018","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6257","712303","19088","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6258","712315","19100","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6259","712331","19116","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6260","712366","19151","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6261","712379","19164","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6262","712401","19186","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6263","712441","19226","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6264","712458","19243","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6265","712464","19249","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6266","712492","19277","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6267","712529","19314","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6268","712530","19315","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6269","712545","19330","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6270","712551","19336","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6271","712583","19368","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6272","712587","19371","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
"6273","712590","19372","2021-11-24 04:09:53.399677","2021-11-24 04:09:53.399677",,"F","public"
